,UniqueID,Goal,Target,Indicator,SeriesCode
4498,TM_TAX_DMFN             ALP            ,17.0,17.12,17.12.1,TM_TAX_DMFN
4499,TM_TAX_DMFN             OIL            ,17.0,17.12,17.12.1,TM_TAX_DMFN
4500,TM_TAX_DMFN             IND            ,17.0,17.12,17.12.1,TM_TAX_DMFN
4501,TM_TAX_DMFN             CLO            ,17.0,17.12,17.12.1,TM_TAX_DMFN
4502,TM_TAX_DMFN             AGR            ,17.0,17.12,17.12.1,TM_TAX_DMFN
4503,TM_TAX_DMFN             TEX            ,17.0,17.12,17.12.1,TM_TAX_DMFN
4504,TM_TAX_DPRF             TEX            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4505,TM_TAX_DPRF             OIL            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4506,TM_TAX_DPRF             IND            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4507,TM_TAX_DPRF             CLO            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4508,TM_TAX_DPRF             ARM            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4509,TM_TAX_DPRF             ALP            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4510,TM_TAX_DPRF             AGR            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4511,TM_TAX_DPRF             AGR            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4512,TM_TAX_DPRF             TEX            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4513,TM_TAX_DPRF             OIL            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4514,TM_TAX_DPRF             IND            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4515,TM_TAX_DPRF             ARM            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4516,TM_TAX_DPRF             CLO            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4517,TM_TAX_DPRF             ALP            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4518,TM_TAX_DPRF             TEX            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4519,TM_TAX_DPRF             OIL            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4520,TM_TAX_DPRF             IND            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4521,TM_TAX_DPRF             CLO            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4522,TM_TAX_DPRF             ARM            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4523,TM_TAX_DPRF             ALP            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4524,TM_TAX_DPRF             AGR            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4525,TM_TAX_DPRF             AGR            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4526,TM_TAX_DPRF             TEX            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4527,TM_TAX_DPRF             OIL            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4528,TM_TAX_DPRF             IND            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4529,TM_TAX_DPRF             ARM            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4530,TM_TAX_DPRF             CLO            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4531,TM_TAX_DPRF             ALP            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4532,TM_TAX_DPRF             AGR            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4533,TM_TAX_DPRF             ALP            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4534,TM_TAX_DPRF             ARM            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4535,TM_TAX_DPRF             CLO            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4536,TM_TAX_DPRF             IND            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4537,TM_TAX_DPRF             OIL            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4538,TM_TAX_DPRF             TEX            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4539,TM_TAX_DPRF             ALP            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4540,TM_TAX_DPRF             AGR            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4541,TM_TAX_DPRF             TEX            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4542,TM_TAX_DPRF             ARM            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4543,TM_TAX_DPRF             CLO            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4544,TM_TAX_DPRF             IND            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4545,TM_TAX_DPRF             OIL            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4546,TM_TAX_DPRF             AGR            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4547,TM_TAX_DPRF             OIL            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4548,TM_TAX_DPRF             CLO            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4549,TM_TAX_DPRF             ARM            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4550,TM_TAX_DPRF             ALP            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4551,TM_TAX_DPRF             IND            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4552,TM_TAX_DPRF             TEX            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4553,TM_TAX_DPRF             ARM            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4554,TM_TAX_DPRF             IND            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4555,TM_TAX_DPRF             ALP            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4556,TM_TAX_DPRF             AGR            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4557,TM_TAX_DPRF             OIL            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4558,TM_TAX_DPRF             TEX            ,17.0,17.12,17.12.1,TM_TAX_DPRF
4559,TM_TAX_DPRF             CLO            ,17.0,17.12,17.12.1,TM_TAX_DPRF
