,UniqueID,Goal,Target,Indicator,SeriesCode
1918,SH_LGR_ACSRHEC1                         ,5.0,5.6,5.6.2,SH_LGR_ACSRHEC1
1919,SH_LGR_ACSRHEC10                         ,5.0,5.6,5.6.2,SH_LGR_ACSRHEC10
1920,SH_LGR_ACSRHEC11                         ,5.0,5.6,5.6.2,SH_LGR_ACSRHEC11
1921,SH_LGR_ACSRHEC12                         ,5.0,5.6,5.6.2,SH_LGR_ACSRHEC12
1922,SH_LGR_ACSRHEC13                         ,5.0,5.6,5.6.2,SH_LGR_ACSRHEC13
1923,SH_LGR_ACSRHEC2                         ,5.0,5.6,5.6.2,SH_LGR_ACSRHEC2
1924,SH_LGR_ACSRHEC4                         ,5.0,5.6,5.6.2,SH_LGR_ACSRHEC4
1925,SH_LGR_ACSRHEC5                         ,5.0,5.6,5.6.2,SH_LGR_ACSRHEC5
1926,SH_LGR_ACSRHEC6                         ,5.0,5.6,5.6.2,SH_LGR_ACSRHEC6
1927,SH_LGR_ACSRHEC7                         ,5.0,5.6,5.6.2,SH_LGR_ACSRHEC7
1928,SH_LGR_ACSRHEC8                         ,5.0,5.6,5.6.2,SH_LGR_ACSRHEC8
1929,SH_LGR_ACSRHEC9                         ,5.0,5.6,5.6.2,SH_LGR_ACSRHEC9
1930,SH_LGR_ACSRHES2                         ,5.0,5.6,5.6.2,SH_LGR_ACSRHES2
1931,SH_LGR_ACSRHES3                         ,5.0,5.6,5.6.2,SH_LGR_ACSRHES3
1932,SH_LGR_ACSRHES4                         ,5.0,5.6,5.6.2,SH_LGR_ACSRHES4
