,UniqueID,Goal,Target,Indicator,SeriesCode
4429,TM_TAX_WMPS             OIL            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4430,TM_TAX_WMPS             ARM            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4431,TM_TAX_WMPS             CLO            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4432,TM_TAX_WMPS             IND            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4433,TM_TAX_WMPS             AGR            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4434,TM_TAX_WMPS             TEX            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4435,TM_TAX_WMPS             ALP            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4436,TM_TAX_WMPS             IND            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4437,TM_TAX_WMPS             ARM            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4438,TM_TAX_WMPS             OIL            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4439,TM_TAX_WMPS             AGR            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4440,TM_TAX_WMPS             CLO            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4441,TM_TAX_WMPS             OIL            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4442,TM_TAX_WMPS             ALP            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4443,TM_TAX_WMPS             IND            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4444,TM_TAX_WMPS             TEX            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4445,TM_TAX_WMPS             CLO            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4446,TM_TAX_WMPS             AGR            ,17.0,17.10,17.10.1,TM_TAX_WMPS
4447,TM_TAX_WMPS             ARM            ,17.0,17.10,17.10.1,TM_TAX_WMPS
