,UniqueID,Goal,Target,Indicator,SeriesCode
4354,GR_G14_GDP              A           ,17.0,17.1,17.1.1,GR_G14_GDP
4355,GR_G14_GDP              A           ,17.0,17.1,17.1.1,GR_G14_GDP
4356,GR_G14_GDP              A           ,17.0,17.1,17.1.1,GR_G14_GDP
4357,GR_G14_GDP              A           ,17.0,17.1,17.1.1,GR_G14_GDP
4358,GR_G14_GDP              A           ,17.0,17.1,17.1.1,GR_G14_GDP
4359,GR_G14_GDP              A           ,17.0,17.1,17.1.1,GR_G14_GDP
4360,GR_G14_GDP              A           ,17.0,17.1,17.1.1,GR_G14_GDP
4361,GR_G14_GDP              A           ,17.0,17.1,17.1.1,GR_G14_GDP
4370,GR_G14_XDC              A           ,17.0,17.1,17.1.1,GR_G14_XDC
4371,GR_G14_XDC              A           ,17.0,17.1,17.1.1,GR_G14_XDC
4372,GR_G14_XDC              A           ,17.0,17.1,17.1.1,GR_G14_XDC
4373,GR_G14_XDC              A           ,17.0,17.1,17.1.1,GR_G14_XDC
4374,GR_G14_XDC              A           ,17.0,17.1,17.1.1,GR_G14_XDC
4375,GR_G14_XDC              A           ,17.0,17.1,17.1.1,GR_G14_XDC
4376,GR_G14_XDC              A           ,17.0,17.1,17.1.1,GR_G14_XDC
4377,GR_G14_XDC              A           ,17.0,17.1,17.1.1,GR_G14_XDC
