UniqueID,TimePeriod,FI_FSI_FSANL              A           ,FI_FSI_FSERA              A           ,FI_FSI_FSKA              A           ,FI_FSI_FSKNL              A           ,FI_FSI_FSKRTC              A           ,FI_FSI_FSLS              A           ,FI_FSI_FSSNO              A           
TimePeriod,1.0,0.7725513516420156,-0.7982395686769269,-0.033214764112785185,0.3888678646858007,0.6709227409314076,0.46405512788437925,0.4958690285518634
FI_FSI_FSANL              A           ,0.7725513516420156,1.0,-0.8710396679071404,0.3371513607455891,0.8571622130312938,0.9249741573898911,0.2046304652906299,0.5757528768515546
FI_FSI_FSERA              A           ,-0.7982395686769269,-0.8710396679071404,1.0,-0.3447894208011903,-0.7400690898471465,-0.7785691381289971,-0.3056764660761243,-0.8579929765180021
FI_FSI_FSKA              A           ,-0.033214764112785185,0.3371513607455891,-0.3447894208011903,1.0,0.5892821048969146,0.5936830976174176,0.13465977046444882,0.5246968593753308
FI_FSI_FSKNL              A           ,0.3888678646858007,0.8571622130312938,-0.7400690898471465,0.5892821048969146,1.0,0.8426354273039353,0.09128188714203833,0.5946707918114016
FI_FSI_FSKRTC              A           ,0.6709227409314076,0.9249741573898911,-0.7785691381289971,0.5936830976174176,0.8426354273039353,1.0,0.23201041303483524,0.5364117480614378
FI_FSI_FSLS              A           ,0.46405512788437925,0.2046304652906299,-0.3056764660761243,0.13465977046444882,0.09128188714203833,0.23201041303483524,1.0,0.23118727030081374
FI_FSI_FSSNO              A           ,0.4958690285518634,0.5757528768515546,-0.8579929765180021,0.5246968593753308,0.5946707918114016,0.5364117480614378,0.23118727030081374,1.0
