,UniqueID,Goal,Target,Indicator,SeriesCode
4704,GF_COM_PPPI                         ,17.0,17.17,17.17.1,GF_COM_PPPI
4705,GF_COM_PPPI                         ,17.0,17.17,17.17.1,GF_COM_PPPI
4706,GF_COM_PPPI                         ,17.0,17.17,17.17.1,GF_COM_PPPI
4707,GF_COM_PPPI                         ,17.0,17.17,17.17.1,GF_COM_PPPI
4708,GF_COM_PPPI                         ,17.0,17.17,17.17.1,GF_COM_PPPI
4709,GF_COM_PPPI                         ,17.0,17.17,17.17.1,GF_COM_PPPI
4710,GF_COM_PPPI                         ,17.0,17.17,17.17.1,GF_COM_PPPI
4711,GF_COM_PPPI                         ,17.0,17.17,17.17.1,GF_COM_PPPI
4712,GF_COM_PPPI                         ,17.0,17.17,17.17.1,GF_COM_PPPI
4713,GF_COM_PPPI_KD                         ,17.0,17.17,17.17.1,GF_COM_PPPI_KD
4714,GF_COM_PPPI_KD                         ,17.0,17.17,17.17.1,GF_COM_PPPI_KD
4715,GF_COM_PPPI_KD                         ,17.0,17.17,17.17.1,GF_COM_PPPI_KD
4716,GF_COM_PPPI_KD                         ,17.0,17.17,17.17.1,GF_COM_PPPI_KD
4717,GF_COM_PPPI_KD                         ,17.0,17.17,17.17.1,GF_COM_PPPI_KD
4718,GF_COM_PPPI_KD                         ,17.0,17.17,17.17.1,GF_COM_PPPI_KD
4719,GF_COM_PPPI_KD                         ,17.0,17.17,17.17.1,GF_COM_PPPI_KD
4720,GF_COM_PPPI_KD                         ,17.0,17.17,17.17.1,GF_COM_PPPI_KD
