,UniqueID,Goal,Target,Indicator,SeriesCode
2200,ER_H2O_RURP          RURAL               ,6.0,6.b,6.b.1,ER_H2O_RURP
2201,ER_H2O_PRDU          RURAL               ,6.0,6.b,6.b.1,ER_H2O_PRDU
2202,ER_WAT_PART                         ,6.0,6.b,6.b.1,ER_WAT_PART
2203,ER_WAT_PRDU                         ,6.0,6.b,6.b.1,ER_WAT_PRDU
