,UniqueID,Goal,Target,Indicator,SeriesCode
2323,SL_ISV_IFEM FEMALE                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2324,SL_ISV_IFEM MALE                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2325,SL_ISV_IFEM MALE                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2326,SL_ISV_IFEM MALE                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2327,SL_ISV_IFEM BOTHSEX                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2328,SL_ISV_IFEM BOTHSEX                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2329,SL_ISV_IFEM BOTHSEX                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2330,SL_ISV_IFEM FEMALE                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2331,SL_ISV_IFEM BOTHSEX                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2332,SL_ISV_IFEM BOTHSEX                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2333,SL_ISV_IFEM MALE                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2334,SL_ISV_IFEM MALE                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2335,SL_ISV_IFEM MALE                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2336,SL_ISV_IFEM BOTHSEX                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2337,SL_ISV_IFEM FEMALE                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2338,SL_ISV_IFEM FEMALE                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2339,SL_ISV_IFEM BOTHSEX                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2340,SL_ISV_IFEM BOTHSEX                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2341,SL_ISV_IFEM BOTHSEX                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2342,SL_ISV_IFEM MALE                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2343,SL_ISV_IFEM MALE                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2344,SL_ISV_IFEM MALE                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2345,SL_ISV_IFEM FEMALE                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2346,SL_ISV_IFEM FEMALE                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2347,SL_ISV_IFEM FEMALE                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2348,SL_ISV_IFEM FEMALE                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2349,SL_ISV_IFEM FEMALE                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2350,SL_ISV_IFEM FEMALE                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2351,SL_ISV_IFEM MALE                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2352,SL_ISV_IFEM MALE                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2353,SL_ISV_IFEM MALE                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2354,SL_ISV_IFEM BOTHSEX                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2355,SL_ISV_IFEM BOTHSEX                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2356,SL_ISV_IFEM BOTHSEX                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2357,SL_ISV_IFEM FEMALE                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2358,SL_ISV_IFEM BOTHSEX                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2359,SL_ISV_IFEM BOTHSEX                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2360,SL_ISV_IFEM BOTHSEX                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2361,SL_ISV_IFEM FEMALE                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2362,SL_ISV_IFEM FEMALE                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2363,SL_ISV_IFEM MALE                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2364,SL_ISV_IFEM MALE                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2365,SL_ISV_IFEM MALE                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2366,SL_ISV_IFEM FEMALE                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2367,SL_ISV_IFEM FEMALE                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2368,SL_ISV_IFEM MALE                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2369,SL_ISV_IFEM MALE                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2370,SL_ISV_IFEM BOTHSEX                    ISIC4_A    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2371,SL_ISV_IFEM BOTHSEX                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2372,SL_ISV_IFEM BOTHSEX                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2373,SL_ISV_IFEM MALE                    TOTAL    ,8.0,8.3,8.3.1,SL_ISV_IFEM
2374,SL_ISV_IFEM FEMALE                    NONAGR    ,8.0,8.3,8.3.1,SL_ISV_IFEM
