,UniqueID,Goal,Target,Indicator,SeriesCode
122,SP_ACS_BSRVH2O          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
123,SP_ACS_BSRVH2O          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
124,SP_ACS_BSRVH2O          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
125,SP_ACS_BSRVH2O          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
126,SP_ACS_BSRVH2O          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
127,SP_ACS_BSRVH2O          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
128,SP_ACS_BSRVH2O          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
129,SP_ACS_BSRVH2O          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
130,SP_ACS_BSRVH2O          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
131,SP_ACS_BSRVH2O          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
132,SP_ACS_BSRVH2O          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
133,SP_ACS_BSRVH2O          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
134,SP_ACS_BSRVH2O          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
135,SP_ACS_BSRVH2O          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
136,SP_ACS_BSRVH2O          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
137,SP_ACS_BSRVH2O          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
138,SP_ACS_BSRVH2O          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
139,SP_ACS_BSRVH2O          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
140,SP_ACS_BSRVH2O          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
141,SP_ACS_BSRVH2O          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
142,SP_ACS_BSRVH2O          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
143,SP_ACS_BSRVH2O          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
144,SP_ACS_BSRVH2O          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
145,SP_ACS_BSRVH2O          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
146,SP_ACS_BSRVH2O          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
147,SP_ACS_BSRVH2O          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
148,SP_ACS_BSRVH2O          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVH2O
149,SP_ACS_BSRVSAN          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
150,SP_ACS_BSRVSAN          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
151,SP_ACS_BSRVSAN          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
152,SP_ACS_BSRVSAN          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
153,SP_ACS_BSRVSAN          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
154,SP_ACS_BSRVSAN          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
155,SP_ACS_BSRVSAN          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
156,SP_ACS_BSRVSAN          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
157,SP_ACS_BSRVSAN          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
158,SP_ACS_BSRVSAN          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
159,SP_ACS_BSRVSAN          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
160,SP_ACS_BSRVSAN          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
161,SP_ACS_BSRVSAN          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
162,SP_ACS_BSRVSAN          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
163,SP_ACS_BSRVSAN          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
164,SP_ACS_BSRVSAN          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
165,SP_ACS_BSRVSAN          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
166,SP_ACS_BSRVSAN          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
167,SP_ACS_BSRVSAN          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
168,SP_ACS_BSRVSAN          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
169,SP_ACS_BSRVSAN          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
170,SP_ACS_BSRVSAN          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
171,SP_ACS_BSRVSAN          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
172,SP_ACS_BSRVSAN          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
173,SP_ACS_BSRVSAN          ALLAREA               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
174,SP_ACS_BSRVSAN          RURAL               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
175,SP_ACS_BSRVSAN          URBAN               ,1.0,1.4,1.4.1,SP_ACS_BSRVSAN
