Target,16.1,16.10,16.2,16.3,16.5,16.6,16.7,16.8,16.9,16.a
16.1,,,,,,,,,,
16.10,,,,,,,,,,
16.2,,,1.0,,,-0.40758220003730367,,,,
16.3,,,,1.0,,-1.0,,0.9999999999999999,,
16.5,,,,,,,,,,
16.6,,,-0.40758220003730367,-1.0,,1.0,,-0.9034288531349436,,
16.7,,,,,,,,,,
16.8,,,,0.9999999999999999,,-0.9034288531349436,,1.0,,
16.9,,,,,,,,,,
16.a,,,,,,,,,,
