Target,6.2,6.4,6.5,6.6,6.a,6.b
6.2,1.0,0.9915930345560295,1.0,0.977999324564132,-0.8076016598329978,
6.4,0.9915930345560295,1.0,,1.0,-0.8901212734504258,
6.5,1.0,,1.0,,,
6.6,0.977999324564132,1.0,,1.0,0.8100899170725075,
6.a,-0.8076016598329978,-0.8901212734504258,,0.8100899170725075,1.0,
6.b,,,,,,
