UniqueID,EN_MAT_DOMCMPC             ALP            ,EN_MAT_DOMCMPC             BIM            ,EN_MAT_DOMCMPC             COL            ,EN_MAT_DOMCMPC             CPR            ,EN_MAT_DOMCMPC             CRO            ,EN_MAT_DOMCMPC             FEO            ,EN_MAT_DOMCMPC             FOF            ,EN_MAT_DOMCMPC             GAS            ,EN_MAT_DOMCMPC             GBO            ,EN_MAT_DOMCMPC             MEO            ,EN_MAT_DOMCMPC             NFO            ,EN_MAT_DOMCMPC             NMA            ,EN_MAT_DOMCMPC             NMC            ,EN_MAT_DOMCMPC             NMM            ,EN_MAT_DOMCMPC             PET            ,EN_MAT_DOMCMPC             WCH            ,EN_MAT_DOMCMPC             WOD            ,EN_MAT_DOMCMPG             ALP            ,EN_MAT_DOMCMPG             BIM            ,EN_MAT_DOMCMPG             COL            ,EN_MAT_DOMCMPG             CPR            ,EN_MAT_DOMCMPG             CRO            ,EN_MAT_DOMCMPG             FEO            ,EN_MAT_DOMCMPG             FOF            ,EN_MAT_DOMCMPG             GAS            ,EN_MAT_DOMCMPG             GBO            ,EN_MAT_DOMCMPG             MEO            ,EN_MAT_DOMCMPG             NFO            ,EN_MAT_DOMCMPG             NMA            ,EN_MAT_DOMCMPG             NMC            ,EN_MAT_DOMCMPG             NMM            ,EN_MAT_DOMCMPG             PET            ,EN_MAT_DOMCMPG             WCH            ,EN_MAT_DOMCMPG             WOD            ,EN_MAT_DOMCMPT             ALP            ,EN_MAT_DOMCMPT             BIM            ,EN_MAT_DOMCMPT             COL            ,EN_MAT_DOMCMPT             CPR            ,EN_MAT_DOMCMPT             CRO            ,EN_MAT_DOMCMPT             FEO            ,EN_MAT_DOMCMPT             FOF            ,EN_MAT_DOMCMPT             GAS            ,EN_MAT_DOMCMPT             GBO            ,EN_MAT_DOMCMPT             MEO            ,EN_MAT_DOMCMPT             NFO            ,EN_MAT_DOMCMPT             NMA            ,EN_MAT_DOMCMPT             NMC            ,EN_MAT_DOMCMPT             NMM            ,EN_MAT_DOMCMPT             PET            ,EN_MAT_DOMCMPT             WCH            ,EN_MAT_DOMCMPT             WOD            
EN_MAT_DOMCMPC             NFO            ,0.9765538360861326,-0.6926318400831903,-0.8190612354915611,-0.7286395802692324,-0.6926143217687111,-0.6398324183029803,-0.8024685624853511,0.5457749451726949,-0.35421261106319607,0.9999962669003104,1.0,-0.7282072667986057,-0.6395456833704674,-0.6672859243490503,-0.13005401442906633,-0.9484758276423207,0.8387417812853787,0.9803827421964949,0.8097371038504836,-0.8308428118380276,0.8158320794938708,0.8205007819537351,0.6630004398781081,-0.7318172253980074,0.7829388742462394,0.6126312277831538,0.9931875380601218,0.9933617317629269,-0.0030796456174470785,0.8169944188894589,0.7847153188654128,0.876242087578714,-0.025383905483181972,0.8265645024285987,0.8943626496674613,-0.7388054556608146,-0.8140607045250975,-0.7482845361715943,-0.7328188528673051,-0.7136654300115883,-0.7993702294547756,-0.04749834381311245,-0.727706091757183,0.9986750594070966,0.9988407450119102,-0.7825475594494202,-0.7143129187626821,-0.7299797769602515,-0.5759153284133393,-0.9205706549742564,0.8462635208045655
EN_MAT_DOMCMPC             NMA            ,-0.6246979395403304,0.8127162236929304,0.7637539777200952,0.7662213590425406,0.7903561556241337,0.9313533352065981,0.7496065485366362,-0.7801384996334995,0.7856208807446442,-0.726550383693198,-0.7282072667986057,1.0,0.8225265397880988,0.8676265460910945,0.37054241907376123,0.628528567859575,-0.630816294610719,-0.7113762430096445,-0.5824269994044076,0.7593817273249176,-0.5771242536243714,-0.574475891892976,-0.2176602993993769,0.7013716991451991,-0.7795817436318088,-0.3314220862173472,-0.7309156182469603,-0.7318438334979093,0.4704342386541617,-0.5530614340854595,-0.4937224162801623,-0.7047927964457509,-0.4153898096966039,-0.654872566614733,-0.5105449312571705,0.7723933864752156,0.7636372507031106,0.7472982690305998,0.7616120836476412,0.8817295897439507,0.7478181764781885,-0.3495631655209233,0.9982855593376668,-0.7196664900496107,-0.7218631617678262,0.9841114742255961,0.7839115884642809,0.8145241589906914,0.6232993235582703,0.6678994760886146,-0.5891156756136721
EN_MAT_DOMCMPC             NMC            ,-0.4611608088528452,0.9929795185146386,0.9203493585938779,0.9761378480135728,0.9890973528626934,0.9639346992761632,0.9278575867726925,-0.7947685433058543,0.33043433580563514,-0.6375707497797679,-0.6395456833704674,0.8225265397880988,1.0,0.9964261332175659,0.7960007047482417,0.7288270483689314,-0.8485372863333285,-0.7326191943738117,-0.8384169449736281,0.874662028048693,-0.8292403728596638,-0.8244540801116674,-0.5792214596890033,0.7582904221773785,-0.9545692122835073,-0.7364356017714719,-0.7056446391183098,-0.7054644759112341,-0.04908446938127695,-0.8034837742461116,-0.7760888139285466,-0.8691592363823107,-0.7458896731068914,-0.8786243148446937,-0.24158619166673484,0.9753817550989258,0.9281964247384222,0.9641660375615225,0.973454138683426,0.988444814349253,0.9360940551308596,-0.15512536210303265,0.788507753929329,-0.6049051462041978,-0.6081496908724914,0.8984755759792683,0.9869723411381464,0.9890472330358367,0.9509432509869876,0.8050855956746154,-0.80175574177749
EN_MAT_DOMCMPC             NMM            ,-0.4959572642065131,0.988831337425482,0.9180615214455898,0.9672017649950208,0.9821163331884614,0.9810588191877347,0.9225244723502745,-0.8107043986559568,0.40556868909236965,-0.6653132296786047,-0.6672859243490503,0.8676265460910945,0.9964261332175659,1.0,0.7509474094443855,0.7305367435121266,-0.8355346894287179,-0.7461568157765875,-0.8194999572395569,0.8774694260388575,-0.8106896478294789,-0.8061118305324433,-0.5387190233807408,0.7671143069695485,-0.9503294337935274,-0.6930616275322363,-0.7254760110290428,-0.7254563619225158,0.026957346300871068,-0.784597751173344,-0.7518341882751793,-0.8645508589971218,-0.7137980609072256,-0.865411545922604,-0.28703713252745877,0.9674574261047209,0.9249045802092518,0.9539247564686858,0.9641709177071714,0.9951168514168265,0.9294596940000096,-0.18753826549120486,0.8376305657295323,-0.635732505861497,-0.6388953445736473,0.931666134182471,0.9793013521768554,0.985662006867278,0.9239479408599753,0.8030541931966573,-0.7884418622730881
EN_MAT_DOMCMPC             PET            ,0.08159390545491911,0.7683722767713129,0.6614312671268874,0.7527558820787967,0.7740722618883958,0.672271044630431,0.6871489131555716,-0.6191244253112541,-0.11032845600302542,-0.12795848598609863,-0.13005401442906633,0.37054241907376123,0.7960007047482417,0.7509474094443855,1.0,0.3526415319524687,-0.576308235849662,-0.2915589007302621,-0.6097664587741194,0.6013797499545193,-0.5958196655996078,-0.5886491082135815,-0.48757869256846104,0.529611745610428,-0.7132224670507976,-0.6894449739190128,-0.23482423704883806,-0.23391189315711522,-0.36142544200776744,-0.5697253552328522,-0.5765739159042907,-0.5498786638875965,-0.9280969343089478,-0.6201458826886503,0.322189933368883,0.7442032140983554,0.6729826227810911,0.736658819494956,0.749270345231559,0.7084773208729439,0.6969369770286934,-0.1594742158014338,0.31837032709021806,-0.08149717534642159,-0.08518666468703082,0.475661513436126,0.7657304527306185,0.7436312056294174,0.8789781996873152,0.46056106831025967,-0.5180759514770974
EN_MAT_DOMCMPC             WCH            ,-0.8858595543150213,0.7872273506421299,0.8927679779685241,0.8397433928659106,0.7976928700563293,0.6544946197743254,0.8884460462862679,-0.5315461588727955,0.1050096394119922,-0.9483023200035283,-0.9484758276423207,0.628528567859575,0.7288270483689314,0.7305367435121266,0.3526415319524687,1.0,-0.9565398533095498,-0.989578924747932,-0.9469871297621935,0.8785371886278015,-0.9512855910926589,-0.9544422992453307,-0.8584367495568523,0.7399667657636122,-0.8686144007183828,-0.8307433596440507,-0.9762090776387318,-0.9757760963138169,-0.2807189888388647,-0.9535520803416712,-0.9387179817769071,-0.9644837799626423,-0.15335119890387086,-0.9460267953883096,-0.7469492307800615,0.8459912295594687,0.8928554442112797,0.8632841199965242,0.8450960665360407,0.768649873747053,0.8921772026853134,0.1798165302903754,0.6104655652478205,-0.9329638121637299,-0.9336949036299201,0.7327194081459665,0.8193154271293427,0.8196316128358234,0.7483876946274967,0.9920337775937973,-0.9631954600084955
EN_MAT_DOMCMPC             WOD            ,0.7259002326579047,-0.8967507047449786,-0.9215473253423917,-0.9402233831633082,-0.9100174716811799,-0.7502353576855718,-0.928250635123265,0.5471443190056864,-0.033959905531872184,0.8379781953232914,0.8387417812853787,-0.630816294610719,-0.8485372863333285,-0.8355346894287179,-0.576308235849662,-0.9565398533095498,1.0,0.9293136213737011,0.9963631947498599,-0.8753949869023498,0.9964193771975434,0.9958852412963811,0.891343971116615,-0.6999689601984634,0.9249798955111105,0.9251216669427885,0.8959936586720789,0.8952959735141263,0.3718336937530634,0.9939883537910001,0.9849233745479896,0.9943872098351728,0.414515225992296,0.9975969334564071,0.5341008892188445,-0.9420390351977915,-0.9284644718437022,-0.9563679509051932,-0.9442506688534307,-0.8619552272627642,-0.9404992357797752,-0.2276066327385491,-0.5988159495942725,0.8101935775802224,0.8119277588905468,-0.754505544327905,-0.9218899030050985,-0.9147556154973354,-0.8915046961472055,-0.9824633707284464,0.9960100044166448
EN_MAT_DOMCMPG             ALP            ,0.9253625708093995,-0.7871793311154327,-0.8849423190631226,-0.8287954035445123,-0.7924279754661334,-0.6950310930542482,-0.8761796039259888,0.5603348249362985,-0.24078637478202758,0.9801377895376151,0.9803827421964949,-0.7113762430096445,-0.7326191943738117,-0.7461568157765875,-0.2915589007302621,-0.989578924747932,0.9293136213737011,1.0,0.9090464985900618,-0.8765808971376322,0.9134015351534733,0.9164923939568773,0.7771305650827177,-0.7460371056253718,0.8607991295657298,0.7521943930967924,0.99638341841675,0.9962313845724163,0.1425858340405782,0.9139110231885724,0.8895428878192083,0.9516872152223748,0.12409015101920734,0.919576498620085,0.8013430228190277,-0.8363638866143925,-0.8839660956833643,-0.848628791496829,-0.8332419496263344,-0.7876375563694102,-0.8784603177593732,-0.12158502359848843,-0.6994557476699818,0.9692894289292441,0.96998713789644,-0.7941439276526282,-0.8117849805013904,-0.8193968783563438,-0.7086654868429146,-0.9788641327986484,0.9338734510338633
EN_MAT_DOMCMPG             BIM            ,0.6927188380846381,-0.8862136102331499,-0.9222941638261379,-0.9336105928954727,-0.9013216789394282,-0.7218147347460692,-0.930670341697337,0.5490041012795068,0.032359631449359674,0.8090086694213268,0.8097371038504836,-0.5824269994044076,-0.8384169449736281,-0.8194999572395569,-0.6097664587741194,-0.9469871297621935,0.9963631947498599,0.9090464985900618,1.0,-0.8775933750098466,0.9998187771920235,0.9995424243585617,0.9169448023401345,-0.7097811686155661,0.9238338270812314,0.9506748601153718,0.8721396060006685,0.8713166133319555,0.433086693907805,0.9974843925890131,0.9931998056149187,0.9843167352962464,0.4264016570018941,0.9955175520197659,0.4955246562796146,-0.9348966154356012,-0.9288587063084704,-0.951067538242607,-0.9378913049379443,-0.8420329663617868,-0.9419642956611177,-0.22197402727986337,-0.5477349668716561,0.7793061045248119,0.7810473176066183,-0.714800749142309,-0.9149392438970178,-0.9042162241535391,-0.9037407684662664,-0.9744318492893419,0.9912285386999995
EN_MAT_DOMCMPG             COL            ,-0.7078472854322194,0.8885404884156163,0.9903897360310328,0.9008312378494737,0.8858819797945667,0.817175095363859,0.9847215773897504,-0.8649753014868953,0.27131244782472713,-0.8298247022488188,-0.8308428118380276,0.7593817273249176,0.874662028048693,0.8774694260388575,0.6013797499545193,0.8785371886278015,-0.8753949869023498,-0.8765808971376322,-0.8775933750098466,1.0,-0.8745703063615743,-0.8766152400564311,-0.6919640029726313,0.9560445446851574,-0.9726691177264151,-0.7548786504735358,-0.8694983609174296,-0.8693347796656349,-0.10658844728956379,-0.8565362064205239,-0.8316102791759463,-0.9008359890783325,-0.4031743428678249,-0.8985489784079909,-0.5374027058893546,0.906269305490751,0.9859742107717325,0.9059228515917293,0.9013037253877019,0.8804633484881409,0.9760105024584538,-0.2617416410691581,0.7370164588046767,-0.8089865178104091,-0.8108300061928444,0.8407680960254019,0.9054577020134196,0.909127875677917,0.8569996879177659,0.9072901631804818,-0.8396831526210813
EN_MAT_DOMCMPG             CPR            ,0.7021941391793988,-0.8788088951218854,-0.9185692459180351,-0.9277199750801719,-0.8942053008517448,-0.7127512262821042,-0.926607995453456,0.5399024720136878,0.03624948583939125,0.8151496952010303,0.8158320794938708,-0.5771242536243714,-0.8292403728596638,-0.8106896478294789,-0.5958196655996078,-0.9512855910926589,0.9964193771975434,0.9134015351534733,0.9998187771920235,-0.8745703063615743,1.0,0.9998959486354082,0.9207052985556977,-0.7061033426305976,0.918790152884345,0.9496924592490222,0.8769824242824112,0.8761583587500522,0.4361712680963343,0.9985048801307758,0.9944228972143627,0.9842345487314972,0.41013421680372764,0.9944480362028387,0.5077080981692378,-0.9291850445200149,-0.9249670458407732,-0.9459866177307397,-0.9321898609952538,-0.8346582413591411,-0.9378472663204188,-0.23107382859911715,-0.5429921268078319,0.7860079978675085,0.7876815566471063,-0.7096155099421387,-0.9081711832158131,-0.8975384430148577,-0.89567885898246,-0.976512933897622,0.9927489304069461
EN_MAT_DOMCMPG             CRO            ,0.7087540801024266,-0.8743578659081279,-0.9190079575653346,-0.9240888511128128,-0.8897822492337506,-0.7073218679481003,-0.9266485698811421,0.5404513688352056,0.03783072835027029,0.8198483315387781,0.8205007819537351,-0.574475891892976,-0.8244540801116674,-0.8061118305324433,-0.5886491082135815,-0.9544422992453307,0.9958852412963811,0.9164923939568773,0.9995424243585617,-0.8766152400564311,0.9998959486354082,1.0,0.9227200783085459,-0.7102591499027283,0.9177372115026974,0.9488011343513497,0.8807168431439439,0.8798948034154489,0.43711510018219396,0.9985204692964081,0.994512872839994,0.983849236102137,0.3991647128011709,0.9936535940929142,0.5160636354528931,-0.9257297183814049,-0.9250536300180239,-0.9428414982965344,-0.9286460133079628,-0.8302046273610801,-0.9374131891686125,-0.22855577542399041,-0.5407559924730345,0.7911129556069151,0.7927415604021592,-0.7069160894382924,-0.9045023963315529,-0.8939305188955977,-0.8913514907757202,-0.9781935760817289,0.992615111677471
EN_MAT_DOMCMPG             FEO            ,0.5874871951849246,-0.6459532289688574,-0.7357884159265182,-0.7295181235865209,-0.6746401836706167,-0.39193196192959745,-0.7496836397132753,0.27230037897599746,0.40293795901301865,0.6631111944967933,0.6630004398781081,-0.2176602993993769,-0.5792214596890033,-0.5387190233807408,-0.48757869256846104,-0.8584367495568523,0.891343971116615,0.7771305650827177,0.9169448023401345,-0.6919640029726313,0.9207052985556977,0.9227200783085459,1.0,-0.5240879158968411,0.72210860579284,0.9657437891044969,0.7284876371003007,0.7271111859335083,0.7302528828669089,0.9314040940160877,0.9535115259730449,0.8443749177298641,0.23392103069053682,0.8753243842138745,0.4199515815110096,-0.7293670069475684,-0.7420256664115562,-0.7624199493123194,-0.7374455195813209,-0.5635274358987792,-0.7622441829126391,-0.43835075899835757,-0.18060200388216652,0.6341938150418528,0.63492272598606,-0.38062127517307126,-0.6970687897965157,-0.6713412348219243,-0.7486147010306451,-0.8619314748276398,0.9096325031751263
