,Year,EN_ATM_PM25_new
0,2012.0,16.82987
1,2013.0,16.60981
2,2014.0,15.611679999999998
3,2015.0,16.677120000000002
4,2016.0,19.04557
5,2017.0,18.30442299999993
6,2018.0,18.75429399999996
7,2019.0,19.204164999999875
8,2020.0,19.654035999999905
9,2021.0,20.103906999999936
