,Year,SE_ADT_EDUCTRN_new
0,2012.0,0.82719
1,2013.0,0.7909999999999999
2,2014.0,0.7637
3,2015.0,0.730473333333336
4,2016.0,0.6987283333333352
5,2017.0,0.6669833333333344
6,2018.0,0.6352383333333336
7,2019.0,0.6034933333333328
8,2020.0,0.571748333333332
9,2021.0,0.5400033333333312
