,Year,EN_SCP_FSHGDP_new
0,2012.0,0.5388566101694909
1,2013.0,0.5172899999999999
2,2014.0,0.5343850847457627
3,2015.0,0.56313
4,2016.0,0.5299135593220337
5,2017.0,0.5313899999999999
6,2018.0,0.51008
7,2019.0,0.5232062711864405
8,2020.0,0.5209705084745764
9,2021.0,0.5187347457627114
