,Year,SE_GPI_PTNPRE_new,SE_GPI_PART_new
0,2012.0,1.01643,0.8678
1,2013.0,1.01069,0.8652200000000001
2,2014.0,0.98452,0.80785
3,2015.0,1.0429533333333332,0.7870066666666631
4,2016.0,1.08662,0.7570316666666628
5,2017.0,1.07741,0.7270566666666625
6,2018.0,1.08205,0.6970816666666622
7,2019.0,1.1047247619047624,0.6671066666666619
8,2020.0,1.120167619047617,0.6371316666666615
9,2021.0,1.1356104761904753,0.6071566666666612
