,Year,EN_ATM_PM25_new
0,2012.0,32.46947
1,2013.0,33.807590000000005
2,2014.0,31.23998
3,2015.0,30.776290000000003
4,2016.0,30.46781
5,2017.0,29.641842000000224
6,2018.0,28.938380000000052
7,2019.0,28.234918000000107
8,2020.0,27.531456000000162
9,2021.0,26.827994000000217
