,Year,SE_GPI_PTNPRE_new,SE_GPI_PART_new
0,2012.0,1.01637,0.70213
1,2013.0,1.0036,0.83991
2,2014.0,1.01128,0.7569976470588233
3,2015.0,1.00959,0.7560823529411764
4,2016.0,1.00823,0.71067
5,2017.0,1.00594,0.77345
6,2018.0,1.00556,0.753336470588235
7,2019.0,1.00934,0.7524211764705881
8,2020.0,1.0056964285714283,0.751505882352941
9,2021.0,1.0050203571428569,0.7505905882352939
