,Year,ER_RSK_LST_new
0,2012.0,0.72848
1,2013.0,0.72695
2,2014.0,0.7257600000000001
3,2015.0,0.7240800000000001
4,2016.0,0.7219800000000001
5,2017.0,0.72115
6,2018.0,0.72014
7,2019.0,0.71813
8,2020.0,0.71678
9,2021.0,0.71522
