,Year,EN_SCP_FSHGDP_new
0,2012.0,0.06412083333333385
1,2013.0,0.06089
2,2014.0,0.05587583333333335
3,2015.0,0.04997
4,2016.0,0.047630833333332845
5,2017.0,0.0444
6,2018.0,0.03938583333333412
7,2019.0,0.03526333333333298
8,2020.0,0.031140833333333617
9,2021.0,0.027018333333334255
