,X,Y,method,alternative,n,r,CI95%,p-unc,BF10,power
659,10.4.1,9.5.1,pearson,two-sided,9,0.9113231394016811,[0.63 0.98],0.0006263602990904346,55.177,0.9732124977933844
660,10.4.1,1.3.1,pearson,two-sided,9,-0.8184180184926892,[-0.96 -0.34],0.00699882902498296,9.194,0.8357706688149779
661,10.4.1,12.a.1,pearson,two-sided,9,-0.7646651786679203,[-0.95 -0.2 ],0.01639301612320835,4.899,0.7306142395660928
662,10.4.1,7.a.1,pearson,two-sided,9,0.5128877252479955,[-0.23  0.88],0.15795566094979713,0.979,0.30763497915595367
663,10.4.1,17.17.1,pearson,two-sided,9,-0.5671224163091076,[-0.89  0.16],0.11128074652521998,1.24,0.37941148962106064
664,10.4.1,3.4.2,pearson,two-sided,9,-0.8432720747051065,[-0.97 -0.41],0.004289928609610585,13.224,0.880587942846821
665,10.4.1,1.5.3,pearson,two-sided,9,-0.5002093934617078,[-0.87  0.25],0.17026293290841224,0.932,0.292493905190589
666,10.4.1,14.7.1,pearson,two-sided,9,0.8632283718407954,[0.47 0.97],0.0027184110718471767,18.561,0.9132404690168753
667,10.4.1,17.13.1,pearson,two-sided,9,-0.7364251662659402,[-0.94 -0.14],0.023650431317589076,3.743,0.6742934454947209
668,10.4.1,3.2.1,pearson,two-sided,9,0.8533879840643798,[0.44 0.97],0.0034319941704361303,15.609,0.8975830626627778
669,10.4.1,1.5.2,pearson,two-sided,9,-0.42642022953581754,[-0.85  0.33],0.2524026913277256,0.726,0.21591453424624063
670,10.4.1,9.1.2,pearson,two-sided,9,0.8621251568774824,[0.46 0.97],0.0027927810038398033,18.192,0.9115320077976602
671,10.4.1,15.1.1,pearson,two-sided,9,0.8432714976240687,[0.41 0.97],0.004289981345746491,13.224,0.8805869498200732
672,10.4.1,16.2.2,pearson,two-sided,9,0.8480527002639968,[0.42 0.97],0.0038681132972014486,14.281,0.8887248600320203
673,10.4.1,3.2.2,pearson,two-sided,9,-0.8334633826781371,[-0.96 -0.38],0.005252030151953059,11.378,0.8633617354584587
674,10.4.1,17.4.1,pearson,two-sided,9,0.39550971177775274,[-0.36  0.84],0.29205232412469084,0.665,0.18928524211786737
675,10.4.1,1.5.1,pearson,two-sided,9,-0.5250107360014054,[-0.88  0.21],0.146684258807741,1.029,0.32268467590162214
676,10.4.1,3.3.5,pearson,two-sided,9,-0.6198935739390323,[-0.91  0.08],0.07495723137752043,1.631,0.4604191201373471
677,10.4.1,2.1.2,pearson,two-sided,9,0.862116538204564,[0.46 0.97],0.0027933674615083772,18.19,0.911518612264245
678,10.4.1,15.6.1,pearson,two-sided,9,-0.7537205834527251,[-0.94 -0.18],0.018997763376388307,4.395,0.7087392233148035
679,10.4.1,17.3.1,pearson,two-sided,9,0.603127185292951,[-0.1  0.9],0.08555057642528162,1.487,0.4334875845841147
680,10.4.1,9.4.1,pearson,two-sided,9,0.8509798237370383,[0.43 0.97],0.003624411160756451,14.988,0.8936150334432728
681,10.4.1,7.b.1,pearson,two-sided,9,-0.7646651786679203,[-0.95 -0.2 ],0.01639301612320835,4.899,0.7306142395660928
682,10.4.1,2.1.1,pearson,two-sided,9,-0.8114574389122386,[-0.96 -0.32],0.007926062085461451,8.384,0.8226185283731572
683,10.4.1,17.1.1,pearson,two-sided,9,0.5607678467754934,[-0.16  0.89],0.11625267652694034,1.203,0.37040317482765617
684,10.4.1,8.2.1,pearson,two-sided,9,-0.06488022583079073,[-0.7   0.63],0.8682898568173637,0.411,0.05208387787122922
685,10.4.1,17.3.2,pearson,two-sided,9,-0.7382559748140689,[-0.94 -0.15],0.0231257813641817,3.805,0.6779260172156167
686,10.4.1,10.c.1,pearson,two-sided,9,-0.6556097955680088,[-0.92  0.02],0.055222228926539926,2.026,0.521365212372178
687,10.4.1,3.3.3,pearson,two-sided,9,-0.6546003697076078,[-0.92  0.02],0.055728502953225206,2.012,0.5195785173673808
688,10.4.1,1.4.1,pearson,two-sided,9,-0.8277910272792735,[-0.96 -0.36],0.005870695421427949,10.475,0.8531096997947208
689,10.4.1,3.3.2,pearson,two-sided,9,0.6679353781366695,[0.01 0.92],0.049274909686459395,2.198,0.54346664390392
690,10.4.1,16.3.2,pearson,two-sided,9,-0.8432720747051067,[-0.97 -0.41],0.004289928609610564,13.224,0.8805879428468214
691,10.4.1,3.3.1,pearson,two-sided,9,0.9216338293383912,[0.66 0.98],0.0004106064700547654,75.416,0.9816826199498703
692,10.4.1,15.2.1,pearson,two-sided,9,-0.8824864397424359,[-0.98 -0.53],0.0016298768392540147,27.144,0.9409020197782917
693,6.5.1,1.a.2,pearson,two-sided,9,-0.8594834839526018,[-0.97 -0.46],0.0029765379575104074,17.351,0.9073915872030363
694,6.5.1,4.2.2,pearson,two-sided,9,0.9503572705937643,[0.78 0.99],8.548355461466263e-05,239.646,0.9962246317778062
695,6.5.1,7.1.1,pearson,two-sided,9,-0.94096581588635,[-0.99 -0.74],0.00015531245100601206,154.507,0.9928961909941253
696,6.5.1,7.3.1,pearson,two-sided,9,0.8232017291410165,[0.35 0.96],0.006406211273996687,9.818,0.8446778668711429
697,6.5.1,3.9.3,pearson,two-sided,9,-1.0,"[-1.0, -1.0]",0.0,inf,1.0
698,6.5.1,7.1.2,pearson,two-sided,9,0.9968226634895534,[0.98 1.  ],5.934934884414405e-09,2.427e+05,0.9999999993764368
699,6.5.1,17.8.1,pearson,two-sided,9,0.9982443254611274,[0.99 1.  ],7.453316287404525e-10,1.072e+06,0.999999999994829
700,6.5.1,11.5.1,pearson,two-sided,9,0.6127241072891865,[-0.09  0.91],0.07938096107963015,1.567,0.4487684258392162
701,6.5.1,4.5.1,pearson,two-sided,9,-0.22609070009998888,[-0.77  0.52],0.5585831655068088,0.473,0.0901846295229369
702,6.5.1,6.2.1,pearson,two-sided,9,-0.9386998511309121,[-0.99 -0.73],0.00017679962474067667,140.447,0.9918929998743664
703,6.5.1,11.5.2,pearson,two-sided,9,0.679620220441345,[0.03 0.93],0.04403027729563115,2.383,0.5648866317839841
704,6.5.1,12.4.2,pearson,two-sided,9,-0.2350538887848439,[-0.78  0.51],0.5426547109934602,0.479,0.0937225153445017
705,6.5.1,4.3.1,pearson,two-sided,9,-0.9623790129924374,[-0.99 -0.83],3.277554649779129e-05,483.631,0.9987382163355657
706,6.5.1,7.2.1,pearson,two-sided,9,-0.8667598742522028,[-0.97 -0.48],0.0024895349780815266,19.815,0.9186249263250164
707,6.5.1,2.a.1,pearson,two-sided,9,-0.9388471343157997,[-0.99 -0.73],0.0001753429921696599,141.305,0.991960651542413
708,6.5.1,6.4.2,pearson,two-sided,9,0.9302605094190644,[0.7  0.99],0.00027535490619925974,101.31,0.9874368169741926
709,6.5.1,6.6.1,pearson,two-sided,9,-0.9900172272211296,[-1.   -0.95],3.2411087512528227e-07,1.373e+04,0.9999984698586007
710,6.5.1,3.8.1,pearson,two-sided,9,1.0,"[1.0, 1.0]",0.0,inf,1.0
711,6.5.1,10.5.1,pearson,two-sided,9,-0.6558411655782342,[-0.92  0.01],0.05510659901044353,2.029,0.5217752461213606
712,6.5.1,6.4.1,pearson,two-sided,9,-0.9991638688907937,[-1. -1.],5.5608898214544064e-11,6.858e+06,0.9999999999999938
713,6.5.1,10.7.3,pearson,two-sided,9,0.48675915746815823,[-0.26  0.87],0.1839006988354352,0.886,0.277087817136589
714,6.5.1,11.1.1,pearson,two-sided,9,-0.9784921095801636,[-1.  -0.9],4.704494065014181e-06,1987.257,0.9998995133219554
715,6.5.1,14.b.1,pearson,two-sided,9,1.0,"[1.0, 1.0]",0.0,inf,1.0
716,6.5.1,2.c.1,pearson,two-sided,9,-0.4596385597769404,[-0.86  0.29],0.21321557310756836,0.806,0.24802393922472282
717,6.5.1,14.1.1,pearson,two-sided,9,-0.8545865691935097,[-0.97 -0.44],0.003338894956594038,15.931,0.8995388603461223
718,6.5.1,12.c.1,pearson,two-sided,9,0.9960342417367589,[0.98 1.  ],1.288259108548167e-08,1.393e+05,0.9999999967233903
719,6.5.1,11.b.1,pearson,two-sided,9,0.7639592490718838,[0.2  0.95],0.01655336766274874,4.864,0.7292033644391495
720,6.5.1,2.2.2,pearson,two-sided,9,0.9329903614147163,[0.71 0.99],0.00024009278336419143,112.088,0.9890040444943712
721,6.5.1,9.5.2,pearson,two-sided,9,-0.8436703787608038,[-0.97 -0.41],0.004253635723089077,13.307,0.8812727272720285
722,6.5.1,3.4.1,pearson,two-sided,9,0.9861048420955099,[0.93 1.  ],1.0272534909270741e-06,5976.874,0.9999897201710111
723,6.5.1,15.5.1,pearson,two-sided,9,-0.9974028525607315,[-1.   -0.99],2.9320951360963292e-09,4.021e+05,0.9999999998704431
724,6.5.1,8.3.1,pearson,two-sided,9,-0.46635477735001685,[-0.86  0.29],0.20573035071032517,0.825,0.2549769471147599
725,6.5.1,1.5.4,pearson,two-sided,9,0.9207463782886594,[0.66 0.98],0.0004267336967965908,73.298,0.9810214661902789
726,6.5.1,8.1.1,pearson,two-sided,9,0.041079296731873605,[-0.64  0.69],0.9164315386583816,0.408,0.0501424372546518
727,6.5.1,3.6.1,pearson,two-sided,9,-1.0,"[-1.0, -1.0]",0.0,inf,1.0
728,6.5.1,16.6.1,pearson,two-sided,9,0.46363954633552484,[-0.29  0.86],0.20873863526150133,0.817,0.2521468720274407
729,6.5.1,11.b.2,pearson,two-sided,9,0.9207463782886594,[0.66 0.98],0.0004267336967965908,73.298,0.9810214661902789
730,6.5.1,2.2.1,pearson,two-sided,9,0.6853605347059946,[0.04 0.93],0.041591071238999924,2.483,0.5755669209016585
731,6.5.1,9.5.1,pearson,two-sided,9,-0.86555373003803,[-0.97 -0.47],0.0025661465992253872,19.374,0.9168006206137082
732,6.5.1,1.3.1,pearson,two-sided,9,0.9903336461283985,[0.95 1.  ],2.896462706236311e-07,1.489e+04,0.9999987394985383
733,6.5.1,12.a.1,pearson,two-sided,9,0.9579773271780632,[0.81 0.99],4.806752217866129e-05,365.48,0.9980214558160838
734,6.5.1,7.a.1,pearson,two-sided,9,-0.6115477682259073,[-0.91  0.09],0.08012187163630519,1.557,0.44687595330059954
735,6.5.1,17.17.1,pearson,two-sided,9,0.7684506346485308,[0.21 0.95],0.01555079483585743,5.093,0.7381771194503726
736,6.5.1,3.4.2,pearson,two-sided,9,1.0,"[1.0, 1.0]",0.0,inf,1.0
737,6.5.1,1.5.3,pearson,two-sided,9,0.7639592490718838,[0.2  0.95],0.01655336766274874,4.864,0.7292033644391495
738,6.5.1,14.7.1,pearson,two-sided,9,-0.9976690487433826,[-1.   -0.99],2.008716315228718e-09,5.272e+05,0.9999999999455674
739,6.5.1,17.13.1,pearson,two-sided,9,0.8978636847656505,[0.58 0.98],0.0010132934721247516,38.628,0.9596356411567587
740,6.5.1,3.2.1,pearson,two-sided,9,-0.9983436527142865,[-1.   -0.99],6.079493225229843e-10,1.24e+06,0.9999999999968581
741,6.5.1,1.5.2,pearson,two-sided,9,0.5290184145721394,[-0.21  0.88],0.14306474161667304,1.046,0.3277842679615977
742,6.5.1,9.1.2,pearson,two-sided,9,-0.969909521925894,[-0.99 -0.86],1.5110009577674243e-05,850.934,0.9995163961853347
743,6.5.1,15.1.1,pearson,two-sided,9,-0.9999999999925495,[-1. -1.],3.716917194013823e-39,9.163e+26,1.0
744,6.5.1,16.2.2,pearson,two-sided,9,-0.969495461097484,[-0.99 -0.86],1.5843889743295347e-05,822.032,0.9994861589803848
745,6.5.1,3.2.2,pearson,two-sided,9,0.9995933103830462,[1. 1.],4.4646365804279425e-12,4.16e+07,1.0
746,6.5.1,17.4.1,pearson,two-sided,9,-0.11626396464548393,[-0.72  0.59],0.7658007837300389,0.423,0.05934392826689156
747,6.5.1,1.5.1,pearson,two-sided,9,0.6127241072891865,[-0.09  0.91],0.07938096107963015,1.567,0.4487684258392162
748,6.5.1,3.3.5,pearson,two-sided,9,0.9005867351978647,[0.59 0.98],0.0009243840828078442,41.351,0.9626043706101259
749,6.5.1,2.1.2,pearson,two-sided,9,-0.9909104197172383,[-1.   -0.96],2.3366640855238835e-07,1.738e+04,0.9999991331345075
750,6.5.1,15.6.1,pearson,two-sided,9,0.9139622856856764,[0.64 0.98],0.000565001242832876,59.554,0.975543800596966
751,6.5.1,17.3.1,pearson,two-sided,9,-0.8805155422119961,[-0.97 -0.52],0.0017241215479175604,26.034,0.9382728785740194
752,6.5.1,9.4.1,pearson,two-sided,9,-0.9512701513547502,[-0.99 -0.78],8.017941164198201e-05,251.182,0.9964802488518723
753,6.5.1,7.b.1,pearson,two-sided,9,0.9579773271780632,[0.81 0.99],4.806752217866129e-05,365.48,0.9980214558160838
754,6.5.1,2.1.1,pearson,two-sided,9,0.9835176639196446,[0.92 1.  ],1.8626134586595336e-06,3887.792,0.9999741281801802
755,6.5.1,17.1.1,pearson,two-sided,9,-0.804917979060927,[-0.96 -0.3 ],0.008869957140487016,7.713,0.8100826476127202
756,6.5.1,8.2.1,pearson,two-sided,9,0.07903757192371982,[-0.62  0.71],0.8398218299111453,0.414,0.05366037220390338
757,6.5.1,17.3.2,pearson,two-sided,9,0.9535879728407188,[0.79 0.99],6.776144155864749e-05,284.182,0.9970784993644843
758,6.5.1,10.c.1,pearson,two-sided,9,0.6735378363625861,[0.02 0.92],0.046713112026285745,2.284,0.5536817659933149
759,6.5.1,3.3.3,pearson,two-sided,9,0.9038073792870388,[0.6  0.98],0.0008264232276773952,44.933,0.9659725728576735
760,6.5.1,1.4.1,pearson,two-sided,9,0.973396462006059,[0.87 0.99],9.852313410566088e-06,1161.68,0.9997232580262592
761,6.5.1,3.3.2,pearson,two-sided,9,-0.5590169943749428,[-0.89  0.17],0.11764555596145047,1.193,0.36794933487625997
762,6.5.1,16.3.2,pearson,two-sided,9,1.0,"[1.0, 1.0]",0.0,inf,1.0
763,6.5.1,3.3.1,pearson,two-sided,9,-0.9671503628023457,[-0.99 -0.85],2.048526896954647e-05,681.621,0.9992893924175168
764,6.5.1,15.2.1,pearson,two-sided,9,0.9667646208777023,[0.85 0.99],2.133153250489316e-05,661.787,0.9992526491256314
765,1.a.2,4.2.2,pearson,two-sided,9,-0.8521738951928456,[-0.97 -0.43],0.0035281010089131446,15.291,0.8955889067106714
766,1.a.2,7.1.1,pearson,two-sided,9,0.7988220065481708,[0.29 0.96],0.00981575611539813,7.155,0.7982648013221358
767,1.a.2,7.3.1,pearson,two-sided,9,-0.762798859909265,[-0.95 -0.2 ],0.016819214718624503,4.807,0.7268839825233723
768,1.a.2,3.9.3,pearson,two-sided,9,0.8594834839526124,[0.46 0.97],0.0029765379575096497,17.351,0.907391587203053
769,1.a.2,7.1.2,pearson,two-sided,9,-0.8483186731204089,[-0.97 -0.42],0.00384551824357483,14.343,0.8891721661868439
770,1.a.2,17.8.1,pearson,two-sided,9,-0.8471533808339999,[-0.97 -0.42],0.00394518735664792,14.073,0.8872081096146082
771,1.a.2,11.5.1,pearson,two-sided,9,-0.5626996543613206,[-0.89  0.16],0.11472737145186582,1.214,0.3731247490320572
772,1.a.2,4.5.1,pearson,two-sided,9,-0.009736347526422662,[-0.67  0.66],0.9801668425108393,0.406,0.04892196770741555
773,1.a.2,6.2.1,pearson,two-sided,9,0.9151148439225344,[0.64 0.98],0.0005395745859851951,61.619,0.9765269279027355
774,1.a.2,11.5.2,pearson,two-sided,9,-0.5173192708582426,[-0.88  0.22],0.15377914728477413,0.997,0.31307107790124966
775,1.a.2,12.4.2,pearson,two-sided,9,-0.024720620235607282,[-0.68  0.65],0.9496652053722414,0.407,0.049317131798695735
776,1.a.2,4.3.1,pearson,two-sided,9,0.8839841128190835,[0.53 0.98],0.0015606942813634402,28.033,0.9428667523672289
777,1.a.2,7.2.1,pearson,two-sided,9,0.963004175069875,[0.83 0.99],3.09276081813762e-05,504.583,0.9988230263829477
778,1.a.2,2.a.1,pearson,two-sided,9,0.92637060773392,[0.68 0.98],0.0003316734669260059,88.304,0.9849932467271472
779,1.a.2,6.4.2,pearson,two-sided,9,-0.93727726353355,[-0.99 -0.72],0.00019131066900697082,132.518,0.9912219092340282
780,1.a.2,6.6.1,pearson,two-sided,9,0.8819443223909827,[0.53 0.97],0.0016554343940522842,26.832,0.940183751729549
781,1.a.2,3.8.1,pearson,two-sided,9,-0.8594834839525975,[-0.97 -0.46],0.0029765379575107075,17.351,0.9073915872030294
782,1.a.2,10.5.1,pearson,two-sided,9,0.5939896304673778,[-0.12  0.9 ],0.09169166314670939,1.417,0.4192757679423224
783,1.a.2,6.4.1,pearson,two-sided,9,0.8743775846440369,[0.5  0.97],0.0020417508506980326,22.961,0.9297779016935239
784,1.a.2,10.7.3,pearson,two-sided,9,-0.48299108774699784,[-0.87  0.27],0.18782855014366986,0.874,0.27289128110855176
785,1.a.2,11.1.1,pearson,two-sided,9,0.8657222249227565,[0.47 0.97],0.0025553477700892046,19.434,0.9170563965994483
786,1.a.2,14.b.1,pearson,two-sided,9,-0.8594834839526071,[-0.97 -0.46],0.0029765379575100288,17.351,0.9073915872030447
787,1.a.2,2.c.1,pearson,two-sided,9,0.0465500858897748,[-0.64  0.69],0.9053400188075814,0.409,0.05051064933902183
788,1.a.2,14.1.1,pearson,two-sided,9,0.9236228728979156,[0.67 0.98],0.0003760199965395313,80.485,0.9831176198445744
789,1.a.2,12.c.1,pearson,two-sided,9,-0.8416087298252954,[-0.97 -0.4 ],0.004443784330307239,12.882,0.8777152457941189
790,1.a.2,11.b.1,pearson,two-sided,9,-0.6331043638214707,[-0.91  0.05],0.06721533654407759,1.762,0.48240610920029053
791,1.a.2,2.2.2,pearson,two-sided,9,-0.7132336636285996,[-0.93 -0.09],0.03098656523540755,3.073,0.6287365519903694
792,1.a.2,9.5.2,pearson,two-sided,9,0.5218164005203935,[-0.22  0.88],0.149607128996347,1.015,0.31866444612629574
793,1.a.2,3.4.1,pearson,two-sided,9,-0.8199779361946176,[-0.96 -0.34],0.00680165788909333,9.391,0.8386877544224584
794,1.a.2,15.5.1,pearson,two-sided,9,0.8631234821743241,[0.47 0.97],0.00272542245632481,18.526,0.9130785668575234
795,1.a.2,8.3.1,pearson,two-sided,9,0.515711005222925,[-0.23  0.88],0.15528735788651737,0.99,0.31108958171635814
796,1.a.2,1.5.4,pearson,two-sided,9,-0.842385988360534,[-0.97 -0.4 ],0.004371427395876537,13.04,0.8790602089350936
797,1.a.2,8.1.1,pearson,two-sided,9,-0.07374903321615885,[-0.7   0.62],0.8504389917887023,0.413,0.05303432094676874
798,1.a.2,3.6.1,pearson,two-sided,9,0.859483483952607,[0.46 0.97],0.002976537957510036,17.351,0.9073915872030445
799,1.a.2,16.6.1,pearson,two-sided,9,-0.4549345011284664,[-0.86  0.3 ],0.2185463583101596,0.794,0.24324805206512545
800,1.a.2,11.b.2,pearson,two-sided,9,-0.842385988360534,[-0.97 -0.4 ],0.004371427395876537,13.04,0.8790602089350936
801,1.a.2,2.2.1,pearson,two-sided,9,-0.4570193612679241,[-0.86  0.3 ],0.21617478558653952,0.799,0.24535524512971574
802,1.a.2,9.5.1,pearson,two-sided,9,0.8383850948651895,[0.39 0.97],0.004752642697425597,12.255,0.8720898671151306
803,1.a.2,1.3.1,pearson,two-sided,9,-0.8159988928020439,[-0.96 -0.33],0.007312228801804126,8.9,0.8312240641592828
804,1.a.2,12.a.1,pearson,two-sided,9,-0.8794456193799756,[-0.97 -0.52],0.0017768322782870946,25.458,0.936825188568104
805,1.a.2,7.a.1,pearson,two-sided,9,0.5362163791735659,[-0.2   0.89],0.13669668708456834,1.078,0.3370998811094405
806,1.a.2,17.17.1,pearson,two-sided,9,-0.7720864712638476,[-0.95 -0.22],0.014769538778114323,5.29,0.7454343214243573
807,1.a.2,3.4.2,pearson,two-sided,9,-0.8594834839526069,[-0.97 -0.46],0.0029765379575100444,17.351,0.9073915872030442
808,1.a.2,1.5.3,pearson,two-sided,9,-0.6331043638214707,[-0.91  0.05],0.06721533654407759,1.762,0.48240610920029053
809,1.a.2,14.7.1,pearson,two-sided,9,0.8888049048613906,[0.55 0.98],0.00135184825813406,31.189,0.9489912477345384
810,1.a.2,17.13.1,pearson,two-sided,9,-0.8064285127814228,[-0.96 -0.31],0.008645521097895863,7.861,0.8129922213577349
811,1.a.2,3.2.1,pearson,two-sided,9,0.8729107043109706,[0.5  0.97],0.0021232471944727057,22.303,0.9276812624131919
812,1.a.2,1.5.2,pearson,two-sided,9,-0.44972866774935144,[-0.86  0.31],0.2245301760335829,0.781,0.23805208522628116
813,1.a.2,9.1.2,pearson,two-sided,9,0.8937820468837944,[0.57 0.98],0.0011574636296789798,34.998,0.9549831885311267
814,1.a.2,15.1.1,pearson,two-sided,9,0.8594830097144033,[0.46 0.97],0.002976571672852755,17.351,0.9073908377447423
815,1.a.2,16.2.2,pearson,two-sided,9,0.884729122899907,[0.53 0.98],0.0015270505461551884,28.49,0.9438332897323344
816,1.a.2,3.2.2,pearson,two-sided,9,-0.8606821046969542,[-0.97 -0.46],0.0028921609444683594,17.726,0.909278795040043
817,1.a.2,17.4.1,pearson,two-sided,9,0.3448812602932324,[-0.41  0.82],0.3633794669701808,0.586,0.15189586940608144
818,1.a.2,1.5.1,pearson,two-sided,9,-0.5626996543613206,[-0.89  0.16],0.11472737145186582,1.214,0.3731247490320572
819,1.a.2,3.3.5,pearson,two-sided,9,-0.6496292532072536,[-0.92  0.03],0.05826467782913314,1.95,0.510832424710708
820,1.a.2,2.1.2,pearson,two-sided,9,0.8650043095684161,[0.47 0.97],0.0026015775982781886,19.177,0.9159645249288593
821,1.a.2,15.6.1,pearson,two-sided,9,-0.7004292773011181,[-0.93 -0.07],0.03560737397257529,2.778,0.6040593817966137
822,1.a.2,17.3.1,pearson,two-sided,9,0.7368869306222172,[0.14 0.94],0.023517372543172932,3.759,0.6752092564882625
823,1.a.2,9.4.1,pearson,two-sided,9,0.9288306619366423,[0.69 0.99],0.000295204541457936,96.236,0.986567415079888
824,1.a.2,7.b.1,pearson,two-sided,9,-0.8794456193799756,[-0.97 -0.52],0.0017768322782870946,25.458,0.936825188568104
825,1.a.2,2.1.1,pearson,two-sided,9,-0.8645732890289383,[-0.97 -0.47],0.002629608327585651,19.025,0.915306397498649
826,1.a.2,17.1.1,pearson,two-sided,9,0.8379457738804084,[0.39 0.97],0.004795839550683316,12.173,0.871317487264424
827,1.a.2,8.2.1,pearson,two-sided,9,0.07351878774118205,[-0.62  0.7 ],0.8509017118970195,0.413,0.053008073805889
828,1.a.2,17.3.2,pearson,two-sided,9,-0.7476226493939977,[-0.94 -0.17],0.02056154461663649,4.147,0.6965668323839637
829,1.a.2,10.c.1,pearson,two-sided,9,-0.6310811643815577,[-0.91  0.06],0.06836687205155335,1.74,0.4789957069540429
830,1.a.2,3.3.3,pearson,two-sided,9,-0.6233344504351706,[-0.91  0.07],0.07288991439136655,1.664,0.466081437980822
831,1.a.2,1.4.1,pearson,two-sided,9,-0.8641612321430703,[-0.97 -0.47],0.0026565998734480495,18.881,0.9146754197200123
832,1.a.2,3.3.2,pearson,two-sided,9,0.60724810962047,[-0.1   0.91],0.08286635788057646,1.52,0.4400048579024688
833,1.a.2,16.3.2,pearson,two-sided,9,-0.859483483952607,[-0.97 -0.46],0.002976537957510036,17.351,0.9073915872030445
834,1.a.2,3.3.1,pearson,two-sided,9,0.8672192026895922,[0.48 0.97],0.002460779322827142,19.987,0.9193155893864444
835,1.a.2,15.2.1,pearson,two-sided,9,-0.8713699997598632,[-0.97 -0.49],0.0022112379190340516,21.64,0.9254524363773369
836,4.2.2,7.1.1,pearson,two-sided,9,-0.8780777836592736,[-0.97 -0.51],0.001845832372821258,24.748,0.9349537785705329
837,4.2.2,7.3.1,pearson,two-sided,9,0.6658649758660145,[0.   0.92],0.05024384727296647,2.167,0.5397179238097186
838,4.2.2,3.9.3,pearson,two-sided,9,-0.9503572705937643,[-0.99 -0.78],8.548355461466263e-05,239.646,0.9962246317778062
839,4.2.2,7.1.2,pearson,two-sided,9,0.9665964729766579,[0.84 0.99],2.1708064944360205e-05,653.393,0.9992362274069398
840,4.2.2,17.8.1,pearson,two-sided,9,0.9466364157284202,[0.76 0.99],0.00010968435966486796,199.551,0.9950613649044617
841,4.2.2,11.5.1,pearson,two-sided,9,0.6081997191105508,[-0.09  0.91],0.08225401140005091,1.528,0.4415193325261726
842,4.2.2,4.5.1,pearson,two-sided,9,-0.21121110144015232,[-0.77  0.53],0.5854004329967718,0.464,0.08467422335055436
843,4.2.2,6.2.1,pearson,two-sided,9,-0.8934319569267617,[-0.98 -0.56],0.001170456873801825,34.709,0.9545730302145019
844,4.2.2,11.5.2,pearson,two-sided,9,0.7308503539558576,[0.13 0.94],0.025296140508003002,3.563,0.663259743808786
845,4.2.2,12.4.2,pearson,two-sided,9,-0.23023680050789913,[-0.78  0.51],0.5511935445477842,0.476,0.09180043652541284
846,4.2.2,4.3.1,pearson,two-sided,9,-0.9196420698061747,[-0.98 -0.66],0.000447415120580478,70.777,0.9801807793116222
847,4.2.2,7.2.1,pearson,two-sided,9,-0.8018702067625174,[-0.96 -0.29],0.009334730477839984,7.426,0.8041886814003646
848,4.2.2,2.a.1,pearson,two-sided,9,-0.8875042020589501,[-0.98 -0.54],0.0014061551809117913,30.29,0.947369293658956
849,4.2.2,6.4.2,pearson,two-sided,9,0.8683237755039902,[0.48 0.97],0.0023925689826755614,20.409,0.9209671546466751
850,4.2.2,6.6.1,pearson,two-sided,9,-0.9469263570877438,[-0.99 -0.76],0.00010764359014917542,202.324,0.9951591627048233
851,4.2.2,3.8.1,pearson,two-sided,9,0.9503572705937646,[0.78 0.99],8.548355461466067e-05,239.646,0.9962246317778063
852,4.2.2,10.5.1,pearson,two-sided,9,-0.5792700083115582,[-0.9   0.14],0.10213840384051867,1.315,0.39707938712956603
853,4.2.2,6.4.1,pearson,two-sided,9,-0.9444112752516957,[-0.99 -0.75],0.0001262648649845953,179.932,0.9942695415689504
854,4.2.2,10.7.3,pearson,two-sided,9,0.39639782075144353,[-0.36  0.84],0.29087105361724647,0.666,0.19000856201835992
855,4.2.2,11.1.1,pearson,two-sided,9,-0.8794998400940228,[-0.97 -0.52],0.0017741345468175404,25.487,0.9368988957548493
856,4.2.2,14.b.1,pearson,two-sided,9,0.9503572705937664,[0.78 0.99],8.548355461465009e-05,239.646,0.9962246317778068
857,4.2.2,2.c.1,pearson,two-sided,9,-0.4321025044536884,[-0.85  0.33],0.24544566731012044,0.738,0.22114413495939572
858,4.2.2,14.1.1,pearson,two-sided,9,-0.8326951152475374,[-0.96 -0.38],0.005333083781050842,11.249,0.8619848572959765
859,4.2.2,12.c.1,pearson,two-sided,9,0.937484517812907,[0.72 0.99],0.00018914626157515925,133.634,0.9913216758145358
860,4.2.2,11.b.1,pearson,two-sided,9,0.7637752536955601,[0.2  0.95],0.016595333156093073,4.855,0.7288356117797573
861,4.2.2,2.2.2,pearson,two-sided,9,0.8696490582504315,[0.49 0.97],0.0023124657257619042,20.932,0.9229311620450609
862,4.2.2,9.5.2,pearson,two-sided,9,-0.8296590735373948,[-0.96 -0.37],0.005661751853458611,10.761,0.8565075330911032
863,4.2.2,3.4.1,pearson,two-sided,9,0.9438236639929214,[0.75 0.99],0.00013092204917038313,175.203,0.9940481015791286
864,4.2.2,15.5.1,pearson,two-sided,9,-0.9282563578846708,[-0.99 -0.69],0.00030345263605836,94.298,0.9862087983720139
865,4.2.2,8.3.1,pearson,two-sided,9,-0.36005535664464056,[-0.83  0.4 ],0.34119292645923105,0.608,0.16233094009851515
866,4.2.2,1.5.4,pearson,two-sided,9,0.8414479876247773,[0.4  0.97],0.004458849879875678,12.85,0.8774365370328511
867,4.2.2,8.1.1,pearson,two-sided,9,0.13696892495228286,[-0.58  0.73],0.7252947469649869,0.429,0.06349911175956086
