,X,Y,method,alternative,n,r,CI95%,p-unc,BF10,power
833,1.a.2,16.3.2,pearson,two-sided,9,-0.859483483952607,[-0.97 -0.46],0.002976537957510036,17.351,0.9073915872030445
834,1.a.2,3.3.1,pearson,two-sided,9,0.8672192026895921,[0.48 0.97],0.002460779322827149,19.987,0.9193155893864442
835,1.a.2,15.2.1,pearson,two-sided,9,-0.8713699997598632,[-0.97 -0.49],0.0022112379190340516,21.64,0.9254524363773369
836,4.2.2,7.1.1,pearson,two-sided,9,-0.8780777836592736,[-0.97 -0.51],0.001845832372821258,24.748,0.9349537785705329
837,4.2.2,7.3.1,pearson,two-sided,9,0.6658649758660145,[0.   0.92],0.05024384727296647,2.167,0.5397179238097186
838,4.2.2,3.9.3,pearson,two-sided,9,-0.9503572705937644,[-0.99 -0.78],8.548355461466197e-05,239.646,0.9962246317778062
839,4.2.2,7.1.2,pearson,two-sided,9,0.9665964729766579,[0.84 0.99],2.1708064944360205e-05,653.393,0.9992362274069398
840,4.2.2,17.8.1,pearson,two-sided,9,0.9466364157284202,[0.76 0.99],0.00010968435966486796,199.551,0.9950613649044617
841,4.2.2,11.5.1,pearson,two-sided,9,0.6081997191105507,[-0.09  0.91],0.08225401140005097,1.528,0.4415193325261725
842,4.2.2,4.5.1,pearson,two-sided,9,-0.21121110144015232,[-0.77  0.53],0.5854004329967718,0.464,0.08467422335055436
843,4.2.2,6.2.1,pearson,two-sided,9,-0.8934319569267617,[-0.98 -0.56],0.001170456873801825,34.709,0.9545730302145019
844,4.2.2,11.5.2,pearson,two-sided,9,0.7308503539558575,[0.13 0.94],0.025296140508003034,3.563,0.6632597438087858
845,4.2.2,12.4.2,pearson,two-sided,9,-0.23023680050789916,[-0.78  0.51],0.5511935445477842,0.476,0.09180043652541284
846,4.2.2,4.3.1,pearson,two-sided,9,-0.9196420698061747,[-0.98 -0.66],0.000447415120580478,70.777,0.9801807793116222
847,4.2.2,7.2.1,pearson,two-sided,9,-0.8018702067625174,[-0.96 -0.29],0.009334730477839984,7.426,0.8041886814003646
848,4.2.2,2.a.1,pearson,two-sided,9,-0.8875042020589502,[-0.98 -0.54],0.0014061551809117865,30.29,0.9473692936589562
849,4.2.2,6.4.2,pearson,two-sided,9,0.8683237755039902,[0.48 0.97],0.0023925689826755614,20.409,0.9209671546466751
850,4.2.2,6.6.1,pearson,two-sided,9,-0.946926357087744,[-0.99 -0.76],0.00010764359014917389,202.324,0.9951591627048234
851,4.2.2,3.8.1,pearson,two-sided,9,0.9503572705937646,[0.78 0.99],8.548355461466067e-05,239.646,0.9962246317778063
852,4.2.2,10.5.1,pearson,two-sided,9,-0.5792700083115582,[-0.9   0.14],0.10213840384051867,1.315,0.39707938712956603
853,4.2.2,6.4.1,pearson,two-sided,9,-0.9444112752516959,[-0.99 -0.75],0.00012626486498459354,179.932,0.9942695415689505
854,4.2.2,10.7.3,pearson,two-sided,9,0.3963978207514436,[-0.36  0.84],0.29087105361724647,0.666,0.19000856201835997
855,4.2.2,11.1.1,pearson,two-sided,9,-0.8794998400940228,[-0.97 -0.52],0.0017741345468175404,25.487,0.9368988957548493
856,4.2.2,14.b.1,pearson,two-sided,9,0.9503572705937664,[0.78 0.99],8.548355461465009e-05,239.646,0.9962246317778068
857,4.2.2,2.c.1,pearson,two-sided,9,-0.4321025044536885,[-0.85  0.33],0.24544566731012032,0.738,0.22114413495939572
858,4.2.2,14.1.1,pearson,two-sided,9,-0.8326951152475375,[-0.96 -0.38],0.005333083781050829,11.249,0.8619848572959768
859,4.2.2,12.c.1,pearson,two-sided,9,0.937484517812907,[0.72 0.99],0.00018914626157515925,133.634,0.9913216758145358
860,4.2.2,11.b.1,pearson,two-sided,9,0.7637752536955602,[0.2  0.95],0.016595333156093045,4.855,0.7288356117797574
861,4.2.2,2.2.2,pearson,two-sided,9,0.8696490582504315,[0.49 0.97],0.0023124657257619042,20.932,0.9229311620450609
862,4.2.2,9.5.2,pearson,two-sided,9,-0.8296590735373948,[-0.96 -0.37],0.005661751853458611,10.761,0.8565075330911032
863,4.2.2,3.4.1,pearson,two-sided,9,0.9438236639929214,[0.75 0.99],0.00013092204917038313,175.203,0.9940481015791286
864,4.2.2,15.5.1,pearson,two-sided,9,-0.9282563578846708,[-0.99 -0.69],0.00030345263605836,94.298,0.9862087983720139
865,4.2.2,8.3.1,pearson,two-sided,9,-0.36005535664464056,[-0.83  0.4 ],0.34119292645923105,0.608,0.16233094009851515
866,4.2.2,1.5.4,pearson,two-sided,9,0.8414479876247773,[0.4  0.97],0.004458849879875678,12.85,0.8774365370328511
867,4.2.2,8.1.1,pearson,two-sided,9,0.13696892495228283,[-0.58  0.73],0.7252947469649869,0.429,0.06349911175956086
868,4.2.2,3.6.1,pearson,two-sided,9,-0.950357270593764,[-0.99 -0.78],8.548355461466461e-05,239.646,0.9962246317778061
869,4.2.2,16.6.1,pearson,two-sided,9,0.41670368850254463,[-0.34  0.85],0.2645392270117501,0.705,0.20721627054582614
870,4.2.2,11.b.2,pearson,two-sided,9,0.8414479876247773,[0.4  0.97],0.004458849879875678,12.85,0.8774365370328511
871,4.2.2,2.2.1,pearson,two-sided,9,0.6558705069788753,[-0.01  0.92],0.05509194628969709,2.029,0.5218272583958339
872,4.2.2,9.5.1,pearson,two-sided,9,-0.7323232106655437,[-0.94 -0.13],0.02485425268251647,3.609,0.6661705419443774
873,4.2.2,1.3.1,pearson,two-sided,9,0.9526777121389772,[0.79 0.99],7.246276847881486e-05,270.54,0.9968521191511914
874,4.2.2,12.a.1,pearson,two-sided,9,0.8932336697596496,[0.56 0.98],0.0011778609248906027,34.547,0.9543399521090927
875,4.2.2,7.a.1,pearson,two-sided,9,-0.5469578045532871,[-0.89  0.18],0.12751002171392634,1.13,0.3513779922934176
876,4.2.2,17.17.1,pearson,two-sided,9,0.7339158923947473,[0.14 0.94],0.024382164060198983,3.66,0.6693217054990255
877,4.2.2,3.4.2,pearson,two-sided,9,0.9503572705937648,[0.78 0.99],8.548355461465934e-05,239.646,0.9962246317778064
878,4.2.2,1.5.3,pearson,two-sided,9,0.7637752536955602,[0.2  0.95],0.016595333156093045,4.855,0.7288356117797574
879,4.2.2,14.7.1,pearson,two-sided,9,-0.9568654813283497,[-0.99 -0.8 ],5.2610146108034545e-05,342.094,0.9978051785594447
880,4.2.2,17.13.1,pearson,two-sided,9,0.8079705158494801,[0.31 0.96],0.008420406453781662,8.016,0.8159540365965812
881,4.2.2,3.2.1,pearson,two-sided,9,-0.9448076001068224,[-0.99 -0.75],0.0001231905032501585,183.224,0.9944159654433387
882,4.2.2,1.5.2,pearson,two-sided,9,0.5595655914692849,[-0.17  0.89],0.11720805316766918,1.197,0.3687168912783482
883,4.2.2,9.1.2,pearson,two-sided,9,-0.9085069997324053,[-0.98 -0.62],0.0006968143275816229,50.988,0.9706029731088932
884,4.2.2,15.1.1,pearson,two-sided,9,-0.9503576503080794,[-0.99 -0.78],8.548129825884304e-05,239.651,0.9962247404951242
885,4.2.2,16.2.2,pearson,two-sided,9,-0.8916032786568523,[-0.98 -0.56],0.001239979541633581,33.254,0.952402542596994
886,4.2.2,3.2.2,pearson,two-sided,9,0.9501008160710207,[0.77 0.99],8.701709823728519e-05,236.539,0.9961507476078562
887,4.2.2,17.4.1,pearson,two-sided,9,-0.274575194342299,[-0.79  0.48],0.4746010445743546,0.51,0.11137832187182639
888,4.2.2,1.5.1,pearson,two-sided,9,0.6081997191105507,[-0.09  0.91],0.08225401140005097,1.528,0.4415193325261725
889,4.2.2,3.3.5,pearson,two-sided,9,0.9162108995921026,[0.64 0.98],0.0005161475554949669,63.677,0.9774420067107181
890,4.2.2,2.1.2,pearson,two-sided,9,-0.9265320833820843,[-0.98 -0.68],0.0003291876487134046,88.796,0.9850996170195526
891,4.2.2,15.6.1,pearson,two-sided,9,0.8378951644686784,[0.39 0.97],0.004800832976575285,12.163,0.8712284230737236
892,4.2.2,17.3.1,pearson,two-sided,9,-0.8871261941379585,[-0.98 -0.54],0.0014222174195092983,30.035,0.9468936550841839
893,4.2.2,9.4.1,pearson,two-sided,9,-0.8838496636607023,[-0.98 -0.53],0.0015668201152208717,27.951,0.9426915566083931
894,4.2.2,7.b.1,pearson,two-sided,9,0.8932336697596496,[0.56 0.98],0.0011778609248906027,34.547,0.9543399521090927
895,4.2.2,2.1.1,pearson,two-sided,9,0.9617325500565359,[0.82 0.99],3.476729533373479e-05,463.218,0.9986462498942866
896,4.2.2,17.1.1,pearson,two-sided,9,-0.8157440672543028,[-0.96 -0.33],0.007345786223080202,8.87,0.8307435724598804
897,4.2.2,8.2.1,pearson,two-sided,9,0.04179499211466738,[-0.64  0.69],0.9149797867050655,0.408,0.050187971908927057
898,4.2.2,17.3.2,pearson,two-sided,9,0.9203544566222754,[0.66 0.98],0.0004339951598355279,72.39,0.9807253842924948
899,4.2.2,10.c.1,pearson,two-sided,9,0.5600715007796303,[-0.17  0.89],0.11680545913228489,1.199,0.36942578061041054
900,4.2.2,3.3.3,pearson,two-sided,9,0.8496191824075735,[0.43 0.97],0.0037363397618650073,14.653,0.8913508653226744
901,4.2.2,1.4.1,pearson,two-sided,9,0.9175426342965948,[0.65 0.98],0.0004886525188956548,66.309,0.9785277064061542
902,4.2.2,3.3.2,pearson,two-sided,9,-0.38763015568344017,[-0.84  0.37],0.30264042529430224,0.651,0.1829729314378856
903,4.2.2,16.3.2,pearson,two-sided,9,0.9503572705937605,[0.78 0.99],8.548355461468508e-05,239.646,0.9962246317778052
904,4.2.2,3.3.1,pearson,two-sided,9,-0.9504780306437226,[-0.99 -0.78],8.476808605591153e-05,241.129,0.996259106172218
905,4.2.2,15.2.1,pearson,two-sided,9,0.9347425883435877,[0.71 0.99],0.0002192102538115457,119.867,0.9899462907979137
906,7.1.1,7.3.1,pearson,two-sided,9,-0.8791643286201348,[-0.97 -0.52],0.001790873420831495,25.31,0.9364422204787978
907,7.1.1,3.9.3,pearson,two-sided,9,0.9409658158863559,[0.74 0.99],0.00015531245100595877,154.507,0.9928961909941277
908,7.1.1,7.1.2,pearson,two-sided,9,-0.9266718918385799,[-0.98 -0.68],0.0003270459690331323,89.225,0.9851913687418205
909,7.1.1,17.8.1,pearson,two-sided,9,-0.9532992693922587,[-0.99 -0.79],6.922845693092147e-05,279.754,0.9970078838830646
910,7.1.1,11.5.1,pearson,two-sided,9,-0.5769423443119298,[-0.9   0.14],0.10385354248107223,1.3,0.39364841275288986
911,7.1.1,4.5.1,pearson,two-sided,9,0.2175967543486532,[-0.52  0.77],0.5738356292174025,0.468,0.08698429344431612
912,7.1.1,6.2.1,pearson,two-sided,9,0.7998238055646418,[0.29 0.96],0.00965586325727598,7.243,0.8002147500352653
913,7.1.1,11.5.2,pearson,two-sided,9,-0.6209747748547823,[-0.91  0.07],0.07430375047470207,1.641,0.4621934249752069
914,7.1.1,12.4.2,pearson,two-sided,9,-0.017935703430923572,[-0.67  0.65],0.9634714785809743,0.407,0.04909556565596085
915,7.1.1,4.3.1,pearson,two-sided,9,0.9101573865678805,[0.62 0.98],0.0006548894945005938,53.386,0.9721474493004137
916,7.1.1,7.2.1,pearson,two-sided,9,0.8375633096595914,[0.39 0.96],0.004833663887011601,12.102,0.8706439719421604
917,7.1.1,2.a.1,pearson,two-sided,9,0.9452019562118553,[0.76 0.99],0.0001201841783771843,186.582,0.9945593304573167
918,7.1.1,6.4.2,pearson,two-sided,9,-0.9439977187800013,[-0.99 -0.75],0.00012953015039605218,176.585,0.9941142361608942
919,7.1.1,6.6.1,pearson,two-sided,9,0.9244502915313204,[0.67 0.98],0.0003622540221825085,82.734,0.9836954588775197
920,7.1.1,3.8.1,pearson,two-sided,9,-0.9409658158863504,[-0.99 -0.74],0.00015531245100600802,154.507,0.9928961909941254
921,7.1.1,10.5.1,pearson,two-sided,9,0.6257109052641066,[-0.07  0.91],0.07148310856004902,1.687,0.47001874542503475
922,7.1.1,6.4.1,pearson,two-sided,9,0.9392436064484408,[0.73 0.99],0.00017146388292796895,143.653,0.9921410664410651
923,7.1.1,10.7.3,pearson,two-sided,9,-0.5502271971237217,[-0.89  0.18],0.12478880969929218,1.147,0.3558138967326718
924,7.1.1,11.1.1,pearson,two-sided,9,0.9568345919639423,[0.8  0.99],5.27405180232668e-05,341.475,0.9977989567919097
925,7.1.1,14.b.1,pearson,two-sided,9,-0.9409658158863512,[-0.99 -0.74],0.00015531245100600097,154.507,0.9928961909941257
926,7.1.1,2.c.1,pearson,two-sided,9,0.4935635849893166,[-0.25  0.87],0.1769266255382099,0.909,0.28479798156693065
927,7.1.1,14.1.1,pearson,two-sided,9,0.7705065188012523,[0.22 0.95],0.015105729891349829,5.203,0.7422817282765357
928,7.1.1,12.c.1,pearson,two-sided,9,-0.9378848260491106,[-0.99 -0.73],0.00018501462509036104,135.826,0.991512442331383
929,7.1.1,11.b.1,pearson,two-sided,9,-0.7718358198492357,[-0.95 -0.22],0.014822536587997615,5.277,0.7449342962563053
930,7.1.1,2.2.2,pearson,two-sided,9,-0.9315529618417366,[-0.99 -0.7 ],0.00025823670480062033,106.223,0.9881939449497202
931,7.1.1,9.5.2,pearson,two-sided,9,0.771399108004106,[0.22 0.95],0.014915178461361518,5.252,0.7440629895748266
932,7.1.1,3.4.1,pearson,two-sided,9,-0.9619562892870966,[-0.99 -0.82],3.406853057856638e-05,470.145,0.9986785760185173
933,7.1.1,15.5.1,pearson,two-sided,9,0.9486566700652245,[0.77 0.99],9.601755526694649e-05,220.046,0.9957174699164021
934,7.1.1,8.3.1,pearson,two-sided,9,0.22385607500064625,[-0.52  0.77],0.5625811632697789,0.472,0.08932842082310878
935,7.1.1,1.5.4,pearson,two-sided,9,-0.922031031369482,[-0.98 -0.67],0.00040352866825665336,76.392,0.9819743617070325
936,7.1.1,8.1.1,pearson,two-sided,9,0.18498299147194636,[-0.55  0.76],0.6337368861803194,0.45,0.07602429728086703
937,7.1.1,3.6.1,pearson,two-sided,9,0.9409658158863421,[0.74 0.99],0.00015531245100608342,154.507,0.9928961909941219
938,7.1.1,16.6.1,pearson,two-sided,9,-0.4479432834146372,[-0.86  0.31],0.22660275908741406,0.776,0.23629154438319258
939,7.1.1,11.b.2,pearson,two-sided,9,-0.922031031369482,[-0.98 -0.67],0.00040352866825665336,76.392,0.9819743617070325
940,7.1.1,2.2.1,pearson,two-sided,9,-0.6845106168210608,[-0.93 -0.04],0.0419465911602741,2.468,0.5739792801176533
941,7.1.1,9.5.1,pearson,two-sided,9,0.7318225042716435,[0.13 0.94],0.02500390054920455,3.594,0.665180636908978
942,7.1.1,1.3.1,pearson,two-sided,9,-0.9424998605379822,[-0.99 -0.74],0.00014185558828296008,165.164,0.993530065580925
943,7.1.1,12.a.1,pearson,two-sided,9,-0.9357507842118511,[-0.99 -0.72],0.00020779237380034405,124.689,0.9904660077769432
944,7.1.1,7.a.1,pearson,two-sided,9,0.574786617287776,[-0.14  0.9 ],0.10545746339990925,1.286,0.3904901316111984
945,7.1.1,17.17.1,pearson,two-sided,9,-0.8087574735360055,[-0.96 -0.31],0.008307064775818083,8.097,0.8174622186701964
946,7.1.1,3.4.2,pearson,two-sided,9,-0.9409658158863476,[-0.99 -0.74],0.00015531245100603317,154.507,0.9928961909941243
947,7.1.1,1.5.3,pearson,two-sided,9,-0.7718358198492357,[-0.95 -0.22],0.014822536587997615,5.277,0.7449342962563053
948,7.1.1,14.7.1,pearson,two-sided,9,0.9363836512024115,[0.72 0.99],0.0002008427937665455,127.854,0.9907839157886583
949,7.1.1,17.13.1,pearson,two-sided,9,-0.8682479988153331,[-0.97 -0.48],0.0023972061722672294,20.379,0.9208542755819227
950,7.1.1,3.2.1,pearson,two-sided,9,0.9321331021510431,[0.7  0.99],0.00025080184585934,108.538,0.9885249456723882
951,7.1.1,1.5.2,pearson,two-sided,9,-0.5022003966899148,[-0.87  0.24],0.16829501283755452,0.939,0.2948315928030313
952,7.1.1,9.1.2,pearson,two-sided,9,0.9172339371496252,[0.65 0.98],0.000494932275194804,65.685,0.978278599435788
953,7.1.1,15.1.1,pearson,two-sided,9,0.9409657233519086,[0.74 0.99],0.00015531328880139745,154.507,0.9928961516623717
954,7.1.1,16.2.2,pearson,two-sided,9,0.9178259303979701,[0.65 0.98],0.0004829387708813152,66.888,0.978754954653948
955,7.1.1,3.2.2,pearson,two-sided,9,-0.9458946328379596,[-0.99 -0.76],0.0001150294669707102,192.693,0.9948055483685521
956,7.1.1,17.4.1,pearson,two-sided,9,-0.02775619488267861,[-0.68  0.65],0.9434918333584321,0.407,0.04943914383441468
957,7.1.1,1.5.1,pearson,two-sided,9,-0.5769423443119298,[-0.9   0.14],0.10385354248107223,1.3,0.39364841275288986
958,7.1.1,3.3.5,pearson,two-sided,9,-0.873772373759457,[-0.97 -0.5 ],0.0020751077396449764,22.686,0.9289158917421209
959,7.1.1,2.1.2,pearson,two-sided,9,0.9365163103069343,[0.72 0.99],0.00019940706516865993,128.532,0.9908497422486584
960,7.1.1,15.6.1,pearson,two-sided,9,-0.8819587074970991,[-0.97 -0.53],0.0016547526595198242,26.841,0.9402028593280422
961,7.1.1,17.3.1,pearson,two-sided,9,0.9511090469362398,[0.78 0.99],8.109809922730088e-05,249.091,0.9964359707539912
962,7.1.1,9.4.1,pearson,two-sided,9,0.925556576770805,[0.68 0.98],0.0003444059092989917,85.881,0.9844504976891462
963,7.1.1,7.b.1,pearson,two-sided,9,-0.9357507842118511,[-0.99 -0.72],0.00020779237380034405,124.689,0.9904660077769432
964,7.1.1,2.1.1,pearson,two-sided,9,-0.9205113602796056,[-0.98 -0.66],0.00043107776672491455,72.751,0.9808442202999013
965,7.1.1,17.1.1,pearson,two-sided,9,0.9043705370541502,[0.6  0.98],0.0008100719482619868,45.603,0.9665453804997193
966,7.1.1,8.2.1,pearson,two-sided,9,-0.05203442320951994,[-0.69  0.63],0.8942352300910632,0.41,0.05092639412507162
967,7.1.1,17.3.2,pearson,two-sided,9,-0.940844094472554,[-0.99 -0.74],0.00015641725614634375,153.703,0.9928443384885198
968,7.1.1,10.c.1,pearson,two-sided,9,-0.6548541529629066,[-0.92  0.02],0.05560094285161967,2.016,0.5200273779447783
969,7.1.1,3.3.3,pearson,two-sided,9,-0.8786793015453265,[-0.97 -0.52],0.001815264637806047,25.057,0.9357795797056379
970,7.1.1,1.4.1,pearson,two-sided,9,-0.9307008483935642,[-0.99 -0.7 ],0.0002694359233542533,102.947,0.9876978308936673
971,7.1.1,3.3.2,pearson,two-sided,9,0.38987059504706545,[-0.37  0.84],0.2996102340889559,0.655,0.18474860440659505
972,7.1.1,16.3.2,pearson,two-sided,9,-0.9409658158863499,[-0.99 -0.74],0.00015531245100601303,154.507,0.9928961909941252
973,7.1.1,3.3.1,pearson,two-sided,9,0.8312331850459571,[0.37 0.96],0.005489671480006299,11.01,0.8593544960490388
974,7.1.1,15.2.1,pearson,two-sided,9,-0.9087420501626042,[-0.98 -0.62],0.0006907320407122454,51.32,0.9708255526406496
975,7.3.1,3.9.3,pearson,two-sided,9,-0.8232017291410196,[-0.96 -0.35],0.006406211273996313,9.818,0.8446778668711485
976,7.3.1,7.1.2,pearson,two-sided,9,0.7904031771959026,[0.27 0.95],0.011230621514085454,6.477,0.7817734085495596
977,7.3.1,17.8.1,pearson,two-sided,9,0.8332783421909927,[0.38 0.96],0.005271474800679317,11.347,0.8630304540582765
978,7.3.1,11.5.1,pearson,two-sided,9,0.48732218714876524,[-0.26  0.87],0.18331782328983978,0.888,0.2777193286379572
979,7.3.1,4.5.1,pearson,two-sided,9,0.05315629579835658,[-0.63  0.69],0.8919655433450273,0.41,0.051017204337183535
980,7.3.1,6.2.1,pearson,two-sided,9,-0.7734796702061992,[-0.95 -0.22],0.014477267966509886,5.369,0.7482127309500894
981,7.3.1,11.5.2,pearson,two-sided,9,0.44962737016434595,[-0.31  0.86],0.22464749013728605,0.78,0.2379519048952402
982,7.3.1,12.4.2,pearson,two-sided,9,0.20128667536801256,[-0.53  0.76],0.6035359782327312,0.458,0.08124443790024712
983,7.3.1,4.3.1,pearson,two-sided,9,-0.8596422129954675,[-0.97 -0.46],0.0029652680916495704,17.4,0.9076423104073336
984,7.3.1,7.2.1,pearson,two-sided,9,-0.843535403219577,[-0.97 -0.41],0.004265910835245619,13.279,0.8810408065743606
985,7.3.1,2.a.1,pearson,two-sided,9,-0.8797246247530108,[-0.97 -0.52],0.001762980729776822,25.607,0.9372040774396206
986,7.3.1,6.4.2,pearson,two-sided,9,0.8748838410708404,[0.5  0.97],0.0020141343449995757,23.194,0.9304956762986983
987,7.3.1,6.6.1,pearson,two-sided,9,-0.8135448600069264,[-0.96 -0.33],0.00763975109432447,8.615,0.8265848920953144
988,7.3.1,3.8.1,pearson,two-sided,9,0.8232017291410159,[0.35 0.96],0.006406211273996767,9.818,0.8446778668711415
989,7.3.1,10.5.1,pearson,two-sided,9,-0.6529652915675637,[-0.92  0.02],0.05655480121207414,1.991,0.5166920641276745
990,7.3.1,6.4.1,pearson,two-sided,9,-0.8326121578125874,[-0.96 -0.38],0.005341886708224504,11.236,0.8618359569370079
991,7.3.1,10.7.3,pearson,two-sided,9,0.7340326433758224,[0.14 0.94],0.024347791935000373,3.664,0.6695528411657198
992,7.3.1,11.1.1,pearson,two-sided,9,-0.9136495969370755,[-0.98 -0.63],0.0005720413811314903,59.01,0.9752733990276173
993,7.3.1,14.b.1,pearson,two-sided,9,0.8232017291410116,[0.35 0.96],0.006406211273997273,9.818,0.8446778668711337
994,7.3.1,2.c.1,pearson,two-sided,9,-0.4216560760806525,[-0.85  0.34],0.2583156295069418,0.716,0.2116114271983465
995,7.3.1,14.1.1,pearson,two-sided,9,-0.8162065197545636,[-0.96 -0.33],0.007284963943293928,8.925,0.8316153431157793
996,7.3.1,12.c.1,pearson,two-sided,9,0.8352376476395922,[0.38 0.96],0.00506806518723245,11.683,0.8665269297752124
997,7.3.1,11.b.1,pearson,two-sided,9,0.6386878581558721,[-0.04  0.91],0.06410079818404588,1.822,0.4918978078132397
998,7.3.1,2.2.2,pearson,two-sided,9,0.8388188578252274,[0.39 0.97],0.0047102542262409475,12.336,0.8728511443846697
999,7.3.1,9.5.2,pearson,two-sided,9,-0.4936734572793424,[-0.87  0.25],0.17681526994511004,0.909,0.2849238807714787
1000,7.3.1,3.4.1,pearson,two-sided,9,0.8352242164386275,[0.38 0.96],0.005069441005155307,11.681,0.866503047043096
1001,7.3.1,15.5.1,pearson,two-sided,9,-0.8559432817121289,[-0.97 -0.44],0.0032356255479475586,16.307,0.9017369423143501
1002,7.3.1,8.3.1,pearson,two-sided,9,-0.2841681592158057,[-0.8   0.47],0.458651570523026,0.519,0.11619285527536027
1003,7.3.1,1.5.4,pearson,two-sided,9,0.9012156267031984,[0.59 0.98],0.0009046517630639438,42.018,0.9632743461363518
1004,7.3.1,8.1.1,pearson,two-sided,9,-0.386207540397332,[-0.84  0.37],0.30457257159592777,0.649,0.18185326988363157
1005,7.3.1,3.6.1,pearson,two-sided,9,-0.8232017291410108,[-0.96 -0.35],0.0064062112739973805,9.818,0.8446778668711322
1006,7.3.1,16.6.1,pearson,two-sided,9,0.37781016296655584,[-0.38  0.83],0.3161045237541433,0.635,0.17536709518752608
1007,7.3.1,11.b.2,pearson,two-sided,9,0.9012156267031984,[0.59 0.98],0.0009046517630639438,42.018,0.9632743461363518
1008,7.3.1,2.2.1,pearson,two-sided,9,0.5091238937259825,[-0.23  0.88],0.16155385818088383,0.965,0.3030766557484287
1009,7.3.1,9.5.1,pearson,two-sided,9,-0.7969034668059982,[-0.96 -0.28],0.010126936406224538,6.992,0.7945225462606896
1010,7.3.1,1.3.1,pearson,two-sided,9,0.8095080906678535,[0.31 0.96],0.008199924260224674,8.175,0.8188985733266106
1011,7.3.1,12.a.1,pearson,two-sided,9,0.8885605783298381,[0.55 0.98],0.0013619362512863893,31.017,0.9486883208493369
1012,7.3.1,7.a.1,pearson,two-sided,9,-0.37067701417252175,[-0.83  0.39],0.3260696135302728,0.623,0.1700204414105371
1013,7.3.1,17.17.1,pearson,two-sided,9,0.7778534456848765,[0.24 0.95],0.013584907095812124,5.627,0.7569236693761924
1014,7.3.1,3.4.2,pearson,two-sided,9,0.823201729141012,[0.35 0.96],0.006406211273997234,9.818,0.8446778668711343
1015,7.3.1,1.5.3,pearson,two-sided,9,0.6386878581558721,[-0.04  0.91],0.06410079818404588,1.822,0.4918978078132397
1016,7.3.1,14.7.1,pearson,two-sided,9,-0.8204102807971416,[-0.96 -0.34],0.006747686392013861,9.447,0.8394941445390742
1017,7.3.1,17.13.1,pearson,two-sided,9,0.8401493942841066,[0.4  0.97],0.004581845273870928,12.592,0.8751779529659377
1018,7.3.1,3.2.1,pearson,two-sided,9,-0.8224755207506691,[-0.96 -0.35],0.006493888198510761,9.719,0.8433331585490064
1019,7.3.1,1.5.2,pearson,two-sided,9,0.4357609639851343,[-0.32  0.85],0.2410216062212096,0.747,0.2245676642321973
1020,7.3.1,9.1.2,pearson,two-sided,9,-0.874449332242974,[-0.97 -0.5 ],0.002037821156757244,22.994,0.9298798089646795
1021,7.3.1,15.1.1,pearson,two-sided,9,-0.823201425324249,[-0.96 -0.35],0.006406247785063731,9.818,0.8446773048775132
1022,7.3.1,16.2.2,pearson,two-sided,9,-0.8882633592519596,[-0.98 -0.55],0.00137427846524632,30.81,0.9483187252425777
1023,7.3.1,3.2.2,pearson,two-sided,9,0.8307693775532845,[0.37 0.96],0.005539998170289975,10.936,0.8585172179100679
1024,7.3.1,17.4.1,pearson,two-sided,9,-0.05983635923746164,[-0.7   0.63],0.8784654850616355,0.411,0.0515985947416555
1025,7.3.1,1.5.1,pearson,two-sided,9,0.48732218714876524,[-0.26  0.87],0.18331782328983978,0.888,0.2777193286379572
1026,7.3.1,3.3.5,pearson,two-sided,9,0.6298720395983395,[-0.06  0.91],0.06906092519192489,1.728,0.476964949050854
1027,7.3.1,2.1.2,pearson,two-sided,9,-0.8427043796655536,[-0.97 -0.41],0.004342022019720996,13.106,0.8796098430460524
1028,7.3.1,15.6.1,pearson,two-sided,9,0.7589864348855453,[0.19 0.95],0.017712634782179656,4.628,0.7192628965761056
1029,7.3.1,17.3.1,pearson,two-sided,9,-0.7980101097213933,[-0.96 -0.28],0.009946643235275257,7.085,0.7966823816882221
1030,7.3.1,9.4.1,pearson,two-sided,9,-0.889975744644894,[-0.98 -0.55],0.0013042248218859177,32.03,0.950431625872384
1031,7.3.1,7.b.1,pearson,two-sided,9,0.8885605783298381,[0.55 0.98],0.0013619362512863893,31.017,0.9486883208493369
1032,7.3.1,2.1.1,pearson,two-sided,9,0.7897536748199414,[0.26 0.95],0.011345155422576457,6.428,0.7804942007092193
1033,7.3.1,17.1.1,pearson,two-sided,9,-0.7254559989672181,[-0.94 -0.12],0.026958592972538577,3.401,0.6526281201674393
1034,7.3.1,8.2.1,pearson,two-sided,9,-0.14213869596790454,[-0.74  0.58],0.7152683366671087,0.431,0.0646509034337396
1035,7.3.1,17.3.2,pearson,two-sided,9,0.7953828755807076,[0.28 0.96],0.01037824683776488,6.866,0.7915494702975042
1036,7.3.1,10.c.1,pearson,two-sided,9,0.6069177222423918,[-0.1   0.91],0.08307961402462402,1.518,0.4394798828246447
1037,7.3.1,3.3.3,pearson,two-sided,9,0.7747658277197447,[0.23 0.95],0.014210909835710411,5.443,0.7507762204622057
1038,7.3.1,1.4.1,pearson,two-sided,9,0.8116095357126782,[0.32 0.96],0.007904958725248917,8.4,0.8229081383269355
1039,7.3.1,3.3.2,pearson,two-sided,9,-0.5942021836878325,[-0.9   0.12],0.09154583462009655,1.418,0.4196025976301824
1040,7.3.1,16.3.2,pearson,two-sided,9,0.82320172914102,[0.35 0.96],0.006406211273996273,9.818,0.8446778668711492
