,X,Y,method,alternative,n,r,CI95%,p-unc,BF10,power
828,4.2.2,7.3.1,pearson,two-sided,9,-0.9086204148179355,[-0.98 -0.62],0.0006938748903547537,51.148,0.9707104788915475
829,4.2.2,7.1.2,pearson,two-sided,9,-0.9525066529107473,[-0.99 -0.78],7.337128157656985e-05,268.079,0.9968083498048648
830,4.2.2,17.8.1,pearson,two-sided,9,0.9300915712201416,[0.7  0.99],0.0002776497957909042,100.691,0.9873358373348761
831,4.2.2,11.5.1,pearson,two-sided,9,0.3931707944728291,[-0.37  0.84],0.29517508260027564,0.661,0.18739185217649196
832,4.2.2,4.5.1,pearson,two-sided,9,0.9930106235585792,[0.97 1.  ],9.335051625253376e-08,3.362e+04,0.9999998351400229
833,4.2.2,6.2.1,pearson,two-sided,9,-0.9471606186223047,[-0.99 -0.76],0.00010601440719691154,204.605,0.995237283898117
834,4.2.2,11.5.2,pearson,two-sided,9,-0.27842549899971886,[-0.8   0.47],0.4681716176380928,0.514,0.11328503925865108
835,4.2.2,12.4.2,pearson,two-sided,9,-0.9017275699256968,[-0.98 -0.59],0.0008888071506068608,42.572,0.9638153568641478
836,4.2.2,8.9.1,pearson,two-sided,9,0.6518184135870588,[-0.02  0.92],0.0571389924641888,1.977,0.5146731195382565
837,4.2.2,3.8.2,pearson,two-sided,9,-0.8854440670120107,[-0.98 -0.54],0.0014952408665604888,28.939,0.9447540024881045
838,4.2.2,4.3.1,pearson,two-sided,9,-0.9525193545569413,[-0.99 -0.78],7.330354679984694e-05,268.261,0.996811613241632
839,4.2.2,7.2.1,pearson,two-sided,9,0.8375602372898358,[0.39 0.96],0.004833968556560879,12.101,0.8706385574194618
840,4.2.2,2.a.1,pearson,two-sided,9,0.8280979594555371,[0.36 0.96],0.005836009628905444,10.521,0.853669392216351
841,4.2.2,6.4.2,pearson,two-sided,9,-0.9552698505572697,[-0.99 -0.8 ],5.96484130429605e-05,312.03,0.9974683753485916
842,4.2.2,6.6.1,pearson,two-sided,9,0.9307625990459185,[0.7  0.99],0.00026861308887566996,103.18,0.9877341809977648
843,4.2.2,3.8.1,pearson,two-sided,9,0.9531244744392888,[0.79 0.99],7.0127483290741e-05,277.119,0.996964596608774
844,4.2.2,10.5.1,pearson,two-sided,9,-0.9276012267759779,[-0.98 -0.69],0.00031305758833850367,92.153,0.9857931118182914
845,4.2.2,6.4.1,pearson,two-sided,9,0.9351778014074399,[0.72 0.99],0.00021422872217744985,121.916,0.9901726435205757
846,4.2.2,10.7.3,pearson,two-sided,9,0.3245038249794547,[-0.43  0.81],0.39422287727688515,0.561,0.13886422651831468
847,4.2.2,11.1.1,pearson,two-sided,9,-0.988943921191347,[-1.   -0.95],4.6287475382072855e-07,1.062e+04,0.9999971984258197
848,4.2.2,2.c.1,pearson,two-sided,9,0.13568135670349396,[-0.58  0.73],0.7277975832859028,0.429,0.0632194273324065
849,4.2.2,14.1.1,pearson,two-sided,9,0.8264011494325287,[0.36 0.96],0.0060295227717815725,10.27,0.8505684738473016
850,4.2.2,1.1.1,pearson,two-sided,9,-0.902237805496656,[-0.98 -0.59],0.0008732089057233748,43.135,0.9643506402032426
851,4.2.2,12.c.1,pearson,two-sided,9,0.6577528406492202,[-0.01  0.92],0.054157097085314576,2.054,0.5251703097747098
852,4.2.2,11.b.1,pearson,two-sided,9,0.6152392027276954,[-0.08  0.91],0.07781113454374197,1.589,0.4528327924344235
853,4.2.2,2.2.2,pearson,two-sided,9,-0.9536154786796351,[-0.99 -0.79],6.76228299311165e-05,284.609,0.9970851700961553
854,4.2.2,9.5.2,pearson,two-sided,9,-0.9434533671075198,[-0.99 -0.75],0.00013391829614073085,172.311,0.9939058780980583
855,4.2.2,3.4.1,pearson,two-sided,9,0.9531244744392887,[0.79 0.99],7.012748329074159e-05,277.119,0.996964596608774
856,4.2.2,15.5.1,pearson,two-sided,9,0.9558051808341737,[0.8  0.99],5.721726896937495e-05,321.691,0.9975849034774473
857,4.2.2,8.3.1,pearson,two-sided,9,0.9611225413996315,[0.82 0.99],3.672391233270103e-05,445.041,0.9985554064242812
858,4.2.2,1.5.4,pearson,two-sided,9,-0.4937623734389444,[-0.87  0.25],0.17672518262417974,0.91,0.28502579973793946
859,4.2.2,8.1.1,pearson,two-sided,9,-0.43069885845143335,[-0.85  0.33],0.24715452741894436,0.735,0.21984241108331518
860,4.2.2,3.6.1,pearson,two-sided,9,-0.9531244744392888,[-0.99 -0.79],7.0127483290741e-05,277.119,0.996964596608774
861,4.2.2,16.6.1,pearson,two-sided,9,-0.4700935366390998,[-0.86  0.28],0.2016277450375484,0.836,0.2589165670777317
862,4.2.2,11.b.2,pearson,two-sided,9,-0.4937623734389444,[-0.87  0.25],0.17672518262417974,0.91,0.28502579973793946
863,4.2.2,2.2.1,pearson,two-sided,9,0.9078353409382485,[0.61 0.98],0.0007144005601245661,50.055,0.9699621853034899
864,4.2.2,9.5.1,pearson,two-sided,9,-0.9792455170964537,[-1.  -0.9],4.155591236728572e-06,2174.348,0.9999157344426486
865,4.2.2,1.3.1,pearson,two-sided,9,0.9483561170086501,[0.77 0.99],9.79700560736327e-05,216.817,0.9956235827068356
866,4.2.2,12.a.1,pearson,two-sided,9,-0.879893120900319,[-0.97 -0.52],0.0017546518721177498,25.697,0.9374324269677217
867,4.2.2,7.a.1,pearson,two-sided,9,0.8011547948639968,[0.29 0.96],0.009446163248448729,7.361,0.8028008645021147
868,4.2.2,17.17.1,pearson,two-sided,9,0.56477802350577,[-0.16  0.89],0.1130998379020238,1.226,0.37606936158398585
869,4.2.2,3.4.2,pearson,two-sided,9,-0.9531244744392888,[-0.99 -0.79],7.0127483290741e-05,277.119,0.996964596608774
870,4.2.2,1.5.3,pearson,two-sided,9,0.6152392027276954,[-0.08  0.91],0.07781113454374197,1.589,0.4528327924344235
871,4.2.2,14.7.1,pearson,two-sided,9,-0.31948164624261916,[-0.81  0.44],0.40200466076230096,0.555,0.1358198131608396
872,4.2.2,17.13.1,pearson,two-sided,9,0.9104447027626374,[0.62 0.98],0.0006477754956313925,53.82,0.9724119423370999
873,4.2.2,3.2.1,pearson,two-sided,9,-0.9535543754267806,[-0.99 -0.79],6.793102300408573e-05,283.662,0.9970703378541131
874,4.2.2,1.5.2,pearson,two-sided,9,-0.27842549899971886,[-0.8   0.47],0.4681716176380928,0.514,0.11328503925865108
875,4.2.2,9.1.2,pearson,two-sided,9,0.9012926161807664,[0.59 0.98],0.0009022564660406754,42.101,0.9633559583175466
876,4.2.2,5.b.1,pearson,two-sided,9,-0.9663151819431806,[-0.99 -0.84],2.234845368599277e-05,639.678,0.9992081991252761
877,4.2.2,15.1.1,pearson,two-sided,9,-0.9208851718895434,[-0.98 -0.66],0.0004241826954707645,73.624,0.9811257175465327
878,4.2.2,16.2.2,pearson,two-sided,9,-0.8723763149198448,[-0.97 -0.5 ],0.0021534870240373523,22.069,0.9269112708160145
879,4.2.2,3.2.2,pearson,two-sided,9,-0.9587192991334692,[-0.99 -0.81],4.519512864957864e-05,382.343,0.9981576114727939
880,4.2.2,17.4.1,pearson,two-sided,9,0.29927745867717387,[-0.46  0.8 ],0.43400879532244335,0.533,0.12421671970468791
881,4.2.2,1.5.1,pearson,two-sided,9,0.3931707944728291,[-0.37  0.84],0.29517508260027564,0.661,0.18739185217649196
882,4.2.2,3.3.5,pearson,two-sided,9,-0.9497666695437793,[-0.99 -0.77],8.904423136385299e-05,232.573,0.9960531045618661
883,4.2.2,2.1.2,pearson,two-sided,9,-0.2142356610045915,[-0.77  0.52],0.5799124310042428,0.466,0.08575821394333843
884,4.2.2,15.6.1,pearson,two-sided,9,-0.9443956044434211,[-0.99 -0.75],0.0001263875261989754,179.804,0.9942637035065628
885,4.2.2,17.3.1,pearson,two-sided,9,0.10722439680714842,[-0.6   0.72],0.783646249289094,0.42,0.05775550802067069
886,4.2.2,1.2.1,pearson,two-sided,9,0.9531244744392899,[0.79 0.99],7.012748329073527e-05,277.119,0.9969645966087742
887,4.2.2,9.4.1,pearson,two-sided,9,-0.9420613324975979,[-0.99 -0.74],0.00014561496213305134,162.016,0.9933525614717295
888,4.2.2,7.b.1,pearson,two-sided,9,-0.879893120900319,[-0.97 -0.52],0.0017546518721177498,25.697,0.9374324269677217
889,4.2.2,12.b.1,pearson,two-sided,9,0.9546608980812146,[0.79 0.99],6.250165781785487e-05,301.525,0.9973314135026299
890,4.2.2,2.1.1,pearson,two-sided,9,-0.874412026108549,[-0.97 -0.5 ],0.002039863800742176,22.977,0.929826828426538
891,4.2.2,17.1.1,pearson,two-sided,9,-0.9658240136544359,[-0.99 -0.84],2.3498574769182824e-05,616.676,0.999157564199612
892,4.2.2,8.2.1,pearson,two-sided,9,-0.6354085719329311,[-0.91  0.05],0.06591877006492763,1.786,0.4863089979743915
893,4.2.2,17.3.2,pearson,two-sided,9,0.37885901145448697,[-0.38  0.83],0.31465234125336067,0.636,0.17616581719843216
894,4.2.2,10.c.1,pearson,two-sided,9,0.8831316401724589,[0.53 0.98],0.001599817643632618,27.522,0.9417519697574882
895,4.2.2,3.3.3,pearson,two-sided,9,-0.8850528951554941,[-0.98 -0.54],0.001512587529502483,28.692,0.9442510773737287
896,4.2.2,2.5.1,pearson,two-sided,9,-0.8875047892299667,[-0.98 -0.54],0.0014061303294112865,30.29,0.9473700309930232
897,4.2.2,1.4.1,pearson,two-sided,9,-0.9374895341387738,[-0.99 -0.72],0.00018909408948307704,133.661,0.991324082076868
898,4.2.2,3.3.2,pearson,two-sided,9,0.9580916474157961,[0.81 0.99],4.7616772045600904e-05,368.01,0.9980428560040366
899,4.2.2,16.3.2,pearson,two-sided,9,0.9531244744392845,[0.79 0.99],7.012748329076338e-05,277.119,0.9969645966087729
900,4.2.2,2.5.2,pearson,two-sided,9,0.8045875481817484,[0.3  0.96],0.008919572641479735,7.681,0.8094451256061194
901,4.2.2,15.2.1,pearson,two-sided,9,-0.7595591736577458,[-0.95 -0.19],0.01757644868742535,4.654,0.7204078060803459
902,15.8.1,7.1.1,pearson,two-sided,9,-0.824232612522803,[-0.96 -0.35],0.006283139068847786,9.96,0.846581947729762
903,15.8.1,3.d.2,pearson,two-sided,9,-0.8911327886790046,[-0.98 -0.56],0.0012583202339363933,32.894,0.9518365527924381
904,15.8.1,7.3.1,pearson,two-sided,9,-0.77579314156561,[-0.95 -0.23],0.014000528248869652,5.503,0.7528226953004288
905,15.8.1,7.1.2,pearson,two-sided,9,-0.8575878694341477,[-0.97 -0.45],0.003113416024388352,16.781,0.9043785622070007
906,15.8.1,17.8.1,pearson,two-sided,9,0.9458423680491098,[0.76 0.99],0.0001154128635411801,192.222,0.994787218309503
907,15.8.1,11.5.1,pearson,two-sided,9,0.5017005974818757,[-0.24  0.87],0.1687877848006089,0.937,0.2942433698096239
908,15.8.1,4.5.1,pearson,two-sided,9,0.8605372830588579,[0.46 0.97],0.0029022670362982006,17.68,0.9090515250534879
909,15.8.1,6.2.1,pearson,two-sided,9,-0.8669337366636543,[-0.97 -0.48],0.0024786234250669,19.88,0.9188866181876814
910,15.8.1,11.5.2,pearson,two-sided,9,-0.3545407457355271,[-0.82  0.4 ],0.3491775659673643,0.6,0.15846467941818942
911,15.8.1,12.4.2,pearson,two-sided,9,-0.7645015854954296,[-0.95 -0.2 ],0.01643008364465147,4.891,0.7302872919153603
912,15.8.1,8.9.1,pearson,two-sided,9,0.587490019767636,[-0.13  0.9 ],0.09621977989042188,1.37,0.4093683973547812
913,15.8.1,3.8.2,pearson,two-sided,9,-0.7758991622511939,[-0.95 -0.23],0.013978935916227477,5.51,0.7530338360642765
914,15.8.1,4.3.1,pearson,two-sided,9,-0.891035739506616,[-0.98 -0.56],0.0012621267332760615,32.82,0.9517194224375765
915,15.8.1,7.2.1,pearson,two-sided,9,0.9152734869909422,[0.64 0.98],0.000536138628661693,61.911,0.9766605760376922
916,15.8.1,2.a.1,pearson,two-sided,9,0.8997881296743796,[0.59 0.98],0.0009498711684642959,40.525,0.961745089108824
917,15.8.1,6.4.2,pearson,two-sided,9,-0.8119768328077732,[-0.96 -0.32],0.007854153581100374,8.44,0.8236071263296842
918,15.8.1,6.6.1,pearson,two-sided,9,0.9281414847378145,[0.69 0.99],0.0003051216339306455,93.916,0.9861364188899848
919,15.8.1,3.8.1,pearson,two-sided,9,0.8911327886790069,[0.56 0.98],0.001258320233936302,32.894,0.951836552792441
920,15.8.1,10.5.1,pearson,two-sided,9,-0.7220458816088802,[-0.94 -0.11],0.028045626201876703,3.305,0.6459329782425404
921,15.8.1,6.4.1,pearson,two-sided,9,0.9200395204071224,[0.66 0.98],0.0004398926371514545,71.671,0.9804856437309994
922,15.8.1,10.7.3,pearson,two-sided,9,-0.040263229345301396,[-0.69  0.64],0.9180871508044982,0.408,0.05009148345854407
923,15.8.1,11.1.1,pearson,two-sided,9,-0.8280892473125983,[-0.96 -0.36],0.005836992239084533,10.52,0.853653513126327
924,15.8.1,2.c.1,pearson,two-sided,9,0.1485501386372925,[-0.57  0.74],0.7028860628445208,0.434,0.06614389296804508
925,15.8.1,14.1.1,pearson,two-sided,9,0.8587581199266334,[0.45 0.97],0.0030284148164078707,17.13,0.9062427176785304
926,15.8.1,1.1.1,pearson,two-sided,9,-0.8504073312094491,[-0.97 -0.43],0.003671220571947201,14.846,0.8926643030110184
927,15.8.1,12.c.1,pearson,two-sided,9,0.6805209221351787,[0.03 0.93],0.0436416211095911,2.398,0.566555780467802
928,15.8.1,11.b.1,pearson,two-sided,9,0.7669649888473676,[0.21 0.95],0.01587780383518923,5.016,0.7352096439208394
929,15.8.1,2.2.2,pearson,two-sided,9,-0.8590731352034134,[-0.97 -0.45],0.0030058096116907895,17.225,0.9067422802779301
930,15.8.1,9.5.2,pearson,two-sided,9,-0.8866355385200984,[-0.98 -0.54],0.0014432556534795134,29.71,0.9462734263337887
931,15.8.1,3.4.1,pearson,two-sided,9,0.8911327886790069,[0.56 0.98],0.001258320233936302,32.894,0.951836552792441
932,15.8.1,15.5.1,pearson,two-sided,9,0.8842122766452036,[0.53 0.98],0.001550336626456438,28.172,0.943163527519887
933,15.8.1,8.3.1,pearson,two-sided,9,0.8870255580592987,[0.54 0.98],0.0014265150006195339,29.968,0.9467667047638295
934,15.8.1,1.5.4,pearson,two-sided,9,-0.4446137090769552,[-0.86  0.31],0.2304956908884973,0.768,0.23303738632726778
935,15.8.1,8.1.1,pearson,two-sided,9,-0.2316304908823062,[-0.78  0.51],0.5487178766567377,0.477,0.09235156797174475
936,15.8.1,3.6.1,pearson,two-sided,9,-0.8911327886790066,[-0.98 -0.56],0.0012583202339363148,32.894,0.9518365527924405
937,15.8.1,16.6.1,pearson,two-sided,9,-0.108191903382788,[-0.72  0.6 ],0.7817319288458224,0.421,0.05791905200368658
938,15.8.1,11.b.2,pearson,two-sided,9,-0.4446137090769552,[-0.86  0.31],0.2304956908884973,0.768,0.23303738632726778
939,15.8.1,2.2.1,pearson,two-sided,9,0.9691897591240634,[0.86 0.99],1.640168636464465e-05,801.565,0.999462997779852
940,15.8.1,9.5.1,pearson,two-sided,9,-0.806684958292513,[-0.96 -0.31],0.008607803995106631,7.886,0.8134853870319526
941,15.8.1,1.3.1,pearson,two-sided,9,0.8808740391037961,[0.52 0.97],0.0017067050712074863,26.231,0.9387547550914929
942,15.8.1,12.a.1,pearson,two-sided,9,-0.8662180124515092,[-0.97 -0.48],0.002523754672802762,19.615,0.9178072644961678
943,15.8.1,7.a.1,pearson,two-sided,9,0.8928995767894695,[0.56 0.98],0.001190409543721259,34.276,0.9539459854704125
944,15.8.1,17.17.1,pearson,two-sided,9,0.4695153576795288,[-0.28  0.86],0.2022591841408437,0.834,0.25830407913538705
945,15.8.1,3.4.2,pearson,two-sided,9,-0.8911327886790069,[-0.98 -0.56],0.001258320233936302,32.894,0.951836552792441
946,15.8.1,1.5.3,pearson,two-sided,9,0.7669649888473676,[0.21 0.95],0.01587780383518923,5.016,0.7352096439208394
947,15.8.1,14.7.1,pearson,two-sided,9,-0.49885083530750496,[-0.87  0.25],0.17161326686641346,0.927,0.2909072994056691
948,15.8.1,17.13.1,pearson,two-sided,9,0.789239725827572,[0.26 0.95],0.011436340736208524,6.39,0.7794813457989814
949,15.8.1,3.2.1,pearson,two-sided,9,-0.8779295148230293,[-0.97 -0.51],0.0018534214372260512,24.672,0.9347495465988027
950,15.8.1,1.5.2,pearson,two-sided,9,-0.3545407457355271,[-0.82  0.4 ],0.3491775659673643,0.6,0.15846467941818942
951,15.8.1,9.1.2,pearson,two-sided,9,0.9336372698327842,[0.71 0.99],0.00023222732346425478,114.876,0.9893576942441303
952,15.8.1,5.b.1,pearson,two-sided,9,-0.8549716141130708,[-0.97 -0.44],0.003309359396870598,16.036,0.9001644037214814
953,15.8.1,15.1.1,pearson,two-sided,9,-0.8986843018192885,[-0.98 -0.58],0.000985899720432294,39.422,0.960541821069943
954,15.8.1,16.2.2,pearson,two-sided,9,-0.8314856113026279,[-0.96 -0.37],0.0054624128485926135,11.051,0.8598096248689152
955,15.8.1,3.2.2,pearson,two-sided,9,-0.8790668006808466,[-0.97 -0.52],0.0017957595942215325,25.259,0.9363092112277182
956,15.8.1,17.4.1,pearson,two-sided,9,0.2730294022395018,[-0.48  0.79],0.47719267610005545,0.509,0.11062242907575782
957,15.8.1,1.5.1,pearson,two-sided,9,0.5017005974818757,[-0.24  0.87],0.1687877848006089,0.937,0.2942433698096239
958,15.8.1,3.3.5,pearson,two-sided,9,-0.738587855833166,[-0.94 -0.15],0.02303150475966219,3.816,0.6785849495701117
959,15.8.1,2.1.2,pearson,two-sided,9,0.0011664995173078507,[-0.66  0.66],0.9976236293916888,0.406,0.04885050488656946
960,15.8.1,15.6.1,pearson,two-sided,9,-0.8804938386207989,[-0.97 -0.52],0.0017251798871678718,26.022,0.9382436537928815
961,15.8.1,17.3.1,pearson,two-sided,9,-0.3818199383508981,[-0.83  0.38],0.3105709645942104,0.641,0.17843815293018617
962,15.8.1,1.2.1,pearson,two-sided,9,0.8911327886790222,[0.56 0.98],0.0012583202339357018,32.894,0.9518365527924594
963,15.8.1,9.4.1,pearson,two-sided,9,-0.8576100816215478,[-0.97 -0.45],0.003111787538037153,16.787,0.9044140665939235
964,15.8.1,7.b.1,pearson,two-sided,9,-0.8662180124515092,[-0.97 -0.48],0.002523754672802762,19.615,0.9178072644961678
965,15.8.1,12.b.1,pearson,two-sided,9,0.7926635553760057,[0.27 0.95],0.010838094242446654,6.649,0.7862181145549071
966,15.8.1,2.1.1,pearson,two-sided,9,-0.6961390140436113,[-0.93 -0.06],0.037250009793190896,2.689,0.5958831240572023
967,15.8.1,17.1.1,pearson,two-sided,9,-0.8630927425344384,[-0.97 -0.47],0.0027274796174174124,18.515,0.9130310974938818
968,15.8.1,8.2.1,pearson,two-sided,9,-0.7109204837393961,[-0.93 -0.09],0.0317905363695155,3.016,0.6242498350436593
969,15.8.1,17.3.2,pearson,two-sided,9,0.20794374990530917,[-0.53  0.77],0.5913496199024081,0.462,0.08352364474882971
970,15.8.1,10.c.1,pearson,two-sided,9,0.8514369880372027,[0.43 0.97],0.0035873271106346464,15.103,0.8943722155903271
971,15.8.1,3.3.3,pearson,two-sided,9,-0.8278149916380397,[-0.96 -0.36],0.005867982212248156,10.479,0.8531534185928963
972,15.8.1,2.5.1,pearson,two-sided,9,-0.6201399043794941,[-0.91  0.07],0.07480803505763439,1.633,0.4608229632084154
973,15.8.1,1.4.1,pearson,two-sided,9,-0.8803161350823667,[-0.97 -0.52],0.0017338622405553275,25.925,0.9380041469655606
974,15.8.1,3.3.2,pearson,two-sided,9,0.8911344751831911,[0.56 0.98],0.0012582541558577246,32.895,0.9518385871101489
975,15.8.1,16.3.2,pearson,two-sided,9,0.8911327886790181,[0.56 0.98],0.0012583202339358627,32.894,0.9518365527924544
976,15.8.1,2.5.2,pearson,two-sided,9,0.9189762883872099,[0.65 0.98],0.00046021743347712156,69.316,0.9796643193256043
977,15.8.1,15.2.1,pearson,two-sided,9,-0.8163176129365427,[-0.96 -0.33],0.007270403960043423,8.938,0.8318246212454923
978,7.1.1,3.d.2,pearson,two-sided,9,0.9696813389509955,[0.86 0.99],1.551138562951833e-05,834.835,0.9994998928071291
979,7.1.1,7.3.1,pearson,two-sided,9,0.9307210215743398,[0.7  0.99],0.00026916691895650306,103.023,0.9877097128692589
980,7.1.1,7.1.2,pearson,two-sided,9,0.9756988959337773,[0.89 1.  ],7.193205229477234e-06,1460.123,0.9998188252707533
981,7.1.1,17.8.1,pearson,two-sided,9,-0.9301804709821644,[-0.99 -0.7 ],0.00027644049628359715,101.016,0.9873890336144394
982,7.1.1,11.5.1,pearson,two-sided,9,-0.5309845722048632,[-0.88  0.21],0.14130835810977171,1.055,0.3303088686826914
983,7.1.1,4.5.1,pearson,two-sided,9,-0.9512712257183346,[-0.99 -0.78],8.017330994171659e-05,251.196,0.9964805429387992
984,7.1.1,6.2.1,pearson,two-sided,9,0.9732451004847927,[0.87 0.99],1.0048412088275625e-05,1145.147,0.9997159194643985
985,7.1.1,11.5.2,pearson,two-sided,9,0.17618360140672468,[-0.55  0.75],0.6502367279357235,0.445,0.07341578500620063
986,7.1.1,12.4.2,pearson,two-sided,9,0.7468153442893808,[0.16 0.94],0.020774749728190933,4.116,0.6949570921639919
987,7.1.1,8.9.1,pearson,two-sided,9,-0.8350797297990522,[-0.96 -0.38],0.005084257562269932,11.656,0.8662460518688819
988,7.1.1,3.8.2,pearson,two-sided,9,0.8262606827651591,[0.36 0.96],0.006045735584705851,10.249,0.8503110370344197
989,7.1.1,4.3.1,pearson,two-sided,9,0.9679512330590752,[0.85 0.99],1.880470024335516e-05,725.529,0.9993616306450512
990,7.1.1,7.2.1,pearson,two-sided,9,-0.9126217245845736,[-0.98 -0.63],0.0005956160492553207,57.272,0.9743735022793338
991,7.1.1,2.a.1,pearson,two-sided,9,-0.866446494834574,[-0.97 -0.48],0.002509286225007901,19.699,0.9181524225232182
992,7.1.1,6.4.2,pearson,two-sided,9,0.9597376738307394,[0.82 0.99],4.145331704523734e-05,407.304,0.998334105178464
993,7.1.1,6.6.1,pearson,two-sided,9,-0.9471979730096118,[-0.99 -0.76],0.00010575624236896585,204.971,0.9952496669578252
994,7.1.1,3.8.1,pearson,two-sided,9,-0.9696813389509936,[-0.99 -0.86],1.551138562952168e-05,834.835,0.999499892807129
995,7.1.1,10.5.1,pearson,two-sided,9,0.9055719626253491,[0.61 0.98],0.0007759452203611534,47.082,0.9677511550477028
996,7.1.1,6.4.1,pearson,two-sided,9,-0.9500550781777074,[-0.99 -0.77],8.72926272448673e-05,235.99,0.9961374743689928
997,7.1.1,10.7.3,pearson,two-sided,9,-0.11874894719485257,[-0.73  0.59],0.7609113693422617,0.423,0.05980440961094397
998,7.1.1,11.1.1,pearson,two-sided,9,0.9459915597612235,[0.76 0.99],0.0001143208231843711,193.57,0.9948394353419593
999,7.1.1,2.c.1,pearson,two-sided,9,-0.2064311391672639,[-0.77  0.53],0.5941109616960921,0.461,0.08299813198112299
1000,7.1.1,14.1.1,pearson,two-sided,9,-0.8414451244158967,[-0.97 -0.4 ],0.004459118550466733,12.849,0.8774315708176813
1001,7.1.1,1.1.1,pearson,two-sided,9,0.9538035799722646,[0.79 0.99],6.668028536818028e-05,287.554,0.9971305233284461
1002,7.1.1,12.c.1,pearson,two-sided,9,-0.8017422283326875,[-0.96 -0.29],0.009354598844465557,7.415,0.8039405346349923
1003,7.1.1,11.b.1,pearson,two-sided,9,-0.5585191314342228,[-0.89  0.17],0.11804344411640803,1.191,0.36725379542693554
1004,7.1.1,2.2.2,pearson,two-sided,9,0.9716483599991639,[0.87 0.99],1.2289339416282226e-05,989.107,0.9996297720434895
1005,7.1.1,9.5.2,pearson,two-sided,9,0.9537427967159714,[0.79 0.99],6.698383826844857e-05,286.597,0.9971159183882976
1006,7.1.1,3.4.1,pearson,two-sided,9,-0.9696813389509936,[-0.99 -0.86],1.551138562952168e-05,834.835,0.999499892807129
1007,7.1.1,15.5.1,pearson,two-sided,9,-0.9691339457175605,[-0.99 -0.86],1.650500843089817e-05,797.905,0.9994586913045613
1008,7.1.1,8.3.1,pearson,two-sided,9,-0.9690619268431877,[-0.99 -0.86],1.6639011202701287e-05,793.217,0.9994530986564818
1009,7.1.1,1.5.4,pearson,two-sided,9,0.4587309509968557,[-0.3   0.86],0.214238458068191,0.804,0.24709646967149082
1010,7.1.1,8.1.1,pearson,two-sided,9,0.5968677215090047,[-0.11  0.9 ],0.089729131776836,1.438,0.42371644565583577
1011,7.1.1,3.6.1,pearson,two-sided,9,0.9696813389509941,[0.86 0.99],1.551138562952089e-05,834.835,0.999499892807129
1012,7.1.1,16.6.1,pearson,two-sided,9,0.4926771135804532,[-0.25  0.87],0.17782652503210122,0.906,0.2837838365869677
1013,7.1.1,11.b.2,pearson,two-sided,9,0.4587309509968557,[-0.3   0.86],0.214238458068191,0.804,0.24709646967149082
1014,7.1.1,2.2.1,pearson,two-sided,9,-0.9302459686753936,[-0.99 -0.7 ],0.0002755519045347023,101.256,0.9874281438529333
1015,7.1.1,9.5.1,pearson,two-sided,9,0.9455960923203759,[0.76 0.99],0.0001172315942748888,190.026,0.9947003019122219
1016,7.1.1,1.3.1,pearson,two-sided,9,-0.9676618018444999,[-0.99 -0.85],1.9400302782138965e-05,709.218,0.9993361456656723
1017,7.1.1,12.a.1,pearson,two-sided,9,0.9091072313409087,[0.62 0.98],0.00068135612705642,51.842,0.9711696399947942
1018,7.1.1,7.a.1,pearson,two-sided,9,-0.9036623731309209,[-0.98 -0.6 ],0.0008306704526859273,44.762,0.965824298512711
1019,7.1.1,17.17.1,pearson,two-sided,9,-0.4485140063991786,[-0.86  0.31],0.22593909828944392,0.777,0.2368531388692107
1020,7.1.1,3.4.2,pearson,two-sided,9,0.9696813389509936,[0.86 0.99],1.551138562952168e-05,834.835,0.999499892807129
1021,7.1.1,1.5.3,pearson,two-sided,9,-0.5585191314342228,[-0.89  0.17],0.11804344411640803,1.191,0.36725379542693554
1022,7.1.1,14.7.1,pearson,two-sided,9,0.2422089839809893,[-0.5   0.78],0.5300659179517546,0.484,0.0966674123674037
1023,7.1.1,17.13.1,pearson,two-sided,9,-0.8746194360675255,[-0.97 -0.5 ],0.002028525295970884,23.072,0.9301211761280621
1024,7.1.1,3.2.1,pearson,two-sided,9,0.9730472056522678,[0.87 0.99],1.0308956932992712e-05,1124.022,0.9997061153914805
1025,7.1.1,1.5.2,pearson,two-sided,9,0.17618360140672468,[-0.55  0.75],0.6502367279357235,0.445,0.07341578500620063
1026,7.1.1,9.1.2,pearson,two-sided,9,-0.9231736746997004,[-0.98 -0.67],0.0003836449918388499,79.299,0.9827992131926214
1027,7.1.1,5.b.1,pearson,two-sided,9,0.978774320999934,[0.9 1. ],4.493204878284891e-06,2054.608,0.9999058377314649
1028,7.1.1,15.1.1,pearson,two-sided,9,0.966307773218178,[0.84 0.99],2.2365499167465165e-05,639.323,0.9992074514250259
1029,7.1.1,16.2.2,pearson,two-sided,9,0.9237045957749594,[0.67 0.98],0.00037464429574868036,80.703,0.9831751919628882
1030,7.1.1,3.2.2,pearson,two-sided,9,0.9724363567504948,[0.87 0.99],1.1143436491165959e-05,1062.137,0.999674322665404
1031,7.1.1,17.4.1,pearson,two-sided,9,-0.4451352134334161,[-0.86  0.31],0.2298835641644545,0.769,0.23354458487331345
1032,7.1.1,1.5.1,pearson,two-sided,9,-0.5309845722048632,[-0.88  0.21],0.14130835810977171,1.055,0.3303088686826914
1033,7.1.1,3.3.5,pearson,two-sided,9,0.9651389879142511,[0.84 0.99],2.5171838218503264e-05,586.477,0.9990832705069663
