Var1,Var2,value
6.5.1,1.a.2,-0.859483483952602
1.a.2,14.b.1,-0.859483483952607
1.a.2,16.3.2,-0.859483483952607
1.a.2,3.4.2,-0.859483483952607
1.a.2,3.6.1,0.859483483952607
1.a.2,3.9.3,0.859483483952613
7.3.1,4.3.1,-0.859642212995468
12.c.1,9.5.1,-0.859664233432595
17.13.1,16.2.2,-0.859675846887204
11.6.2,7.2.1,0.859836282756709
12.a.1,17.3.1,-0.859843602093856
17.3.1,7.b.1,-0.859843602093856
17.3.1,9.4.1,0.860027763532276
6.4.2,17.3.1,-0.86040591790897
6.6.1,3.3.3,-0.860578895079259
1.a.2,3.2.2,-0.860682104696954
13.1.3,6.2.1,-0.860786436451425
6.2.1,1.5.4,-0.860786436451425
6.2.1,11.b.2,-0.860786436451425
3.b.1,10.4.1,0.861524040625881
15.6.1,9.4.1,-0.861657899218176
10.4.1,2.1.2,0.862116538204564
10.4.1,9.1.2,0.862125156877483
8.8.2,9.5.2,-0.862564320841098
1.a.2,15.5.1,0.863123482174324
10.4.1,14.7.1,0.863228371840796
6.4.2,3.3.1,-0.863506889620419
11.6.2,17.13.1,-0.863915563236952
6.4.2,14.1.1,-0.864098518639763
6.4.1,14.1.1,0.864106994808558
1.a.2,1.4.1,-0.86416123214307
1.a.2,2.1.1,-0.864573289028938
14.1.1,12.a.1,-0.864969615310406
14.1.1,7.b.1,-0.864969615310406
1.a.2,2.1.2,0.865004309568416
7.2.1,3.2.2,-0.865015280110162
14.1.1,2.1.2,0.865127556754607
1.5.4,17.17.1,0.86520002424134
11.b.2,17.17.1,0.86520002424134
13.1.3,17.17.1,0.86520002424134
9.5.1,15.1.1,0.865552912182899
14.b.1,9.5.1,-0.865553730038029
3.8.1,9.5.1,-0.86555373003803
3.9.3,9.5.1,0.86555373003803
6.5.1,9.5.1,-0.86555373003803
9.5.1,3.4.2,-0.865553730038033
9.5.1,16.3.2,-0.865553730038039
3.6.1,9.5.1,0.865553730038043
17.13.1,15.2.1,0.865605455147842
1.a.2,11.1.1,0.865722224922757
11.6.2,3.3.5,-0.86596590253566
11.1.1,17.3.1,0.866177217825704
7.2.1,15.1.1,0.866758807059108
7.2.1,3.8.1,-0.866759874252201
6.5.1,7.2.1,-0.866759874252203
7.2.1,3.4.2,-0.866759874252205
7.2.1,14.b.1,-0.866759874252206
7.2.1,3.6.1,0.866759874252208
7.2.1,16.3.2,-0.86675987425221
3.9.3,7.2.1,0.866759874252213
9.5.1,15.2.1,-0.866923946941054
1.a.2,3.3.1,0.867219202689592
4.3.1,7.2.1,0.867798055165656
6.1.1,4.2.2,-0.86789289450455
4.3.1,3.3.5,-0.86792956427174
6.4.2,17.3.2,0.8680611568452
7.1.1,17.13.1,-0.868247998815333
17.3.1,1.4.1,-0.868263410874096
4.2.2,6.4.2,0.86832377550399
2.a.1,14.1.1,0.868365748229805
6.6.1,14.1.1,0.868738184575365
11.6.2,7.1.1,0.868782851618784
3.3.5,1.4.1,0.869432414322537
11.6.2,15.6.1,-0.869536631769265
4.2.2,2.2.2,0.869649058250432
7.2.1,12.a.1,-0.870113329727497
7.2.1,7.b.1,-0.870113329727497
3.b.1,2.2.2,-0.870200618174975
17.3.1,2.1.1,-0.870280222968357
6.6.1,3.3.5,-0.870731385858615
11.1.1,3.3.3,-0.870893387267922
13.1.3,8.8.2,0.870952126280863
8.8.2,1.5.4,0.870952126280863
8.8.2,11.b.2,0.870952126280863
12.c.1,17.3.1,-0.871151285057796
1.a.2,15.2.1,-0.871369999759863
3.3.5,17.3.1,-0.871426058798164
6.4.1,17.3.1,0.872333398557074
2.2.2,16.2.2,-0.872623522494636
9.5.1,14.7.1,0.872646153569395
1.5.4,2.1.1,0.872756712516706
11.b.2,2.1.1,0.872756712516706
13.1.3,2.1.1,0.872756712516706
1.a.2,3.2.1,0.872910704310971
3.b.1,17.3.2,-0.873148633533626
10.4.1,14.1.1,0.873294052279118
6.6.1,9.5.1,0.873673116045362
11.6.2,10.4.1,0.873745026659073
7.1.1,3.3.5,-0.873772373759457
1.a.2,6.4.1,0.874377584644037
6.1.1,7.3.1,-0.874380856475178
7.3.1,9.1.2,-0.874449332242974
7.3.1,6.4.2,0.87488384107084
15.5.1,17.3.1,0.875288232859434
11.5.1,17.17.1,0.875393933598123
13.1.1,17.17.1,0.875393933598123
17.17.1,1.5.1,0.875393933598123
6.2.1,17.13.1,-0.875499330328619
6.1.1,17.13.1,-0.875692292377356
6.1.1,7.2.1,0.875693255029462
14.1.1,14.7.1,0.875836210426168
2.a.1,17.13.1,-0.875837473934611
2.1.2,17.3.1,0.875838024960563
17.13.1,1.4.1,0.876319500797243
2.2.2,9.1.2,-0.876532497118991
7.2.1,3.2.1,0.876785991012934
17.3.1,17.1.1,0.876855680656614
2.2.2,15.2.1,0.877244394894384
4.3.1,15.6.1,-0.877393371778753
6.4.2,17.13.1,0.877405455816785
6.2.1,6.4.2,-0.87794796126683206
4.2.2,7.1.1,-0.878077783659274
15.5.1,3.3.5,-0.878602433299883
7.1.1,3.3.3,-0.878679301545327
2.a.1,17.3.2,-0.878766493195576
7.1.1,7.3.1,-0.879164328620135
1.a.2,12.a.1,-0.879445619379976
1.a.2,7.b.1,-0.879445619379976
4.2.2,11.1.1,-0.879499840094023
7.3.1,2.a.1,-0.879724624753011
17.3.2,3.3.1,-0.879886307228923
7.2.1,6.6.1,0.880037130284318
14.7.1,17.3.1,0.880060068596565
3.3.3,1.4.1,0.880249917286423
3.6.1,17.3.1,0.880515542211983
17.3.1,16.3.2,-0.880515542211989
3.4.2,17.3.1,-0.880515542211989
14.b.1,17.3.1,-0.880515542211993
6.5.1,17.3.1,-0.880515542211996
3.9.3,17.3.1,0.880515542211997
3.8.1,17.3.1,-0.880515542211998
15.1.1,17.3.1,0.880515740739748
2.a.1,3.3.1,0.881041821882337
6.4.1,9.5.1,0.881217717361844
4.3.1,17.3.1,0.881919577577913
1.a.2,6.6.1,0.881944322390983
7.1.1,15.6.1,-0.881958707497099
9.5.1,3.2.1,0.882335491584969
10.4.1,15.2.1,-0.882486439742436
7.1.2,17.13.1,0.882646332148208
2.a.1,17.3.1,0.882793780177532
3.2.1,3.3.3,-0.882891625381871
2.2.1,15.6.1,0.883084665247267
14.7.1,3.3.3,-0.883309975882003
15.5.1,9.5.1,0.883369827245776
6.2.1,7.2.1,0.883538876445271
11.6.2,1.5.4,-0.88360570801138
11.6.2,11.b.2,-0.88360570801138
13.1.3,11.6.2,-0.88360570801138
14.7.1,3.3.5,-0.883668326831595
9.5.1,3.3.1,0.883679140354331
7.2.1,15.5.1,0.883705885545315
4.2.2,9.4.1,-0.883849663660702
6.4.1,3.3.5,-0.883922229531862
1.a.2,4.3.1,0.883984112819084
17.13.1,2.1.1,0.884435279399793
4.3.1,17.13.1,-0.8844585259899
7.1.2,17.3.1,-0.884574455163666
7.2.1,6.4.1,0.884728685256848
1.a.2,16.2.2,0.884729122899907
11.6.2,3.3.3,-0.884980311917669
1.5.4,17.3.1,-0.885034786994417
11.b.2,17.3.1,-0.885034786994417
13.1.3,17.3.1,-0.885034786994417
12.a.1,17.3.2,0.885078421662
7.b.1,17.3.2,0.885078421662
8.8.2,17.13.1,0.88509495281399
3.2.1,3.3.5,-0.885210616026363
16.2.2,17.3.2,-0.885462318971633
17.3.1,3.3.3,-0.885535800081622
6.2.1,2.a.1,0.885723493057637
7.2.1,1.4.1,-0.885738964854483
17.13.1,9.4.1,-0.885801626699818
11.6.2,2.a.1,0.885843722792008
2.1.2,3.3.3,-0.8866133731108
3.2.2,17.3.1,-0.886766723683447
13.1.3,3.b.1,-0.887100121322462
3.b.1,1.5.4,-0.887100121322462
3.b.1,11.b.2,-0.887100121322462
4.2.2,17.3.1,-0.887126194137959
6.6.1,2.2.2,-0.887213052522092
14.1.1,15.2.1,-0.887226779591239
4.2.2,2.a.1,-0.88750420205895
7.3.1,16.2.2,-0.88826335925196
7.3.1,12.a.1,0.888560578329838
7.3.1,7.b.1,0.888560578329838
1.a.2,14.7.1,0.888804904861391
9.5.2,3.3.5,-0.888931933119521
13.1.3,6.6.1,-0.888938167854136
6.6.1,1.5.4,-0.888938167854136
6.6.1,11.b.2,-0.888938167854136
9.4.1,17.3.2,-0.889475712067648
7.3.1,9.4.1,-0.889975744644894
17.3.1,15.2.1,-0.89028412781819
6.1.1,14.1.1,0.890360618829082
6.4.1,3.3.3,-0.890471163032624
6.1.1,3.3.3,-0.890998119925049
4.2.2,16.2.2,-0.891603278656852
9.5.1,2.1.2,0.891629538708582
7.2.1,9.5.1,0.891640278559462
12.c.1,15.6.1,0.891881328563545
7.2.1,14.7.1,0.8925377526965
17.13.1,17.3.2,0.892551849783919
17.13.1,2.1.2,-0.892744800971954
3.b.1,7.2.1,0.892895264439687
3.b.1,7.1.1,0.893051889561437
4.2.2,12.a.1,0.89323366975965
4.2.2,7.b.1,0.89323366975965
6.2.1,3.4.1,-0.893245114068864
4.2.2,6.2.1,-0.893431956926762
17.13.1,9.1.2,-0.89364012851912
1.a.2,9.1.2,0.893782046883794
14.1.1,9.1.2,0.893850481035499
6.1.1,7.1.1,0.89399817481519
11.1.1,9.5.1,0.89403182486912
11.6.2,1.a.2,0.894437811970144
17.8.1,17.3.1,-0.894988183829354
11.1.1,15.6.1,-0.895454279966395
14.7.1,17.13.1,-0.895474064680455
2.1.1,3.3.3,0.895634127251707
2.a.1,17.1.1,0.895702458200565
8.8.2,3.3.3,0.89586228697845
15.5.1,3.3.3,-0.896751006232984
15.6.1,3.3.3,0.897103178964175
3.b.1,1.a.2,0.897164835436768
3.2.1,15.6.1,-0.897196530451059
7.2.1,14.1.1,0.897486724877888
17.13.1,15.1.1,-0.897863355052401
3.9.3,17.13.1,-0.897863684765648
6.5.1,17.13.1,0.897863684765651
3.6.1,17.13.1,-0.897863684765652
14.b.1,17.13.1,0.897863684765654
3.8.1,17.13.1,0.897863684765656
3.4.2,17.13.1,0.897863684765657
17.13.1,16.3.2,0.89786368476566
13.1.3,2.2.2,0.898323559834472
2.2.2,1.5.4,0.898323559834472
2.2.2,11.b.2,0.898323559834472
8.8.2,2.a.1,-0.899367512685773
15.6.1,15.2.1,0.899404910392042
14.1.1,16.2.2,0.899510792876272
17.8.1,17.13.1,0.899562008759506
1.3.1,17.13.1,0.899766832123233
7.2.1,2.1.2,0.899879304925289
9.5.1,9.4.1,0.899949730801197
11.5.1,11.5.2,0.900184418127082
11.5.2,1.5.1,0.900184418127082
13.1.1,11.5.2,0.900184418127082
17.13.1,3.2.2,0.900427083059565
1.5.4,12.a.1,0.900498571444124
1.5.4,7.b.1,0.900498571444124
11.b.2,12.a.1,0.900498571444124
11.b.2,7.b.1,0.900498571444124
13.1.3,12.a.1,0.900498571444124
13.1.3,7.b.1,0.900498571444124
9.5.1,9.1.2,0.900565510877611
3.6.1,3.3.5,-0.900586735197853
3.3.5,16.3.2,0.900586735197856
3.9.3,3.3.5,-0.90058673519786
3.4.2,3.3.5,0.900586735197862
3.8.1,3.3.5,0.900586735197863
14.b.1,3.3.5,0.900586735197864
6.5.1,3.3.5,0.900586735197865
15.1.1,3.3.5,-0.900587531316509
12.a.1,1.4.1,0.900922186024431
7.b.1,1.4.1,0.900922186024431
14.1.1,9.4.1,0.901181773257269
13.1.3,7.3.1,0.901215626703198
7.3.1,1.5.4,0.901215626703198
7.3.1,11.b.2,0.901215626703198
17.13.1,3.2.1,-0.901347112535688
3.b.1,4.2.2,-0.90169886270963
8.8.2,15.6.1,0.901871542116028
6.4.1,17.13.1,-0.901923165655752
6.1.1,2.a.1,0.902192384689441
6.4.2,1.3.1,0.902528201143625
6.2.1,1.4.1,-0.902584871732943
3.b.1,17.13.1,-0.902636946035448
12.c.1,17.13.1,0.90268297166027
6.1.1,15.6.1,-0.902714672652663
2.2.2,17.13.1,0.903084991937288
12.a.1,17.13.1,0.903588338976144
17.13.1,7.b.1,0.903588338976144
3.6.1,3.3.3,-0.903807379287024
3.9.3,3.3.3,-0.903807379287026
14.b.1,3.3.3,0.903807379287028
3.3.3,16.3.2,0.903807379287028
3.4.2,3.3.3,0.903807379287029
3.8.1,3.3.3,0.903807379287037
6.5.1,3.3.3,0.903807379287039
15.1.1,3.3.3,-0.903807826479977
7.2.1,15.2.1,-0.903941728371538
7.1.1,17.1.1,0.90437053705415
6.1.1,17.3.2,-0.90450355802896
9.1.2,17.3.2,-0.904679588048983
9.4.1,3.3.1,0.904715034634877
3.2.2,3.3.5,0.905047366860524
3.4.1,17.13.1,0.905281291784266
13.1.3,7.1.2,0.905319526446199
7.1.2,1.5.4,0.905319526446199
7.1.2,11.b.2,0.905319526446199
2.2.2,12.a.1,0.905503156906708
2.2.2,7.b.1,0.905503156906708
7.2.1,11.1.1,0.905531196241468
12.c.1,3.3.5,0.905695632367514
11.6.2,6.4.2,-0.906044500001602
6.2.1,1.3.1,-0.906666925075792
13.1.3,6.1.1,-0.906910555713877
6.1.1,1.5.4,-0.906910555713877
6.1.1,11.b.2,-0.906910555713877
8.8.2,9.4.1,-0.90766770417798
13.1.3,7.2.1,-0.907717694784829
7.2.1,1.5.4,-0.907717694784829
7.2.1,11.b.2,-0.907717694784829
9.5.1,16.2.2,0.907808706909642
15.5.1,17.13.1,-0.907906511627025
3.2.2,3.3.3,0.90804763413017
12.c.1,1.5.4,0.908322519134774
12.c.1,11.b.2,0.908322519134774
13.1.3,12.c.1,0.908322519134774
4.2.2,9.1.2,-0.908506999732406
14.7.1,15.6.1,-0.908600039211419
7.1.1,15.2.1,-0.908742050162604
6.1.1,2.2.2,-0.909010243027089
2.2.2,15.6.1,0.9091959640702
11.6.2,2.2.2,-0.909242310934151
2.2.2,17.3.1,-0.909410647265281
3.2.2,15.6.1,0.909411859408308
6.6.1,17.3.2,-0.909646526697354
7.1.2,6.4.2,0.909713611553527
4.3.1,3.3.3,-0.90972966431144
4.3.1,2.a.1,0.909932992054853
7.1.1,4.3.1,0.910157386567881
7.2.1,16.2.2,0.91026805777269
6.4.2,15.2.1,0.910535166196846
6.4.2,2.1.1,0.911026932863969
10.5.1,1.5.3,-0.911078112124124
10.5.1,11.b.1,-0.911078112124124
13.1.2,10.5.1,-0.911078112124124
7.1.2,15.6.1,0.911101158743512
10.4.1,9.5.1,0.911323139401681
11.6.2,17.3.2,-0.911629207757325
6.4.1,15.6.1,-0.911858089307601
12.c.1,3.3.3,0.912636808364317
12.a.1,3.3.1,-0.912733609481502
7.b.1,3.3.1,-0.912733609481502
2.2.2,1.4.1,0.91314165107294
1.5.4,15.6.1,0.913173047862889
11.b.2,15.6.1,0.913173047862889
13.1.3,15.6.1,0.913173047862889
1.3.1,17.3.1,-0.913412692363219
2.a.1,2.1.1,-0.913559634124082
11.6.2,9.4.1,0.913570413661507
7.3.1,11.1.1,-0.913649596937075
15.1.1,15.6.1,-0.913961186649837
3.6.1,15.6.1,-0.913962285685666
3.9.3,15.6.1,-0.913962285685668
14.b.1,15.6.1,0.913962285685669
3.4.2,15.6.1,0.91396228568567
15.6.1,16.3.2,0.913962285685672
3.8.1,15.6.1,0.913962285685676
6.5.1,15.6.1,0.913962285685676
6.1.1,6.4.2,-0.91402464600891
17.8.1,15.6.1,0.914049500911003
9.4.1,2.1.1,-0.914192168039125
8.8.2,15.2.1,0.914351706981874
13.1.3,4.3.1,-0.914467860623041
4.3.1,1.5.4,-0.914467860623041
4.3.1,11.b.2,-0.914467860623041
2.2.2,2.1.2,-0.914726046431124
1.5.4,3.2.1,-0.914747822125887
11.b.2,3.2.1,-0.914747822125887
13.1.3,3.2.1,-0.914747822125887
1.5.4,16.2.2,-0.91506505791405
11.b.2,16.2.2,-0.91506505791405
13.1.3,16.2.2,-0.91506505791405
1.a.2,6.2.1,0.915114843922534
7.1.2,3.3.3,0.915517475580792
11.1.1,3.3.1,0.915891789623562
17.8.1,3.3.5,0.916019099826589
6.4.2,12.c.1,0.916063865900082
4.2.2,3.3.5,0.916210899592103
15.5.1,15.6.1,-0.916328043794959
11.1.1,17.13.1,-0.916742942914017
4.5.1,8.2.1,-0.916774164632909
8.8.2,6.2.1,-0.916962975261444
11.6.2,12.a.1,-0.91706242036252394
11.6.2,7.b.1,-0.91706242036252394
7.1.1,9.1.2,0.917233937149625
1.3.1,3.3.5,0.917304598996812
4.2.2,1.4.1,0.917542634296595
8.8.2,6.4.2,0.917675456447944
7.1.1,16.2.2,0.91782593039797
2.2.2,14.7.1,-0.917826662929262
2.2.2,3.2.1,-0.918369109664483
7.2.1,9.1.2,0.918452644505771
6.2.1,11.1.1,0.918510397595671
17.8.1,3.3.3,0.918663773394336
13.1.3,17.8.1,0.918706741690239
17.8.1,1.5.4,0.918706741690239
17.8.1,11.b.2,0.918706741690239
2.a.1,1.4.1,-0.918796132889436
2.a.1,1.3.1,-0.918845155111649
6.2.1,15.2.1,-0.918858219308114
6.2.1,9.4.1,0.919108826566385
3.3.5,17.3.2,0.919183293037656
6.2.1,14.1.1,0.919193627736547
4.2.2,4.3.1,-0.919642069806175
7.1.2,3.3.5,0.919642141244109
6.4.2,3.4.1,0.919672608222655
7.1.2,2.a.1,-0.919734505801176
1.5.4,1.4.1,0.919747020731482
11.b.2,1.4.1,0.919747020731482
13.1.3,1.4.1,0.919747020731482
3.b.1,9.5.1,0.920042932005529
12.a.1,15.2.1,0.920141315009242
7.b.1,15.2.1,0.920141315009242
4.2.2,17.3.2,0.920354456622275
7.1.1,2.1.1,-0.920511360279606
1.5.4,15.1.1,-0.920745638172051
11.b.2,15.1.1,-0.920745638172051
13.1.3,15.1.1,-0.920745638172051
1.5.4,3.6.1,-0.920746378288657
13.1.3,14.b.1,0.920746378288657
13.1.3,3.6.1,-0.920746378288657
14.b.1,1.5.4,0.920746378288657
14.b.1,11.b.2,0.920746378288657
3.6.1,11.b.2,-0.920746378288657
1.5.4,3.4.2,0.920746378288658
11.b.2,3.4.2,0.920746378288658
13.1.3,3.4.2,0.920746378288658
13.1.3,3.9.3,-0.920746378288658
3.9.3,1.5.4,-0.920746378288658
3.9.3,11.b.2,-0.920746378288658
13.1.3,6.5.1,0.92074637828866
6.5.1,1.5.4,0.92074637828866
6.5.1,11.b.2,0.92074637828866
1.5.4,16.3.2,0.920746378288663
11.b.2,16.3.2,0.920746378288663
13.1.3,16.3.2,0.920746378288663
13.1.3,3.8.1,0.920746378288664
3.8.1,1.5.4,0.920746378288664
3.8.1,11.b.2,0.920746378288664
11.1.1,2.2.2,-0.92077681411527
1.5.4,3.2.2,0.92097933641809
11.b.2,3.2.2,0.92097933641809
13.1.3,3.2.2,0.92097933641809
4.3.1,3.3.1,0.921082291912012
6.1.1,9.5.1,0.921504116501842
10.4.1,3.3.1,0.921633829338391
2.a.1,3.4.1,-0.921713019120003
9.1.2,1.4.1,-0.921752232053226
11.6.2,9.1.2,0.921803921500315
13.1.3,7.1.1,-0.922031031369482
7.1.1,1.5.4,-0.922031031369482
7.1.1,11.b.2,-0.922031031369482
6.2.1,12.a.1,-0.923556219913512
6.2.1,7.b.1,-0.923556219913512
1.a.2,14.1.1,0.923622872897916
13.1.3,6.4.2,0.92364430671556
6.4.2,1.5.4,0.92364430671556
6.4.2,11.b.2,0.92364430671556
11.1.1,17.3.2,-0.924094781249757
1.4.1,3.3.1,-0.924099845557387
3.4.1,3.3.1,-0.924333385365312
6.4.1,2.2.2,-0.924353917573221
8.8.2,9.1.2,-0.924372472707553
7.1.1,6.6.1,0.924450291531321
4.3.1,6.4.2,-0.925273633638458
17.8.1,6.2.1,-0.925312675433578
11.6.2,16.2.2,0.925434728917053
7.1.1,9.4.1,0.925556576770805
3.3.5,2.1.1,0.925948716048339
8.8.2,3.3.5,0.926139139548888
11.6.2,11.1.1,0.926262962521328
1.a.2,2.a.1,0.92637060773392
4.2.2,2.1.2,-0.926532083382084
13.1.3,6.4.1,-0.926578823454616
6.4.1,1.5.4,-0.926578823454616
6.4.1,11.b.2,-0.926578823454616
16.2.2,1.4.1,-0.926650039210559
7.1.1,7.1.2,-0.92667189183858
1.5.4,14.7.1,-0.926848474567924
11.b.2,14.7.1,-0.926848474567924
13.1.3,14.7.1,-0.926848474567924
6.4.2,17.1.1,-0.926942414579153
2.1.1,17.3.2,0.927094440386032
11.6.2,15.2.1,-0.927405776663267
2.2.2,3.3.5,0.927798504009517
8.8.2,7.1.1,-0.927936746239224
2.a.1,12.c.1,-0.928127527725099
4.2.2,15.5.1,-0.928256357884671
3.4.1,3.3.5,0.928469609500004
1.a.2,9.4.1,0.928830661936642
8.8.2,2.2.2,0.928909135825499
6.2.1,2.1.2,0.928956045722349
2.1.1,15.2.1,0.928966615599874
3.4.1,9.4.1,-0.92925735680499
6.4.2,6.6.1,-0.92941477265697
6.2.1,9.5.1,0.929475131899616
4.3.1,17.3.2,-0.929762110217358
6.4.2,9.1.2,-0.9299804375624
6.4.2,15.1.1,-0.930259841004529
6.4.2,3.8.1,0.930260509419061
6.4.2,3.6.1,-0.930260509419062
6.5.1,6.4.2,0.930260509419064
6.4.2,3.4.2,0.930260509419066
6.4.2,14.b.1,0.930260509419068
6.4.2,16.3.2,0.930260509419068
3.9.3,6.4.2,-0.930260509419075
3.b.1,15.2.1,-0.930472280975774
3.b.1,6.4.2,-0.930557447432535
7.1.1,1.4.1,-0.930700848393564
4.3.1,9.4.1,0.930811670044745
2.2.2,2.1.1,0.930999738660285
6.1.1,12.a.1,-0.931006441984421
6.1.1,7.b.1,-0.931006441984421
17.8.1,6.4.2,0.931126900708575
3.4.1,17.3.1,-0.931366472953701
7.1.1,2.2.2,-0.931552961841737
6.4.2,16.2.2,-0.931643026171835
17.17.1,17.13.1,0.93189893354541
2.2.2,15.5.1,-0.932033313697314
7.1.1,3.2.1,0.932133102151043
3.3.5,3.3.3,0.932386374394121
1.3.1,9.4.1,-0.932452662341286
6.1.1,3.3.1,0.932540054591322
8.8.2,17.3.2,0.932813800511381
11.6.2,14.1.1,0.932907890674183
8.8.2,16.2.2,-0.932976317966173
2.2.2,3.6.1,-0.932990361414704
3.9.3,2.2.2,-0.932990361414709
14.b.1,2.2.2,0.932990361414711
2.2.2,16.3.2,0.932990361414712
2.2.2,3.4.2,0.932990361414712
3.8.1,2.2.2,0.932990361414716
6.5.1,2.2.2,0.932990361414716
2.2.2,15.1.1,-0.93299062620133
6.4.2,3.2.2,0.933041688979386
1.3.1,12.a.1,0.933145290596718
1.3.1,7.b.1,0.933145290596718
4.3.1,14.1.1,0.933153466198383
6.1.1,15.2.1,-0.933412803035239
7.1.2,9.4.1,-0.933414058443586
6.4.2,3.2.1,-0.9335415163397
13.1.3,15.5.1,-0.933556267403557
15.5.1,1.5.4,-0.933556267403557
15.5.1,11.b.2,-0.933556267403557
6.4.2,12.a.1,0.93368609393927
6.4.2,7.b.1,0.93368609393927
3.b.1,3.4.1,-0.933872171910021
4.3.1,15.2.1,-0.934047675639922
1.3.1,3.3.3,0.934220284601299
12.a.1,2.1.2,-0.934309173388215
2.1.2,7.b.1,-0.934309173388215
8.8.2,4.2.2,0.934350081549061
1.5.4,1.3.1,0.93439929690436
11.b.2,1.3.1,0.93439929690436
13.1.3,1.3.1,0.93439929690436
1.5.4,17.3.2,0.934599123554009
11.b.2,17.3.2,0.934599123554009
13.1.3,17.3.2,0.934599123554009
4.2.2,15.2.1,0.934742588343588
13.1.3,3.4.1,0.934820085164394
3.4.1,1.5.4,0.934820085164394
3.4.1,11.b.2,0.934820085164394
16.2.2,3.3.1,0.934834892851414
17.8.1,2.a.1,-0.935006487115495
3.b.1,11.6.2,0.935095437983315
7.1.2,2.2.2,0.935148031142786
3.b.1,1.4.1,-0.935170926104797
3.b.1,4.3.1,0.935229825977199
7.1.1,12.a.1,-0.935750784211851
7.1.1,7.b.1,-0.935750784211851
3.4.1,15.6.1,0.935774111807671
6.2.1,15.5.1,0.936196151521032
11.6.2,4.2.2,-0.936266920410455
7.1.1,14.7.1,0.936383651202412
7.1.1,2.1.2,0.936516310306934
3.b.1,2.a.1,0.936798338107295
3.2.1,17.3.2,-0.936994074414538
7.1.2,6.2.1,-0.937015512405531
3.3.1,15.2.1,-0.937221771297971
6.2.1,3.2.2,-0.937255569298366
1.a.2,6.4.2,-0.93727726353355
1.5.4,17.13.1,0.937278219635476
11.b.2,17.13.1,0.937278219635476
13.1.3,17.13.1,0.937278219635476
4.3.1,9.1.2,0.937349920015828
10.4.1,6.2.1,0.937373526318478
4.2.2,12.c.1,0.937484517812907
17.3.2,15.2.1,0.937749463265891
7.1.1,12.c.1,-0.937884826049111
12.c.1,9.4.1,-0.938069064886298
6.2.1,4.3.1,0.938139859271371
6.2.1,12.c.1,-0.93834986723357094
8.8.2,12.a.1,0.938367618312376
8.8.2,7.b.1,0.938367618312376
3.4.1,16.2.2,-0.938374814258385
3.9.3,6.2.1,0.938699851130911
6.2.1,3.8.1,-0.938699851130911
6.5.1,6.2.1,-0.938699851130912
6.2.1,14.b.1,-0.938699851130913
6.2.1,16.3.2,-0.938699851130915
6.2.1,3.4.2,-0.938699851130916
6.2.1,3.6.1,0.93869985113092
6.2.1,15.1.1,0.938699901375237
2.a.1,15.1.1,0.938846826488305
6.5.1,2.a.1,-0.9388471343158
2.a.1,3.4.2,-0.938847134315802
2.a.1,3.8.1,-0.938847134315802
2.a.1,3.6.1,0.938847134315803
2.a.1,14.b.1,-0.938847134315804
2.a.1,16.3.2,-0.938847134315806
3.9.3,2.a.1,0.938847134315809
1.4.1,15.2.1,0.938862567074911
2.2.2,3.2.2,0.939023455534754
7.1.1,6.4.1,0.939243606448441
3.b.1,1.3.1,-0.939282088978986
17.3.1,17.3.2,-0.939307642443686
6.1.1,9.4.1,0.939528384425894
6.4.2,2.1.2,-0.939796105954952
4.3.1,2.2.2,-0.939963459622076
6.4.2,6.4.1,-0.940058137158804
2.a.1,3.2.2,-0.940184343040439
6.2.1,16.2.2,0.9402322836506
9.1.2,3.3.1,0.940275736981575
9.4.1,1.4.1,-0.94029209113971
2.1.2,15.6.1,-0.940343897202714
6.2.1,2.1.1,-0.940410586052509
11.5.1,16.6.1,0.940687858609857
13.1.1,16.6.1,0.940687858609857
16.6.1,1.5.1,0.940687858609857
11.5.2,1.5.2,0.940757975157544
7.1.1,17.3.2,-0.940844094472554
1.3.1,15.6.1,0.940902266293956
6.1.1,2.1.1,-0.940919836460003
7.1.1,15.1.1,0.940965723351909
7.1.1,3.6.1,0.940965815886342
7.1.1,3.4.2,-0.940965815886348
6.5.1,7.1.1,-0.94096581588635
7.1.1,16.3.2,-0.94096581588635
7.1.1,3.8.1,-0.94096581588635
7.1.1,14.b.1,-0.940965815886351
7.1.1,3.9.3,0.940965815886356
2.1.1,1.4.1,0.942116710087329
12.c.1,2.2.2,0.942139244214496
3.4.1,12.a.1,0.942158349285573
3.4.1,7.b.1,0.942158349285573
7.1.1,1.3.1,-0.942499860537982
4.3.1,16.2.2,0.942763390371013
6.4.2,15.5.1,-0.942772632921643
4.3.1,12.a.1,-0.942797123263674
4.3.1,7.b.1,-0.942797123263674
2.a.1,3.2.1,0.942835608810748
17.8.1,9.4.1,-0.943468745996794
6.2.1,9.1.2,0.943569011512692
1.5.4,9.1.2,-0.943600477120019
11.b.2,9.1.2,-0.943600477120019
13.1.3,9.1.2,-0.943600477120019
17.3.2,1.4.1,0.943667602815819
6.4.2,14.7.1,-0.943705193813735
1.3.1,16.2.2,-0.9437789019862
4.2.2,3.4.1,0.943823663992922
3.4.1,3.3.3,0.943915943094987
12.a.1,9.4.1,-0.943924955394706
9.4.1,7.b.1,-0.943924955394706
7.1.1,6.4.2,-0.943997718780001
3.4.1,9.1.2,-0.943998862318441
13.1.3,2.a.1,-0.944026329980186
2.a.1,1.5.4,-0.944026329980186
2.a.1,11.b.2,-0.944026329980186
