"","Var1","Var2","value","abs","tie"
"780","9.5.2","9.5.2",1,1,1
"781","13.1.3","3.4.1",0.934820085164394,0.934820085164394,1
"782","13.1.2","3.4.1",0.750367485731501,0.750367485731501,1
"783","8.8.2","3.4.1",0.972764297648878,0.972764297648878,1
"784","17.9.1","3.4.1",0.00403085305475382,0.00403085305475382,0
"785","13.1.1","3.4.1",0.648282365670472,0.648282365670472,1
"786","6.1.1","3.4.1",-0.948999638717901,0.948999638717901,0
"787","3.b.1","3.4.1",-0.933872171910021,0.933872171910021,0
"788","11.6.2","3.4.1",-0.952282920589858,0.952282920589858,0
"789","10.4.1","3.4.1",-0.778472598411558,0.778472598411558,0
"790","6.5.1","3.4.1",0.98610484209551,0.98610484209551,1
"791","1.a.2","3.4.1",-0.819977936194617,0.819977936194617,0
"792","4.2.2","3.4.1",0.943823663992922,0.943823663992922,1
"793","7.1.1","3.4.1",-0.961956289287097,0.961956289287097,0
"794","7.3.1","3.4.1",0.835224216438628,0.835224216438628,1
"795","3.9.3","3.4.1",-0.986104842095507,0.986104842095507,0
"796","7.1.2","3.4.1",0.986493076027278,0.986493076027278,1
"797","17.8.1","3.4.1",0.991604407480574,0.991604407480574,1
"798","11.5.1","3.4.1",0.648282365670472,0.648282365670472,1
"799","4.5.1","3.4.1",-0.161392466970966,0.161392466970966,0
"800","6.2.1","3.4.1",-0.893245114068864,0.893245114068864,0
"801","11.5.2","3.4.1",0.734075887252866,0.734075887252866,1
"802","12.4.2","3.4.1",-0.141852081193045,0.141852081193045,0
"803","4.3.1","3.4.1",-0.967767723875027,0.967767723875027,0
"804","7.2.1","3.4.1",-0.830602752930472,0.830602752930472,0
"805","2.a.1","3.4.1",-0.921713019120003,0.921713019120003,0
"806","6.4.2","3.4.1",0.919672608222655,0.919672608222655,1
"807","6.6.1","3.4.1",-0.959622283118449,0.959622283118449,0
"808","3.8.1","3.4.1",0.98610484209551,0.98610484209551,1
"809","10.5.1","3.4.1",-0.595592025371622,0.595592025371622,0
"810","6.4.1","3.4.1",-0.9818661453918,0.9818661453918,0
"811","10.7.3","3.4.1",0.479995562113672,0.479995562113672,0
"812","11.1.1","3.4.1",-0.964895807209246,0.964895807209246,0
"813","14.b.1","3.4.1",0.986104842095508,0.986104842095508,1
"814","2.c.1","3.4.1",-0.556848103033217,0.556848103033217,0
"815","14.1.1","3.4.1",-0.835479080273736,0.835479080273736,0
"816","12.c.1","3.4.1",0.982194188669547,0.982194188669547,1
"817","11.b.1","3.4.1",0.750367485731501,0.750367485731501,1
"818","2.2.2","3.4.1",0.972776550681108,0.972776550681108,1
"819","9.5.2","3.4.1",-0.824719680010509,0.824719680010509,0
"820","3.4.1","3.4.1",1,1,1
"821","13.1.3","15.5.1",-0.933556267403557,0.933556267403557,0
"822","13.1.2","15.5.1",-0.753927561757035,0.753927561757035,0
"823","8.8.2","15.5.1",-0.982491190374515,0.982491190374515,0
"824","17.9.1","15.5.1",0.112355646468695,0.112355646468695,0
"825","13.1.1","15.5.1",-0.607109210102211,0.607109210102211,0
"826","6.1.1","15.5.1",0.977509230251152,0.977509230251152,1
"827","3.b.1","15.5.1",0.978606662135243,0.978606662135243,1
"828","11.6.2","15.5.1",0.951360334196618,0.951360334196618,1
"829","10.4.1","15.5.1",0.834802094274279,0.834802094274279,1
"830","6.5.1","15.5.1",-0.997402852560731,0.997402852560731,0
"831","1.a.2","15.5.1",0.863123482174324,0.863123482174324,1
"832","4.2.2","15.5.1",-0.928256357884671,0.928256357884671,0
"833","7.1.1","15.5.1",0.948656670065225,0.948656670065225,1
"834","7.3.1","15.5.1",-0.855943281712129,0.855943281712129,0
"835","3.9.3","15.5.1",0.997402852560732,0.997402852560732,1
"836","7.1.2","15.5.1",-0.988952829458827,0.988952829458827,0
"837","17.8.1","15.5.1",-0.99612247489001,0.99612247489001,0
"838","11.5.1","15.5.1",-0.607109210102211,0.607109210102211,0
"839","4.5.1","15.5.1",0.215245479071784,0.215245479071784,0
"840","6.2.1","15.5.1",0.936196151521032,0.936196151521032,1
"841","11.5.2","15.5.1",-0.653305931004706,0.653305931004706,0
"842","12.4.2","15.5.1",0.205051152237233,0.205051152237233,0
"843","4.3.1","15.5.1",0.961747753266791,0.961747753266791,1
"844","7.2.1","15.5.1",0.883705885545315,0.883705885545315,1
"845","2.a.1","15.5.1",0.948686241316033,0.948686241316033,1
"846","6.4.2","15.5.1",-0.942772632921643,0.942772632921643,0
"847","6.6.1","15.5.1",0.987371502366238,0.987371502366238,1
"848","3.8.1","15.5.1",-0.997402852560731,0.997402852560731,0
"849","10.5.1","15.5.1",0.66379218481625,0.66379218481625,1
"850","6.4.1","15.5.1",0.998504940704276,0.998504940704276,1
"851","10.7.3","15.5.1",-0.513481872085643,0.513481872085643,0
"852","11.1.1","15.5.1",0.990387853545053,0.990387853545053,1
"853","14.b.1","15.5.1",-0.997402852560731,0.997402852560731,0
"854","2.c.1","15.5.1",0.444916415248939,0.444916415248939,0
"855","14.1.1","15.5.1",0.856894484946299,0.856894484946299,1
"856","12.c.1","15.5.1",-0.994234195944895,0.994234195944895,0
"857","11.b.1","15.5.1",-0.753927561757035,0.753927561757035,0
"858","2.2.2","15.5.1",-0.932033313697314,0.932033313697314,0
"859","9.5.2","15.5.1",0.822667409788579,0.822667409788579,1
"860","3.4.1","15.5.1",-0.982799491366046,0.982799491366046,0
"861","15.5.1","15.5.1",1,1,1
"862","13.1.3","8.3.1",-0.398804148407063,0.398804148407063,0
"863","13.1.2","8.3.1",-0.0851438407692802,0.0851438407692802,0
"864","8.8.2","8.3.1",-0.452496283864374,0.452496283864374,0
"865","17.9.1","8.3.1",0.638872872810143,0.638872872810143,1
"866","13.1.1","8.3.1",-0.262790887060011,0.262790887060011,0
"867","6.1.1","8.3.1",0.536191698587403,0.536191698587403,1
"868","3.b.1","8.3.1",0.570734962715517,0.570734962715517,1
"869","11.6.2","8.3.1",0.442546083335357,0.442546083335357,0
"870","10.4.1","8.3.1",0.761081516126153,0.761081516126153,1
"871","6.5.1","8.3.1",-0.466354777350017,0.466354777350017,0
"872","1.a.2","8.3.1",0.515711005222925,0.515711005222925,1
"873","4.2.2","8.3.1",-0.360055356644641,0.360055356644641,0
"874","7.1.1","8.3.1",0.223856075000646,0.223856075000646,0
"875","7.3.1","8.3.1",-0.284168159215806,0.284168159215806,0
"876","3.9.3","8.3.1",0.466354777350017,0.466354777350017,0
"877","7.1.2","8.3.1",-0.445890014800979,0.445890014800979,0
"878","17.8.1","8.3.1",-0.420952615899287,0.420952615899287,0
"879","11.5.1","8.3.1",-0.262790887060011,0.262790887060011,0
"880","4.5.1","8.3.1",0.24686609665785,0.24686609665785,0
"881","6.2.1","8.3.1",0.626499178836934,0.626499178836934,1
"882","11.5.2","8.3.1",-0.0954706736063331,0.0954706736063331,0
"883","12.4.2","8.3.1",0.600806271724484,0.600806271724484,1
"884","4.3.1","8.3.1",0.375743225448172,0.375743225448172,0
"885","7.2.1","8.3.1",0.561776196579242,0.561776196579242,1
"886","2.a.1","8.3.1",0.419301623921109,0.419301623921109,0
"887","6.4.2","8.3.1",-0.410872655894335,0.410872655894335,0
"888","6.6.1","8.3.1",0.491634102858425,0.491634102858425,0
"889","3.8.1","8.3.1",-0.466354777350018,0.466354777350018,0
"890","10.5.1","8.3.1",0.269940201423384,0.269940201423384,0
"891","6.4.1","8.3.1",0.488285039997929,0.488285039997929,0
"892","10.7.3","8.3.1",-0.134095266724621,0.134095266724621,0
"893","11.1.1","8.3.1",0.462910596271735,0.462910596271735,0
"894","14.b.1","8.3.1",-0.46635477735002,0.46635477735002,0
"895","2.c.1","8.3.1",-0.279102997994325,0.279102997994325,0
"896","14.1.1","8.3.1",0.443216545179205,0.443216545179205,0
"897","12.c.1","8.3.1",-0.445333936797563,0.445333936797563,0
"898","11.b.1","8.3.1",-0.0851438407692802,0.0851438407692802,0
"899","2.2.2","8.3.1",-0.208016709955247,0.208016709955247,0
"900","9.5.2","8.3.1",0.37228138253377,0.37228138253377,0
"901","3.4.1","8.3.1",-0.33859225433779,0.33859225433779,0
"902","15.5.1","8.3.1",0.476903383188654,0.476903383188654,0
"903","8.3.1","8.3.1",1,1,1
"904","13.1.3","1.5.4",1,1,1
"905","13.1.2","1.5.4",0.552003706965174,0.552003706965174,1
"906","8.8.2","1.5.4",0.870952126280863,0.870952126280863,1
"907","17.9.1","1.5.4",-0.104817459819858,0.104817459819858,0
"908","13.1.1","1.5.4",0.72115194730641,0.72115194730641,1
"909","6.1.1","1.5.4",-0.906910555713877,0.906910555713877,0
"910","3.b.1","1.5.4",-0.887100121322462,0.887100121322462,0
"911","11.6.2","1.5.4",-0.88360570801138,0.88360570801138,0
"912","10.4.1","1.5.4",-0.782464456611189,0.782464456611189,0
"913","6.5.1","1.5.4",0.92074637828866,0.92074637828866,1
"914","1.a.2","1.5.4",-0.842385988360534,0.842385988360534,0
"915","4.2.2","1.5.4",0.841447987624777,0.841447987624777,1
"916","7.1.1","1.5.4",-0.922031031369482,0.922031031369482,0
"917","7.3.1","1.5.4",0.901215626703198,0.901215626703198,1
"918","3.9.3","1.5.4",-0.920746378288658,0.920746378288658,0
"919","7.1.2","1.5.4",0.905319526446199,0.905319526446199,1
"920","17.8.1","1.5.4",0.918706741690239,0.918706741690239,1
"921","11.5.1","1.5.4",0.72115194730641,0.72115194730641,1
"922","4.5.1","1.5.4",-0.0649593522288134,0.0649593522288134,0
"923","6.2.1","1.5.4",-0.860786436451425,0.860786436451425,0
"924","11.5.2","1.5.4",0.668811514606301,0.668811514606301,1
"925","12.4.2","1.5.4",0.0225955885238698,0.0225955885238698,0
"926","4.3.1","1.5.4",-0.914467860623041,0.914467860623041,0
"927","7.2.1","1.5.4",-0.907717694784829,0.907717694784829,0
"928","2.a.1","1.5.4",-0.944026329980186,0.944026329980186,0
"929","6.4.2","1.5.4",0.92364430671556,0.92364430671556,1
"930","6.6.1","1.5.4",-0.888938167854136,0.888938167854136,0
"931","3.8.1","1.5.4",0.920746378288664,0.920746378288664,1
"932","10.5.1","1.5.4",-0.459667635167764,0.459667635167764,0
"933","6.4.1","1.5.4",-0.926578823454616,0.926578823454616,0
"934","10.7.3","1.5.4",0.61184347338382,0.61184347338382,1
"935","11.1.1","1.5.4",-0.947332056710146,0.947332056710146,0
"936","14.b.1","1.5.4",0.920746378288657,0.920746378288657,1
"937","2.c.1","1.5.4",-0.418462134952783,0.418462134952783,0
"938","14.1.1","1.5.4",-0.84350852973186,0.84350852973186,0
"939","12.c.1","1.5.4",0.908322519134774,0.908322519134774,1
"940","11.b.1","1.5.4",0.552003706965174,0.552003706965174,1
"941","2.2.2","1.5.4",0.898323559834472,0.898323559834472,1
"942","9.5.2","1.5.4",-0.659111369069023,0.659111369069023,0
"943","3.4.1","1.5.4",0.934820085164394,0.934820085164394,1
"944","15.5.1","1.5.4",-0.933556267403557,0.933556267403557,0
"945","8.3.1","1.5.4",-0.398804148407063,0.398804148407063,0
"946","1.5.4","1.5.4",1,1,1
"947","13.1.3","8.1.1",-0.0645510402665201,0.0645510402665201,0
"948","13.1.2","8.1.1",-0.249334897685811,0.249334897685811,0
"949","8.8.2","8.1.1",0.0503639838234996,0.0503639838234996,0
"950","17.9.1","8.1.1",-0.366415479070389,0.366415479070389,0
"951","13.1.1","8.1.1",0.0285947050735335,0.0285947050735335,0
"952","6.1.1","8.1.1",-0.0134800710189162,0.0134800710189162,0
"953","3.b.1","8.1.1",-0.0300323776078864,0.0300323776078864,0
"954","11.6.2","8.1.1",-0.0515271713278824,0.0515271713278824,0
"955","10.4.1","8.1.1",-0.399856691848459,0.399856691848459,0
"956","6.5.1","8.1.1",0.0410792967318736,0.0410792967318736,0
"957","1.a.2","8.1.1",-0.0737490332161588,0.0737490332161588,0
"958","4.2.2","8.1.1",0.136968924952283,0.136968924952283,0
"959","7.1.1","8.1.1",0.184982991471946,0.184982991471946,0
"960","7.3.1","8.1.1",-0.386207540397332,0.386207540397332,0
"961","3.9.3","8.1.1",-0.0410792967318683,0.0410792967318683,0
"962","7.1.2","8.1.1",0.06515229872125,0.06515229872125,0
"963","17.8.1","8.1.1",-0.00427006026536557,0.00427006026536557,0
"964","11.5.1","8.1.1",0.0285947050735335,0.0285947050735335,0
"965","4.5.1","8.1.1",-0.227089518788969,0.227089518788969,0
"966","6.2.1","8.1.1",-0.116527299536134,0.116527299536134,0
"967","11.5.2","8.1.1",-0.0370158237789548,0.0370158237789548,0
"968","12.4.2","8.1.1",-0.628562793544201,0.628562793544201,0
"969","4.3.1","8.1.1",0.0653627021671444,0.0653627021671444,0
"970","7.2.1","8.1.1",-0.0657519072469726,0.0657519072469726,0
"971","2.a.1","8.1.1",0.0611186695885112,0.0611186695885112,0
"972","6.4.2","8.1.1",-0.0539666939404347,0.0539666939404347,0
"973","6.6.1","8.1.1",-0.0411730790487907,0.0411730790487907,0
"974","3.8.1","8.1.1",0.0410792967318726,0.0410792967318726,0
"975","10.5.1","8.1.1",0.287169726358827,0.287169726358827,0
"976","6.4.1","8.1.1",-0.0469507969347067,0.0469507969347067,0
"977","10.7.3","8.1.1",-0.36977538274324,0.36977538274324,0
"978","11.1.1","8.1.1",0.0792215177865554,0.0792215177865554,0
"979","14.b.1","8.1.1",0.0410792967318751,0.0410792967318751,0
"980","2.c.1","8.1.1",0.340773508831071,0.340773508831071,0
"981","14.1.1","8.1.1",0.0226175718737018,0.0226175718737018,0
"982","12.c.1","8.1.1",-0.020000649598391,0.020000649598391,0
"983","11.b.1","8.1.1",-0.249334897685811,0.249334897685811,0
"984","2.2.2","8.1.1",-0.189296079869434,0.189296079869434,0
"985","9.5.2","8.1.1",-0.183445228716219,0.183445228716219,0
"986","3.4.1","8.1.1",-0.0390179373551426,0.0390179373551426,0
"987","15.5.1","8.1.1",-0.0107362564540677,0.0107362564540677,0
"988","8.3.1","8.1.1",-0.614980794360396,0.614980794360396,0
"989","1.5.4","8.1.1",-0.0645510402665201,0.0645510402665201,0
"990","8.1.1","8.1.1",1,1,1
"991","13.1.3","3.6.1",-0.920746378288657,0.920746378288657,0
"992","13.1.2","3.6.1",-0.763959249071878,0.763959249071878,0
"993","8.8.2","3.6.1",-0.986471474556109,0.986471474556109,0
"994","17.9.1","3.6.1",0.0706350922839676,0.0706350922839676,0
"995","13.1.1","3.6.1",-0.61272410728919,0.61272410728919,0
"996","6.1.1","3.6.1",0.969087423704701,0.969087423704701,1
"997","3.b.1","3.6.1",0.974931124030447,0.974931124030447,1
"998","11.6.2","3.6.1",0.958082296374171,0.958082296374171,1
"999","10.4.1","3.6.1",0.843272074705117,0.843272074705117,1
"1000","6.5.1","3.6.1",-1,1,0
"1001","1.a.2","3.6.1",0.859483483952607,0.859483483952607,1
"1002","4.2.2","3.6.1",-0.950357270593764,0.950357270593764,0
"1003","7.1.1","3.6.1",0.940965815886342,0.940965815886342,1
"1004","7.3.1","3.6.1",-0.823201729141011,0.823201729141011,0
"1005","3.9.3","3.6.1",1,1,1
"1006","7.1.2","3.6.1",-0.996822663489552,0.996822663489552,0
"1007","17.8.1","3.6.1",-0.998244325461125,0.998244325461125,0
"1008","11.5.1","3.6.1",-0.61272410728919,0.61272410728919,0
"1009","4.5.1","3.6.1",0.226090700100016,0.226090700100016,0
"1010","6.2.1","3.6.1",0.93869985113092,0.93869985113092,1
"1011","11.5.2","3.6.1",-0.67962022044134,0.67962022044134,0
"1012","12.4.2","3.6.1",0.235053888784868,0.235053888784868,0
"1013","4.3.1","3.6.1",0.96237901299243,0.96237901299243,1
"1014","7.2.1","3.6.1",0.866759874252208,0.866759874252208,1
"1015","2.a.1","3.6.1",0.938847134315803,0.938847134315803,1
"1016","6.4.2","3.6.1",-0.930260509419062,0.930260509419062,0
"1017","6.6.1","3.6.1",0.990017227221134,0.990017227221134,1
"1018","3.8.1","3.6.1",-1,1,0
"1019","10.5.1","3.6.1",0.65584116557824,0.65584116557824,1
"1020","6.4.1","3.6.1",0.999163868890794,0.999163868890794,1
"1021","10.7.3","3.6.1",-0.486759157468165,0.486759157468165,0
"1022","11.1.1","3.6.1",0.978492109580163,0.978492109580163,1
"1023","14.b.1","3.6.1",-1,1,0
"1024","2.c.1","3.6.1",0.459638559776916,0.459638559776916,0
"1025","14.1.1","3.6.1",0.854586569193508,0.854586569193508,1
"1026","12.c.1","3.6.1",-0.99603424173676,0.99603424173676,0
"1027","11.b.1","3.6.1",-0.763959249071878,0.763959249071878,0
"1028","2.2.2","3.6.1",-0.932990361414704,0.932990361414704,0
"1029","9.5.2","3.6.1",0.84367037876081,0.84367037876081,1
"1030","3.4.1","3.6.1",-0.986104842095503,0.986104842095503,0
"1031","15.5.1","3.6.1",0.997402852560731,0.997402852560731,1
"1032","8.3.1","3.6.1",0.466354777350045,0.466354777350045,0
"1033","1.5.4","3.6.1",-0.920746378288657,0.920746378288657,0
"1034","8.1.1","3.6.1",-0.0410792967318886,0.0410792967318886,0
"1035","3.6.1","3.6.1",1,1,1
"1036","13.1.3","16.6.1",0.601242972461821,0.601242972461821,1
"1037","13.1.2","16.6.1",-0.102705315486932,0.102705315486932,0
"1038","8.8.2","16.6.1",0.471568177101124,0.471568177101124,0
"1039","17.9.1","16.6.1",-0.240710041357585,0.240710041357585,0
"1040","13.1.1","16.6.1",0.940687858609857,0.940687858609857,1
"1041","6.1.1","16.6.1",-0.393288947407476,0.393288947407476,0
"1042","3.b.1","16.6.1",-0.486171479865893,0.486171479865893,0
"1043","11.6.2","16.6.1",-0.40970910423868,0.40970910423868,0
"1044","10.4.1","16.6.1",-0.399251570650964,0.399251570650964,0
"1045","6.5.1","16.6.1",0.463639546335525,0.463639546335525,0
"1046","1.a.2","16.6.1",-0.454934501128467,0.454934501128467,0
"1047","4.2.2","16.6.1",0.416703688502545,0.416703688502545,0
"1048","7.1.1","16.6.1",-0.447943283414637,0.447943283414637,0
"1049","7.3.1","16.6.1",0.377810162966556,0.377810162966556,0
"1050","3.9.3","16.6.1",-0.463639546335523,0.463639546335523,0
"1051","7.1.2","16.6.1",0.446273988859647,0.446273988859647,0
"1052","17.8.1","16.6.1",0.457421813426538,0.457421813426538,0
"1053","11.5.1","16.6.1",0.940687858609857,0.940687858609857,1
"1054","4.5.1","16.6.1",-0.238221467496226,0.238221467496226,0
"1055","6.2.1","16.6.1",-0.467981541867477,0.467981541867477,0
"1056","11.5.2","16.6.1",0.7242878878782,0.7242878878782,1
"1057","12.4.2","16.6.1",-0.110878298291235,0.110878298291235,0
"1058","4.3.1","16.6.1",-0.406493863551403,0.406493863551403,0
"1059","7.2.1","16.6.1",-0.476610725274517,0.476610725274517,0
"1060","2.a.1","16.6.1",-0.480342546812339,0.480342546812339,0
"1061","6.4.2","16.6.1",0.491695340015108,0.491695340015108,0
"1062","6.6.1","16.6.1",-0.390386949151441,0.390386949151441,0
"1063","3.8.1","16.6.1",0.463639546335538,0.463639546335538,0
"1064","10.5.1","16.6.1",0.195185464222623,0.195185464222623,0
"1065","6.4.1","16.6.1",-0.470886761752119,0.470886761752119,0
"1066","10.7.3","16.6.1",-0.0553790761013776,0.0553790761013776,0
"1067","11.1.1","16.6.1",-0.47431636760405,0.47431636760405,0
"1068","14.b.1","16.6.1",0.463639546335538,0.463639546335538,0
"1069","2.c.1","16.6.1",0.00134929635758301,0.00134929635758301,0
"1070","14.1.1","16.6.1",-0.265386990361863,0.265386990361863,0
"1071","12.c.1","16.6.1",0.453365777922949,0.453365777922949,0
"1072","11.b.1","16.6.1",-0.102705315486932,0.102705315486932,0
"1073","2.2.2","16.6.1",0.483609177364306,0.483609177364306,0
"1074","9.5.2","16.6.1",-0.394949237631623,0.394949237631623,0
"1075","3.4.1","16.6.1",0.478457802911014,0.478457802911014,0
"1076","15.5.1","16.6.1",-0.470750208453536,0.470750208453536,0
"1077","8.3.1","16.6.1",-0.342397163296467,0.342397163296467,0
"1078","1.5.4","16.6.1",0.601242972461821,0.601242972461821,1
"1079","8.1.1","16.6.1",0.10555101772494,0.10555101772494,0
"1080","3.6.1","16.6.1",-0.463639546335534,0.463639546335534,0
"1081","16.6.1","16.6.1",1,1,1
"1082","13.1.3","11.b.2",1,1,1
"1083","13.1.2","11.b.2",0.552003706965174,0.552003706965174,1
"1084","8.8.2","11.b.2",0.870952126280863,0.870952126280863,1
"1085","17.9.1","11.b.2",-0.104817459819858,0.104817459819858,0
"1086","13.1.1","11.b.2",0.72115194730641,0.72115194730641,1
"1087","6.1.1","11.b.2",-0.906910555713877,0.906910555713877,0
"1088","3.b.1","11.b.2",-0.887100121322462,0.887100121322462,0
"1089","11.6.2","11.b.2",-0.88360570801138,0.88360570801138,0
"1090","10.4.1","11.b.2",-0.782464456611189,0.782464456611189,0
"1091","6.5.1","11.b.2",0.92074637828866,0.92074637828866,1
"1092","1.a.2","11.b.2",-0.842385988360534,0.842385988360534,0
"1093","4.2.2","11.b.2",0.841447987624777,0.841447987624777,1
"1094","7.1.1","11.b.2",-0.922031031369482,0.922031031369482,0
"1095","7.3.1","11.b.2",0.901215626703198,0.901215626703198,1
"1096","3.9.3","11.b.2",-0.920746378288658,0.920746378288658,0
"1097","7.1.2","11.b.2",0.905319526446199,0.905319526446199,1
"1098","17.8.1","11.b.2",0.918706741690239,0.918706741690239,1
"1099","11.5.1","11.b.2",0.72115194730641,0.72115194730641,1
"1100","4.5.1","11.b.2",-0.0649593522288134,0.0649593522288134,0
"1101","6.2.1","11.b.2",-0.860786436451425,0.860786436451425,0
"1102","11.5.2","11.b.2",0.668811514606301,0.668811514606301,1
"1103","12.4.2","11.b.2",0.0225955885238698,0.0225955885238698,0
"1104","4.3.1","11.b.2",-0.914467860623041,0.914467860623041,0
"1105","7.2.1","11.b.2",-0.907717694784829,0.907717694784829,0
"1106","2.a.1","11.b.2",-0.944026329980186,0.944026329980186,0
"1107","6.4.2","11.b.2",0.92364430671556,0.92364430671556,1
"1108","6.6.1","11.b.2",-0.888938167854136,0.888938167854136,0
"1109","3.8.1","11.b.2",0.920746378288664,0.920746378288664,1
"1110","10.5.1","11.b.2",-0.459667635167764,0.459667635167764,0
"1111","6.4.1","11.b.2",-0.926578823454616,0.926578823454616,0
"1112","10.7.3","11.b.2",0.61184347338382,0.61184347338382,1
"1113","11.1.1","11.b.2",-0.947332056710146,0.947332056710146,0
"1114","14.b.1","11.b.2",0.920746378288657,0.920746378288657,1
"1115","2.c.1","11.b.2",-0.418462134952783,0.418462134952783,0
"1116","14.1.1","11.b.2",-0.84350852973186,0.84350852973186,0
"1117","12.c.1","11.b.2",0.908322519134774,0.908322519134774,1
"1118","11.b.1","11.b.2",0.552003706965174,0.552003706965174,1
"1119","2.2.2","11.b.2",0.898323559834472,0.898323559834472,1
"1120","9.5.2","11.b.2",-0.659111369069023,0.659111369069023,0
"1121","3.4.1","11.b.2",0.934820085164394,0.934820085164394,1
"1122","15.5.1","11.b.2",-0.933556267403557,0.933556267403557,0
"1123","8.3.1","11.b.2",-0.398804148407063,0.398804148407063,0
"1124","1.5.4","11.b.2",1,1,1
"1125","8.1.1","11.b.2",-0.0645510402665201,0.0645510402665201,0
"1126","3.6.1","11.b.2",-0.920746378288657,0.920746378288657,0
"1127","16.6.1","11.b.2",0.601242972461821,0.601242972461821,1
"1128","11.b.2","11.b.2",1,1,1
"1129","13.1.3","2.2.1",0.780172112541638,0.780172112541638,1
"1130","13.1.2","2.2.1",0.171742339915007,0.171742339915007,0
"1131","8.8.2","2.2.1",0.668085310901428,0.668085310901428,1
"1132","17.9.1","2.2.1",-0.0619764565810119,0.0619764565810119,0
"1133","13.1.1","2.2.1",0.789351058960683,0.789351058960683,1
"1134","6.1.1","2.2.1",-0.621611529136613,0.621611529136613,0
"1135","3.b.1","2.2.1",-0.571266339530209,0.571266339530209,0
"1136","11.6.2","2.2.1",-0.62244417093026,0.62244417093026,0
"1137","10.4.1","2.2.1",-0.540531619346755,0.540531619346755,0
"1138","6.5.1","2.2.1",0.685360534705995,0.685360534705995,1
"1139","1.a.2","2.2.1",-0.457019361267924,0.457019361267924,0
"1140","4.2.2","2.2.1",0.655870506978875,0.655870506978875,1
"1141","7.1.1","2.2.1",-0.684510616821061,0.684510616821061,0
"1142","7.3.1","2.2.1",0.509123893725983,0.509123893725983,1
"1143","3.9.3","2.2.1",-0.685360534705981,0.685360534705981,0
"1144","7.1.2","2.2.1",0.690096545935982,0.690096545935982,1
"1145","17.8.1","2.2.1",0.685052202164916,0.685052202164916,1
"1146","11.5.1","2.2.1",0.789351058960683,0.789351058960683,1
"1147","4.5.1","2.2.1",-0.180597787083131,0.180597787083131,0
"1148","6.2.1","2.2.1",-0.541062875678136,0.541062875678136,0
"1149","11.5.2","2.2.1",0.743179012925763,0.743179012925763,1
"1150","12.4.2","2.2.1",-0.168815321526216,0.168815321526216,0
"1151","4.3.1","2.2.1",-0.627186988899824,0.627186988899824,0
"1152","7.2.1","2.2.1",-0.543988987786768,0.543988987786768,0
"1153","2.a.1","2.2.1",-0.605676501236572,0.605676501236572,0
"1154","6.4.2","2.2.1",0.605253101153971,0.605253101153971,1
"1155","6.6.1","2.2.1",-0.589979211230601,0.589979211230601,0
"1156","3.8.1","2.2.1",0.685360534706003,0.685360534706003,1
"1157","10.5.1","2.2.1",0.0634783914670298,0.0634783914670298,0
"1158","6.4.1","2.2.1",-0.678782962799587,0.678782962799587,0
"1159","10.7.3","2.2.1",0.168102567188611,0.168102567188611,0
"1160","11.1.1","2.2.1",-0.648474180669183,0.648474180669183,0
"1161","14.b.1","2.2.1",0.68536053470599,0.68536053470599,1
"1162","2.c.1","2.2.1",-0.496860374294386,0.496860374294386,0
"1163","14.1.1","2.2.1",-0.433793324594335,0.433793324594335,0
"1164","12.c.1","2.2.1",0.653110597357597,0.653110597357597,1
"1165","11.b.1","2.2.1",0.171742339915007,0.171742339915007,0
"1166","2.2.2","2.2.1",0.743661963184321,0.743661963184321,1
"1167","9.5.2","2.2.1",-0.657160485412988,0.657160485412988,0
"1168","3.4.1","2.2.1",0.742987180344916,0.742987180344916,1
"1169","15.5.1","2.2.1",-0.68039264020927,0.68039264020927,0
"1170","8.3.1","2.2.1",-0.255502358921381,0.255502358921381,0
"1171","1.5.4","2.2.1",0.780172112541638,0.780172112541638,1
"1172","8.1.1","2.2.1",0.216901863138956,0.216901863138956,0
"1173","3.6.1","2.2.1",-0.685360534705985,0.685360534705985,0
"1174","16.6.1","2.2.1",0.721736274940052,0.721736274940052,1
"1175","11.b.2","2.2.1",0.780172112541638,0.780172112541638,1
"1176","2.2.1","2.2.1",1,1,1
"1177","13.1.3","9.5.1",-0.840371681411821,0.840371681411821,0
"1178","13.1.2","9.5.1",-0.52130504396409,0.52130504396409,0
"1179","8.8.2","9.5.1",-0.83311484015226,0.83311484015226,0
"1180","17.9.1","9.5.1",0.409999153579522,0.409999153579522,0
"1181","13.1.1","9.5.1",-0.512380182501232,0.512380182501232,0
"1182","6.1.1","9.5.1",0.921504116501842,0.921504116501842,1
"1183","3.b.1","9.5.1",0.920042932005529,0.920042932005529,1
"1184","11.6.2","9.5.1",0.840701638476783,0.840701638476783,1
"1185","10.4.1","9.5.1",0.911323139401681,0.911323139401681,1
"1186","6.5.1","9.5.1",-0.86555373003803,0.86555373003803,0
"1187","1.a.2","9.5.1",0.83838509486519,0.83838509486519,1
"1188","4.2.2","9.5.1",-0.732323210665544,0.732323210665544,0
"1189","7.1.1","9.5.1",0.731822504271643,0.731822504271643,1
"1190","7.3.1","9.5.1",-0.796903466805998,0.796903466805998,0
"1191","3.9.3","9.5.1",0.86555373003803,0.86555373003803,1
"1192","7.1.2","9.5.1",-0.841867442281691,0.841867442281691,0
"1193","17.8.1","9.5.1",-0.844127170156993,0.844127170156993,0
"1194","11.5.1","9.5.1",-0.512380182501232,0.512380182501232,0
