"","Var1","Var2","value","abs","tie"
"1069","11.1.1","8.1.1",0.515755337016209,0.515755337016209,1
"1070","2.c.1","8.1.1",-0.141253104250865,0.141253104250865,0
"1071","14.1.1","8.1.1",-0.40855113798646,0.40855113798646,0
"1072","1.1.1","8.1.1",0.636370386716606,0.636370386716606,1
"1073","12.c.1","8.1.1",-0.321877179873764,0.321877179873764,0
"1074","11.b.1","8.1.1",-0.152211396450572,0.152211396450572,0
"1075","2.2.2","8.1.1",0.546011968523296,0.546011968523296,1
"1076","9.5.2","8.1.1",0.51871166875571,0.51871166875571,1
"1077","3.4.1","8.1.1",-0.518650122821688,0.518650122821688,0
"1078","15.5.1","8.1.1",-0.532579175413133,0.532579175413133,0
"1079","8.3.1","8.1.1",-0.522796285717178,0.522796285717178,0
"1080","1.5.4","8.1.1",0.244464462074977,0.244464462074977,0
"1081","8.1.1","8.1.1",1,1,1
"1082","13.1.3","3.6.1",0.442465660022769,0.442465660022769,0
"1083","13.1.2","3.6.1",-0.645497224367903,0.645497224367903,0
"1084","8.8.2","3.6.1",0.97274295226559,0.97274295226559,1
"1085","17.9.1","3.6.1",-0.169370127475933,0.169370127475933,0
"1086","13.1.1","3.6.1",-0.500471851150981,0.500471851150981,0
"1087","3.b.1","3.6.1",0.947970587981983,0.947970587981983,1
"1088","11.6.2","3.6.1",0.857708735276887,0.857708735276887,1
"1089","10.4.1","3.6.1",-0.986666070043374,0.986666070043374,0
"1090","6.5.1","3.6.1",-1,1,0
"1091","1.a.2","3.6.1",-0.956260999450204,0.956260999450204,0
"1092","4.2.2","3.6.1",-0.953124474439289,0.953124474439289,0
"1093","15.8.1","3.6.1",-0.891132788679007,0.891132788679007,0
"1094","7.1.1","3.6.1",0.969681338950994,0.969681338950994,1
"1095","3.d.2","3.6.1",1,1,1
"1096","7.3.1","3.6.1",0.949117265109829,0.949117265109829,1
"1097","7.1.2","3.6.1",0.996422725589251,0.996422725589251,1
"1098","17.8.1","3.6.1",-0.977020116291596,0.977020116291596,0
"1099","11.5.1","3.6.1",-0.500471851150981,0.500471851150981,0
"1100","4.5.1","3.6.1",-0.976611248381481,0.976611248381481,0
"1101","6.2.1","3.6.1",0.996545338692935,0.996545338692935,1
"1102","11.5.2","3.6.1",0.322869591962517,0.322869591962517,0
"1103","12.4.2","3.6.1",0.81958055922191,0.81958055922191,1
"1104","8.9.1","3.6.1",-0.719194952228082,0.719194952228082,0
"1105","3.8.2","3.6.1",0.830851121174783,0.830851121174783,1
"1106","4.3.1","3.6.1",0.999891094600458,0.999891094600458,1
"1107","7.2.1","3.6.1",-0.922185746837785,0.922185746837785,0
"1108","2.a.1","3.6.1",-0.906391981616734,0.906391981616734,0
"1109","6.4.2","3.6.1",0.976944000467624,0.976944000467624,1
"1110","6.6.1","3.6.1",-0.98878986196765,0.98878986196765,0
"1111","3.8.1","3.6.1",-1,1,0
"1112","10.5.1","3.6.1",0.926748479605646,0.926748479605646,1
"1113","6.4.1","3.6.1",-0.989913046650916,0.989913046650916,0
"1114","10.7.3","3.6.1",-0.0996663440213941,0.0996663440213941,0
"1115","11.1.1","3.6.1",0.975569521410613,0.975569521410613,1
"1116","2.c.1","3.6.1",-0.218487794965299,0.218487794965299,0
"1117","14.1.1","3.6.1",-0.875715646253459,0.875715646253459,0
"1118","1.1.1","3.6.1",0.982299787116416,0.982299787116416,1
"1119","12.c.1","3.6.1",-0.756818724400807,0.756818724400807,0
"1120","11.b.1","3.6.1",-0.645497224367903,0.645497224367903,0
"1121","2.2.2","3.6.1",0.997685026250976,0.997685026250976,1
"1122","9.5.2","3.6.1",0.994953333312354,0.994953333312354,1
"1123","3.4.1","3.6.1",-1,1,0
"1124","15.5.1","3.6.1",-0.999271407653611,0.999271407653611,0
"1125","8.3.1","3.6.1",-0.995391000452584,0.995391000452584,0
"1126","1.5.4","3.6.1",0.442465660022769,0.442465660022769,0
"1127","8.1.1","3.6.1",0.518650122821689,0.518650122821689,1
"1128","3.6.1","3.6.1",1,1,1
"1129","13.1.3","16.6.1",0.46928888522466,0.46928888522466,0
"1130","13.1.2","16.6.1",-0.211343437185833,0.211343437185833,0
"1131","8.8.2","16.6.1",0.431395805969034,0.431395805969034,0
"1132","17.9.1","16.6.1",-0.421286475046928,0.421286475046928,0
"1133","13.1.1","16.6.1",0.219197542982574,0.219197542982574,0
"1134","3.b.1","16.6.1",0.431984313884031,0.431984313884031,0
"1135","11.6.2","16.6.1",0.298794913465864,0.298794913465864,0
"1136","10.4.1","16.6.1",-0.38507093829373,0.38507093829373,0
"1137","6.5.1","16.6.1",-0.403994125742696,0.403994125742696,0
"1138","1.a.2","16.6.1",-0.42053441696499,0.42053441696499,0
"1139","4.2.2","16.6.1",-0.4700935366391,0.4700935366391,0
"1140","15.8.1","16.6.1",-0.108191903382788,0.108191903382788,0
"1141","7.1.1","16.6.1",0.492677113580453,0.492677113580453,0
"1142","3.d.2","16.6.1",0.403994125742704,0.403994125742704,0
"1143","7.3.1","16.6.1",0.640536651310623,0.640536651310623,1
"1144","7.1.2","16.6.1",0.455914806344118,0.455914806344118,0
"1145","17.8.1","16.6.1",-0.257609680199635,0.257609680199635,0
"1146","11.5.1","16.6.1",0.219197542982574,0.219197542982574,0
"1147","4.5.1","16.6.1",-0.413243489624614,0.413243489624614,0
"1148","6.2.1","16.6.1",0.406749357031473,0.406749357031473,0
"1149","11.5.2","16.6.1",-0.485728573583366,0.485728573583366,0
"1150","12.4.2","16.6.1",0.10617995431948,0.10617995431948,0
"1151","8.9.1","16.6.1",-0.624235650764906,0.624235650764906,0
"1152","3.8.2","16.6.1",0.284745055481971,0.284745055481971,0
"1153","4.3.1","16.6.1",0.405748770428798,0.405748770428798,0
"1154","7.2.1","16.6.1",-0.114415853202962,0.114415853202962,0
"1155","2.a.1","16.6.1",-0.105680713691514,0.105680713691514,0
"1156","6.4.2","16.6.1",0.577817868354018,0.577817868354018,1
"1157","6.6.1","16.6.1",-0.272369670326716,0.272369670326716,0
"1158","3.8.1","16.6.1",-0.403994125742698,0.403994125742698,0
"1159","10.5.1","16.6.1",0.62471577415931,0.62471577415931,1
"1160","6.4.1","16.6.1",-0.278727492176655,0.278727492176655,0
"1161","10.7.3","16.6.1",-0.482118892914014,0.482118892914014,0
"1162","11.1.1","16.6.1",0.509867853587887,0.509867853587887,1
"1163","2.c.1","16.6.1",0.127612246854815,0.127612246854815,0
"1164","14.1.1","16.6.1",-0.378599342875009,0.378599342875009,0
"1165","1.1.1","16.6.1",0.479385937182079,0.479385937182079,0
"1166","12.c.1","16.6.1",-0.0925981046813429,0.0925981046813429,0
"1167","11.b.1","16.6.1",-0.211343437185833,0.211343437185833,0
"1168","2.2.2","16.6.1",0.429451948007061,0.429451948007061,0
"1169","9.5.2","16.6.1",0.389300006358242,0.389300006358242,0
"1170","3.4.1","16.6.1",-0.403994125742698,0.403994125742698,0
"1171","15.5.1","16.6.1",-0.42188122166292,0.42188122166292,0
"1172","8.3.1","16.6.1",-0.4425000400071,0.4425000400071,0
"1173","1.5.4","16.6.1",0.46928888522466,0.46928888522466,0
"1174","8.1.1","16.6.1",0.826221947396734,0.826221947396734,1
"1175","3.6.1","16.6.1",0.4039941257427,0.4039941257427,0
"1176","16.6.1","16.6.1",1,1,1
"1177","13.1.3","11.b.2",1,1,1
"1178","13.1.2","11.b.2",-0.67610555201368,0.67610555201368,0
"1179","8.8.2","11.b.2",0.47280813797946,0.47280813797946,0
"1180","17.9.1","11.b.2",0.0330078250472667,0.0330078250472667,0
"1181","13.1.1","11.b.2",-0.115533826847505,0.115533826847505,0
"1182","3.b.1","11.b.2",0.550125065891783,0.550125065891783,1
"1183","11.6.2","11.b.2",0.484437812681785,0.484437812681785,0
"1184","10.4.1","11.b.2",-0.384934969662794,0.384934969662794,0
"1185","6.5.1","11.b.2",-0.442465660022783,0.442465660022783,0
"1186","1.a.2","11.b.2",-0.413165829211979,0.413165829211979,0
"1187","4.2.2","11.b.2",-0.493762373438945,0.493762373438945,0
"1188","15.8.1","11.b.2",-0.444613709076955,0.444613709076955,0
