,UniqueID,Goal,Target,Indicator,SeriesCode
1940,SH_H2O_SAFE          URBAN               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1941,SH_H2O_SAFE          ALLAREA               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1942,SH_H2O_SAFE          RURAL               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1943,SH_H2O_SAFE          URBAN               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1944,SH_H2O_SAFE          RURAL               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1945,SH_H2O_SAFE          ALLAREA               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1946,SH_H2O_SAFE          ALLAREA               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1947,SH_H2O_SAFE          RURAL               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1948,SH_H2O_SAFE          URBAN               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1949,SH_H2O_SAFE          ALLAREA               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1950,SH_H2O_SAFE          RURAL               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1951,SH_H2O_SAFE          URBAN               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1952,SH_H2O_SAFE          ALLAREA               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1953,SH_H2O_SAFE          RURAL               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1954,SH_H2O_SAFE          URBAN               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1955,SH_H2O_SAFE          RURAL               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1956,SH_H2O_SAFE          URBAN               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1957,SH_H2O_SAFE          ALLAREA               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1958,SH_H2O_SAFE          ALLAREA               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1959,SH_H2O_SAFE          RURAL               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1960,SH_H2O_SAFE          URBAN               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1961,SH_H2O_SAFE          ALLAREA               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1962,SH_H2O_SAFE          RURAL               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1963,SH_H2O_SAFE          URBAN               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1964,SH_H2O_SAFE          ALLAREA               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1965,SH_H2O_SAFE          RURAL               ,6.0,6.1,6.1.1,SH_H2O_SAFE
1966,SH_H2O_SAFE          URBAN               ,6.0,6.1,6.1.1,SH_H2O_SAFE
