,UniqueID,Goal,Target,Indicator,SeriesCode
1474,SE_PRE_PARTN BOTHSEX                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1475,SE_PRE_PARTN FEMALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1476,SE_PRE_PARTN MALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1477,SE_PRE_PARTN FEMALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1478,SE_PRE_PARTN BOTHSEX                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1479,SE_PRE_PARTN MALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1480,SE_PRE_PARTN BOTHSEX                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1481,SE_PRE_PARTN FEMALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1482,SE_PRE_PARTN MALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1483,SE_PRE_PARTN MALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1484,SE_PRE_PARTN FEMALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1485,SE_PRE_PARTN BOTHSEX                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1486,SE_PRE_PARTN BOTHSEX                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1487,SE_PRE_PARTN FEMALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1488,SE_PRE_PARTN MALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1489,SE_PRE_PARTN MALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1490,SE_PRE_PARTN FEMALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1491,SE_PRE_PARTN BOTHSEX                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1492,SE_PRE_PARTN BOTHSEX                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1493,SE_PRE_PARTN FEMALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1494,SE_PRE_PARTN MALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1495,SE_PRE_PARTN MALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1496,SE_PRE_PARTN FEMALE                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
1497,SE_PRE_PARTN BOTHSEX                        ,4.0,4.2,4.2.2,SE_PRE_PARTN
