,UniqueID,Goal,Target,Indicator,SeriesCode
483,SI_AGR_SSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP
484,SI_AGR_SSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP
485,SI_AGR_SSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_SSFP
486,SI_AGR_SSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP
487,SI_AGR_SSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP
488,SI_AGR_SSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_SSFP
489,SI_AGR_SSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP
490,SI_AGR_SSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP
491,SI_AGR_SSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_SSFP
492,SI_AGR_SSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP
493,SI_AGR_SSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_SSFP
494,SI_AGR_SSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP
495,SI_AGR_SSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP
496,SI_AGR_SSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP
497,SI_AGR_SSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_SSFP
513,SI_AGR_LSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP
514,SI_AGR_LSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_LSFP
515,SI_AGR_LSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP
516,SI_AGR_LSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP
517,SI_AGR_LSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP
518,SI_AGR_LSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_LSFP
519,SI_AGR_LSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP
520,SI_AGR_LSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_LSFP
521,SI_AGR_LSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP
522,SI_AGR_LSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP
523,SI_AGR_LSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_LSFP
524,SI_AGR_LSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP
525,SI_AGR_LSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP
526,SI_AGR_LSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP
527,SI_AGR_LSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_LSFP
