,UniqueID,Goal,Target,Indicator,SeriesCode
1498,SE_ADT_EDUCTRN FEMALE                        ,4.0,4.3,4.3.1,SE_ADT_EDUCTRN
1499,SE_ADT_EDUCTRN BOTHSEX                        ,4.0,4.3,4.3.1,SE_ADT_EDUCTRN
1500,SE_ADT_EDUCTRN MALE                        ,4.0,4.3,4.3.1,SE_ADT_EDUCTRN
1501,SE_ADT_EDUCTRN MALE                        ,4.0,4.3,4.3.1,SE_ADT_EDUCTRN
1502,SE_ADT_EDUCTRN BOTHSEX                        ,4.0,4.3,4.3.1,SE_ADT_EDUCTRN
1503,SE_ADT_EDUCTRN FEMALE                        ,4.0,4.3,4.3.1,SE_ADT_EDUCTRN
1504,SE_ADT_EDUCTRN FEMALE                        ,4.0,4.3,4.3.1,SE_ADT_EDUCTRN
1505,SE_ADT_EDUCTRN BOTHSEX                        ,4.0,4.3,4.3.1,SE_ADT_EDUCTRN
1506,SE_ADT_EDUCTRN MALE                        ,4.0,4.3,4.3.1,SE_ADT_EDUCTRN
1507,SE_ADT_EDUCTRN MALE                        ,4.0,4.3,4.3.1,SE_ADT_EDUCTRN
1508,SE_ADT_EDUCTRN BOTHSEX                        ,4.0,4.3,4.3.1,SE_ADT_EDUCTRN
1509,SE_ADT_EDUCTRN FEMALE                        ,4.0,4.3,4.3.1,SE_ADT_EDUCTRN
