,UniqueID,Goal,Target,Indicator,SeriesCode
3801,EN_HAZ_GENV              A           ,12.0,12.4,12.4.2,EN_HAZ_GENV
3802,EN_HAZ_GENV              A           ,12.0,12.4,12.4.2,EN_HAZ_GENV
3803,EN_HAZ_GENV              A           ,12.0,12.4,12.4.2,EN_HAZ_GENV
3804,EN_HAZ_GENV              A           ,12.0,12.4,12.4.2,EN_HAZ_GENV
3805,EN_HAZ_GENV              A           ,12.0,12.4,12.4.2,EN_HAZ_GENV
3806,EN_HAZ_GENV              A           ,12.0,12.4,12.4.2,EN_HAZ_GENV
3807,EN_HAZ_PCAP                         ,12.0,12.4,12.4.2,EN_HAZ_PCAP
3808,EN_HAZ_PCAP                         ,12.0,12.4,12.4.2,EN_HAZ_PCAP
3809,EN_HAZ_PCAP                         ,12.0,12.4,12.4.2,EN_HAZ_PCAP
3810,EN_HAZ_PCAP                         ,12.0,12.4,12.4.2,EN_HAZ_PCAP
3811,EN_HAZ_PCAP                         ,12.0,12.4,12.4.2,EN_HAZ_PCAP
3812,EN_HAZ_PCAP                         ,12.0,12.4,12.4.2,EN_HAZ_PCAP
3813,EN_HAZ_GENGDP                         ,12.0,12.4,12.4.2,EN_HAZ_GENGDP
3814,EN_HAZ_GENGDP                         ,12.0,12.4,12.4.2,EN_HAZ_GENGDP
3815,EN_HAZ_GENGDP                         ,12.0,12.4,12.4.2,EN_HAZ_GENGDP
3816,EN_HAZ_GENGDP                         ,12.0,12.4,12.4.2,EN_HAZ_GENGDP
3817,EN_HAZ_GENGDP                         ,12.0,12.4,12.4.2,EN_HAZ_GENGDP
3818,EN_HAZ_GENGDP                         ,12.0,12.4,12.4.2,EN_HAZ_GENGDP
3819,EN_HAZ_TREATV              A           ,12.0,12.4,12.4.2,EN_HAZ_TREATV
3821,EN_HAZ_TREATV              A           ,12.0,12.4,12.4.2,EN_HAZ_TREATV
3822,EN_HAZ_TREATV              A           ,12.0,12.4,12.4.2,EN_HAZ_TREATV
3823,EN_HAZ_TREATV              A           ,12.0,12.4,12.4.2,EN_HAZ_TREATV
3824,EN_HAZ_TREATV              A           ,12.0,12.4,12.4.2,EN_HAZ_TREATV
3825,EN_HAZ_TREATV              A           ,12.0,12.4,12.4.2,EN_HAZ_TREATV
3826,EN_HAZ_TRTDISR                         ,12.0,12.4,12.4.2,EN_HAZ_TRTDISR
3827,EN_HAZ_TRTDISR                         ,12.0,12.4,12.4.2,EN_HAZ_TRTDISR
3828,EN_HAZ_TRTDISR                         ,12.0,12.4,12.4.2,EN_HAZ_TRTDISR
3829,EN_HAZ_TRTDISR                         ,12.0,12.4,12.4.2,EN_HAZ_TRTDISR
3830,EN_HAZ_TRTDISR                         ,12.0,12.4,12.4.2,EN_HAZ_TRTDISR
3831,EN_HAZ_TRTDISR                         ,12.0,12.4,12.4.2,EN_HAZ_TRTDISR
3832,EN_HAZ_TRTDISV              A           ,12.0,12.4,12.4.2,EN_HAZ_TRTDISV
3833,EN_HAZ_TRTDISV              A           ,12.0,12.4,12.4.2,EN_HAZ_TRTDISV
3834,EN_HAZ_TRTDISV              A           ,12.0,12.4,12.4.2,EN_HAZ_TRTDISV
3835,EN_HAZ_TRTDISV              A           ,12.0,12.4,12.4.2,EN_HAZ_TRTDISV
3836,EN_HAZ_TRTDISV              A           ,12.0,12.4,12.4.2,EN_HAZ_TRTDISV
3837,EN_HAZ_TRTDISV              A           ,12.0,12.4,12.4.2,EN_HAZ_TRTDISV
3838,EN_TWT_GENV                     ISIC4_T    ,12.0,12.4,12.4.2,EN_TWT_GENV
3839,EN_HAZ_EXP                         ,12.0,12.4,12.4.2,EN_HAZ_EXP
3840,EN_HAZ_EXP                         ,12.0,12.4,12.4.2,EN_HAZ_EXP
3841,EN_HAZ_EXP                         ,12.0,12.4,12.4.2,EN_HAZ_EXP
3842,EN_HAZ_EXP                         ,12.0,12.4,12.4.2,EN_HAZ_EXP
3843,EN_HAZ_EXP                         ,12.0,12.4,12.4.2,EN_HAZ_EXP
3844,EN_HAZ_EXP                         ,12.0,12.4,12.4.2,EN_HAZ_EXP
3845,EN_HAZ_IMP                         ,12.0,12.4,12.4.2,EN_HAZ_IMP
3846,EN_HAZ_IMP                         ,12.0,12.4,12.4.2,EN_HAZ_IMP
3847,EN_HAZ_IMP                         ,12.0,12.4,12.4.2,EN_HAZ_IMP
3848,EN_HAZ_IMP                         ,12.0,12.4,12.4.2,EN_HAZ_IMP
3849,EN_HAZ_IMP                         ,12.0,12.4,12.4.2,EN_HAZ_IMP
3850,EN_HAZ_IMP                         ,12.0,12.4,12.4.2,EN_HAZ_IMP
