,UniqueID,Goal,Target,Indicator,SeriesCode
4226,VC_HTF_DETVFL FEMALE                 <18Y       ,16.0,16.2,16.2.2,VC_HTF_DETVFL
4227,VC_HTF_DETVFL MALE                 <18Y       ,16.0,16.2,16.2.2,VC_HTF_DETVFL
4228,VC_HTF_DETVFL FEMALE                 ALLAGE       ,16.0,16.2,16.2.2,VC_HTF_DETVFL
4229,VC_HTF_DETVFL MALE                 ALLAGE       ,16.0,16.2,16.2.2,VC_HTF_DETVFL
4230,VC_HTF_DETVFL FEMALE                 ALLAGE       ,16.0,16.2,16.2.2,VC_HTF_DETVFL
4231,VC_HTF_DETVFL MALE                 <18Y       ,16.0,16.2,16.2.2,VC_HTF_DETVFL
4232,VC_HTF_DETVFL FEMALE                 <18Y       ,16.0,16.2,16.2.2,VC_HTF_DETVFL
4233,VC_HTF_DETVFL MALE                 ALLAGE       ,16.0,16.2,16.2.2,VC_HTF_DETVFL
4234,VC_HTF_DETVOP BOTHSEX                 ALLAGE       ,16.0,16.2,16.2.2,VC_HTF_DETVOP
4235,VC_HTF_DETVOP FEMALE                 ALLAGE       ,16.0,16.2,16.2.2,VC_HTF_DETVOP
4236,VC_HTF_DETVOP MALE                 <18Y       ,16.0,16.2,16.2.2,VC_HTF_DETVOP
4237,VC_HTF_DETVOP MALE                 ALLAGE       ,16.0,16.2,16.2.2,VC_HTF_DETVOP
4238,VC_HTF_DETVOP FEMALE                 <18Y       ,16.0,16.2,16.2.2,VC_HTF_DETVOP
4239,VC_HTF_DETVOP BOTHSEX                 ALLAGE       ,16.0,16.2,16.2.2,VC_HTF_DETVOP
4240,VC_HTF_DETVOP MALE                 18+       ,16.0,16.2,16.2.2,VC_HTF_DETVOP
4241,VC_HTF_DETVOP FEMALE                 18+       ,16.0,16.2,16.2.2,VC_HTF_DETVOP
4242,VC_HTF_DETVOP FEMALE                 <18Y       ,16.0,16.2,16.2.2,VC_HTF_DETVOP
4243,VC_HTF_DETVOP FEMALE                 ALLAGE       ,16.0,16.2,16.2.2,VC_HTF_DETVOP
4244,VC_HTF_DETVOP MALE                 ALLAGE       ,16.0,16.2,16.2.2,VC_HTF_DETVOP
4245,VC_HTF_DETVOP MALE                 <18Y       ,16.0,16.2,16.2.2,VC_HTF_DETVOP
4246,VC_HTF_DETV BOTHSEX                 ALLAGE       ,16.0,16.2,16.2.2,VC_HTF_DETV
4247,VC_HTF_DETV BOTHSEX                 ALLAGE       ,16.0,16.2,16.2.2,VC_HTF_DETV
4248,VC_HTF_DETV BOTHSEX                 ALLAGE       ,16.0,16.2,16.2.2,VC_HTF_DETV
4249,VC_HTF_DETV BOTHSEX                 ALLAGE       ,16.0,16.2,16.2.2,VC_HTF_DETV
4250,VC_HTF_DETV BOTHSEX                 ALLAGE       ,16.0,16.2,16.2.2,VC_HTF_DETV
