,UniqueID,Goal,Target,Indicator,SeriesCode
4155,ER_CBD_SMTA                         ,15.0,15.6,15.6.1,ER_CBD_SMTA
4156,ER_CBD_SMTA                         ,15.0,15.6,15.6.1,ER_CBD_SMTA
4157,ER_CBD_SMTA                         ,15.0,15.6,15.6.1,ER_CBD_SMTA
4158,ER_CBD_SMTA                         ,15.0,15.6,15.6.1,ER_CBD_SMTA
4159,ER_CBD_SMTA                         ,15.0,15.6,15.6.1,ER_CBD_SMTA
4160,ER_CBD_SMTA                         ,15.0,15.6,15.6.1,ER_CBD_SMTA
4161,ER_CBD_SMTA                         ,15.0,15.6,15.6.1,ER_CBD_SMTA
4162,ER_CBD_SMTA                         ,15.0,15.6,15.6.1,ER_CBD_SMTA
4163,ER_CBD_SMTA                         ,15.0,15.6,15.6.1,ER_CBD_SMTA
4164,ER_CBD_SMTA                         ,15.0,15.6,15.6.1,ER_CBD_SMTA
4165,ER_CBD_NAGOYA                         ,15.0,15.6,15.6.1,ER_CBD_NAGOYA
4166,ER_CBD_ABSCLRHS                         ,15.0,15.6,15.6.1,ER_CBD_ABSCLRHS
4167,ER_CBD_ORSPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA
4168,ER_CBD_ORSPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA
4169,ER_CBD_ORSPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA
4170,ER_CBD_ORSPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA
4171,ER_CBD_ORSPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA
4172,ER_CBD_ORSPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA
4173,ER_CBD_PTYPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA
4174,ER_CBD_PTYPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA
4175,ER_CBD_PTYPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA
4176,ER_CBD_PTYPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA
4177,ER_CBD_PTYPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA
4178,ER_CBD_PTYPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA
4179,ER_CBD_PTYPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA
4180,ER_CBD_PTYPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA
4181,ER_CBD_PTYPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA
4182,ER_CBD_PTYPGRFA                         ,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA
