,UniqueID,Goal,Target,Indicator,SeriesCode
2212,EG_ACS_ELEC          ALLAREA               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2213,EG_ACS_ELEC          URBAN               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2214,EG_ACS_ELEC          RURAL               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2215,EG_ACS_ELEC          ALLAREA               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2216,EG_ACS_ELEC          URBAN               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2217,EG_ACS_ELEC          RURAL               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2218,EG_ACS_ELEC          ALLAREA               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2219,EG_ACS_ELEC          RURAL               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2220,EG_ACS_ELEC          URBAN               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2221,EG_ACS_ELEC          URBAN               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2222,EG_ACS_ELEC          ALLAREA               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2223,EG_ACS_ELEC          RURAL               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2224,EG_ACS_ELEC          ALLAREA               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2225,EG_ACS_ELEC          RURAL               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2226,EG_ACS_ELEC          URBAN               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2227,EG_ACS_ELEC          ALLAREA               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2228,EG_ACS_ELEC          URBAN               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2229,EG_ACS_ELEC          RURAL               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2230,EG_ACS_ELEC          ALLAREA               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2231,EG_ACS_ELEC          RURAL               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2232,EG_ACS_ELEC          URBAN               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2233,EG_ACS_ELEC          RURAL               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2234,EG_ACS_ELEC          URBAN               ,7.0,7.1,7.1.1,EG_ACS_ELEC
2235,EG_ACS_ELEC          ALLAREA               ,7.0,7.1,7.1.1,EG_ACS_ELEC
