,UniqueID,Goal,Target,Indicator,SeriesCode
2375,EN_MAT_DOMCMPT             FEO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2376,EN_MAT_DOMCMPT             GBO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2377,EN_MAT_DOMCMPT             CPR            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2378,EN_MAT_DOMCMPT             CRO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2379,EN_MAT_DOMCMPT             NMA            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2380,EN_MAT_DOMCMPT             COL            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2381,EN_MAT_DOMCMPT             NMM            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2382,EN_MAT_DOMCMPT             WOD            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2383,EN_MAT_DOMCMPT             FOF            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2384,EN_MAT_DOMCMPT             NFO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2385,EN_MAT_DOMCMPT             ALP            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2386,EN_MAT_DOMCMPT             WCH            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2387,EN_MAT_DOMCMPT             PET            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2388,EN_MAT_DOMCMPT             NMC            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2389,EN_MAT_DOMCMPT             BIM            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2390,EN_MAT_DOMCMPT             MEO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2391,EN_MAT_DOMCMPT             WOD            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2392,EN_MAT_DOMCMPT             NMM            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2393,EN_MAT_DOMCMPT             PET            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2394,EN_MAT_DOMCMPT             WCH            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2395,EN_MAT_DOMCMPT             ALP            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2396,EN_MAT_DOMCMPT             NFO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2397,EN_MAT_DOMCMPT             FOF            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2398,EN_MAT_DOMCMPT             FEO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2399,EN_MAT_DOMCMPT             COL            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2400,EN_MAT_DOMCMPT             NMA            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2401,EN_MAT_DOMCMPT             CRO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2402,EN_MAT_DOMCMPT             CPR            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2403,EN_MAT_DOMCMPT             GBO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2404,EN_MAT_DOMCMPT             MEO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2405,EN_MAT_DOMCMPT             BIM            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2406,EN_MAT_DOMCMPT             NMC            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2407,EN_MAT_DOMCMPT             FEO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2408,EN_MAT_DOMCMPT             FOF            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2409,EN_MAT_DOMCMPT             NFO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2410,EN_MAT_DOMCMPT             CRO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2411,EN_MAT_DOMCMPT             NMA            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2412,EN_MAT_DOMCMPT             COL            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2413,EN_MAT_DOMCMPT             WOD            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2414,EN_MAT_DOMCMPT             NMM            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2415,EN_MAT_DOMCMPT             ALP            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2416,EN_MAT_DOMCMPT             WCH            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2417,EN_MAT_DOMCMPT             PET            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2418,EN_MAT_DOMCMPT             NMC            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2419,EN_MAT_DOMCMPT             BIM            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2420,EN_MAT_DOMCMPT             MEO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2421,EN_MAT_DOMCMPT             GBO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2422,EN_MAT_DOMCMPT             CPR            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2423,EN_MAT_DOMCMPT             NMM            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2424,EN_MAT_DOMCMPT             WOD            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2425,EN_MAT_DOMCMPT             COL            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2426,EN_MAT_DOMCMPT             NMA            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2427,EN_MAT_DOMCMPT             ALP            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2428,EN_MAT_DOMCMPT             NFO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2429,EN_MAT_DOMCMPT             FOF            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2430,EN_MAT_DOMCMPT             FEO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2431,EN_MAT_DOMCMPT             CRO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2432,EN_MAT_DOMCMPT             CPR            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2433,EN_MAT_DOMCMPT             GBO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2434,EN_MAT_DOMCMPT             MEO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2435,EN_MAT_DOMCMPT             BIM            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2436,EN_MAT_DOMCMPT             NMC            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2437,EN_MAT_DOMCMPT             PET            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2438,EN_MAT_DOMCMPT             WCH            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2439,EN_MAT_DOMCMPT             FEO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2440,EN_MAT_DOMCMPT             FOF            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2441,EN_MAT_DOMCMPT             NFO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2442,EN_MAT_DOMCMPT             ALP            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2443,EN_MAT_DOMCMPT             WCH            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2444,EN_MAT_DOMCMPT             NMA            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2445,EN_MAT_DOMCMPT             WOD            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2446,EN_MAT_DOMCMPT             NMM            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2447,EN_MAT_DOMCMPT             PET            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
2448,EN_MAT_DOMCMPT             NMC            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPT
