,UniqueID,Goal,Target,Indicator,SeriesCode
346,SN_ITK_DEFC                         ,2.0,2.1,2.1.1,SN_ITK_DEFC
347,SN_ITK_DEFC                         ,2.0,2.1,2.1.1,SN_ITK_DEFC
348,SN_ITK_DEFC                         ,2.0,2.1,2.1.1,SN_ITK_DEFC
349,SN_ITK_DEFC                         ,2.0,2.1,2.1.1,SN_ITK_DEFC
350,SN_ITK_DEFC                         ,2.0,2.1,2.1.1,SN_ITK_DEFC
351,SN_ITK_DEFC                         ,2.0,2.1,2.1.1,SN_ITK_DEFC
352,SN_ITK_DEFC                         ,2.0,2.1,2.1.1,SN_ITK_DEFC
353,SN_ITK_DEFC                         ,2.0,2.1,2.1.1,SN_ITK_DEFC
414,SN_ITK_DEFCN                         ,2.0,2.1,2.1.1,SN_ITK_DEFCN
415,SN_ITK_DEFCN                         ,2.0,2.1,2.1.1,SN_ITK_DEFCN
416,SN_ITK_DEFCN                         ,2.0,2.1,2.1.1,SN_ITK_DEFCN
417,SN_ITK_DEFCN                         ,2.0,2.1,2.1.1,SN_ITK_DEFCN
418,SN_ITK_DEFCN                         ,2.0,2.1,2.1.1,SN_ITK_DEFCN
419,SN_ITK_DEFCN                         ,2.0,2.1,2.1.1,SN_ITK_DEFCN
420,SN_ITK_DEFCN                         ,2.0,2.1,2.1.1,SN_ITK_DEFCN
421,SN_ITK_DEFCN                         ,2.0,2.1,2.1.1,SN_ITK_DEFCN
