,UniqueID,Goal,Target,Indicator,SeriesCode
2900,SL_TLF_NEET FEMALE                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2901,SL_TLF_NEET MALE                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2902,SL_TLF_NEET BOTHSEX                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2903,SL_TLF_NEET BOTHSEX                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2904,SL_TLF_NEET MALE                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2905,SL_TLF_NEET FEMALE                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2906,SL_TLF_NEET BOTHSEX                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2907,SL_TLF_NEET FEMALE                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2908,SL_TLF_NEET MALE                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2909,SL_TLF_NEET FEMALE                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2910,SL_TLF_NEET MALE                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2911,SL_TLF_NEET BOTHSEX                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2912,SL_TLF_NEET FEMALE                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2913,SL_TLF_NEET BOTHSEX                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2914,SL_TLF_NEET MALE                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2915,SL_TLF_NEET MALE                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2916,SL_TLF_NEET BOTHSEX                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
2917,SL_TLF_NEET FEMALE                 15-24       ,8.0,8.6,8.6.1,SL_TLF_NEET
