,UniqueID,Goal,Target,Indicator,SeriesCode
685,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN
686,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN
687,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN
688,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN
689,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN
690,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN
691,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN
692,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN
717,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT
718,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT
719,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT
720,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT
721,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT
722,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT
723,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT
724,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT
