,UniqueID,Goal,Target,Indicator,SeriesCode
1839,SL_DOM_TSPDCW MALE         ALLAREA        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPDCW
1840,SL_DOM_TSPDCW FEMALE         ALLAREA        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPDCW
1841,SL_DOM_TSPDCW FEMALE         ALLAREA        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPDCW
1842,SL_DOM_TSPDCW MALE         ALLAREA        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPDCW
1843,SL_DOM_TSPDDC MALE         ALLAREA        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPDDC
1844,SL_DOM_TSPDDC FEMALE         ALLAREA        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPDDC
1845,SL_DOM_TSPDDC MALE         ALLAREA        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPDDC
1846,SL_DOM_TSPDDC FEMALE         ALLAREA        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPDDC
1847,SL_DOM_TSPD FEMALE         ALLAREA        55-64       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1848,SL_DOM_TSPD MALE         ALLAREA        55-64       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1849,SL_DOM_TSPD MALE         ALLAREA        45-54       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1850,SL_DOM_TSPD FEMALE         ALLAREA        45-54       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1851,SL_DOM_TSPD MALE         ALLAREA        65+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1852,SL_DOM_TSPD FEMALE         ALLAREA        65+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1853,SL_DOM_TSPD FEMALE         URBAN        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1854,SL_DOM_TSPD MALE         URBAN        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1855,SL_DOM_TSPD FEMALE         RURAL        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1856,SL_DOM_TSPD MALE         RURAL        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1857,SL_DOM_TSPD MALE         ALLAREA        15-24       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1858,SL_DOM_TSPD FEMALE         ALLAREA        15-24       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1859,SL_DOM_TSPD FEMALE         ALLAREA        25-44       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1860,SL_DOM_TSPD MALE         ALLAREA        25-44       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1861,SL_DOM_TSPD FEMALE         ALLAREA        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1862,SL_DOM_TSPD MALE         ALLAREA        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1863,SL_DOM_TSPD MALE         ALLAREA        65+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1864,SL_DOM_TSPD MALE         ALLAREA        25-44       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1865,SL_DOM_TSPD FEMALE         ALLAREA        25-44       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1866,SL_DOM_TSPD MALE         ALLAREA        15-24       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1867,SL_DOM_TSPD MALE         RURAL        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1868,SL_DOM_TSPD FEMALE         RURAL        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1869,SL_DOM_TSPD FEMALE         ALLAREA        15-24       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1870,SL_DOM_TSPD FEMALE         ALLAREA        65+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1871,SL_DOM_TSPD FEMALE         ALLAREA        55-64       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1872,SL_DOM_TSPD MALE         ALLAREA        45-54       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1873,SL_DOM_TSPD MALE         ALLAREA        55-64       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1874,SL_DOM_TSPD FEMALE         ALLAREA        45-54       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1875,SL_DOM_TSPD MALE         URBAN        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1876,SL_DOM_TSPD MALE         ALLAREA        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1877,SL_DOM_TSPD FEMALE         ALLAREA        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
1878,SL_DOM_TSPD FEMALE         URBAN        15+       ,5.0,5.4,5.4.1,SL_DOM_TSPD
