,UniqueID,Goal,Target,Indicator,SeriesCode
2663,SL_TLF_UEM BOTHSEX                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2664,SL_TLF_UEM MALE                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2665,SL_TLF_UEM MALE                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2666,SL_TLF_UEM MALE                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2667,SL_TLF_UEM BOTHSEX                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2668,SL_TLF_UEM BOTHSEX                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2669,SL_TLF_UEM FEMALE                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2670,SL_TLF_UEM FEMALE                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2671,SL_TLF_UEM FEMALE                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2672,SL_TLF_UEM BOTHSEX                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2673,SL_TLF_UEM BOTHSEX                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2674,SL_TLF_UEM FEMALE                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2675,SL_TLF_UEM FEMALE                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2676,SL_TLF_UEM FEMALE                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2677,SL_TLF_UEM MALE                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2678,SL_TLF_UEM MALE                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2679,SL_TLF_UEM MALE                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2680,SL_TLF_UEM BOTHSEX                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2681,SL_TLF_UEM FEMALE                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2682,SL_TLF_UEM FEMALE                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2683,SL_TLF_UEM MALE                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2684,SL_TLF_UEM MALE                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2685,SL_TLF_UEM BOTHSEX                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2686,SL_TLF_UEM BOTHSEX                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2687,SL_TLF_UEM BOTHSEX                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2688,SL_TLF_UEM MALE                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2689,SL_TLF_UEM FEMALE                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2690,SL_TLF_UEM BOTHSEX                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2691,SL_TLF_UEM BOTHSEX                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2692,SL_TLF_UEM FEMALE                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2693,SL_TLF_UEM FEMALE                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2694,SL_TLF_UEM FEMALE                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2695,SL_TLF_UEM MALE                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2696,SL_TLF_UEM MALE                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2697,SL_TLF_UEM MALE                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2698,SL_TLF_UEM BOTHSEX                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2699,SL_TLF_UEM BOTHSEX                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2700,SL_TLF_UEM FEMALE                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2701,SL_TLF_UEM FEMALE                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2702,SL_TLF_UEM BOTHSEX                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2703,SL_TLF_UEM BOTHSEX                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2704,SL_TLF_UEM FEMALE                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2705,SL_TLF_UEM MALE                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2706,SL_TLF_UEM MALE                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2707,SL_TLF_UEM MALE                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2708,SL_TLF_UEM BOTHSEX                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2709,SL_TLF_UEM BOTHSEX                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2710,SL_TLF_UEM BOTHSEX                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2711,SL_TLF_UEM MALE                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2712,SL_TLF_UEM MALE                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
2713,SL_TLF_UEM MALE                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2714,SL_TLF_UEM FEMALE                 15+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2715,SL_TLF_UEM FEMALE                 25+       ,8.0,8.5,8.5.2,SL_TLF_UEM
2716,SL_TLF_UEM FEMALE                 15-24       ,8.0,8.5,8.5.2,SL_TLF_UEM
