,UniqueID,Goal,Target,Indicator,SeriesCode
3499,EN_MAT_DOMCMPT             FEO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3500,EN_MAT_DOMCMPT             FOF            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3501,EN_MAT_DOMCMPT             NFO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3502,EN_MAT_DOMCMPT             NMA            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3503,EN_MAT_DOMCMPT             COL            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3504,EN_MAT_DOMCMPT             NMM            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3505,EN_MAT_DOMCMPT             WOD            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3506,EN_MAT_DOMCMPT             ALP            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3507,EN_MAT_DOMCMPT             WCH            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3508,EN_MAT_DOMCMPT             PET            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3509,EN_MAT_DOMCMPT             NMC            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3510,EN_MAT_DOMCMPT             BIM            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3511,EN_MAT_DOMCMPT             MEO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3512,EN_MAT_DOMCMPT             GBO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3513,EN_MAT_DOMCMPT             CPR            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3514,EN_MAT_DOMCMPT             CRO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3515,EN_MAT_DOMCMPT             WOD            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3516,EN_MAT_DOMCMPT             NMM            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3517,EN_MAT_DOMCMPT             COL            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3518,EN_MAT_DOMCMPT             NMA            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3519,EN_MAT_DOMCMPT             NFO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3520,EN_MAT_DOMCMPT             FOF            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3521,EN_MAT_DOMCMPT             FEO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3522,EN_MAT_DOMCMPT             CRO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3523,EN_MAT_DOMCMPT             CPR            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3524,EN_MAT_DOMCMPT             GBO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3525,EN_MAT_DOMCMPT             MEO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3526,EN_MAT_DOMCMPT             BIM            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3527,EN_MAT_DOMCMPT             NMC            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3528,EN_MAT_DOMCMPT             PET            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3529,EN_MAT_DOMCMPT             WCH            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3530,EN_MAT_DOMCMPT             ALP            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3531,EN_MAT_DOMCMPT             FEO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3532,EN_MAT_DOMCMPT             FOF            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3533,EN_MAT_DOMCMPT             NFO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3534,EN_MAT_DOMCMPT             ALP            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3535,EN_MAT_DOMCMPT             WCH            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3536,EN_MAT_DOMCMPT             WOD            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3537,EN_MAT_DOMCMPT             NMM            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3538,EN_MAT_DOMCMPT             PET            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3539,EN_MAT_DOMCMPT             NMC            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3540,EN_MAT_DOMCMPT             BIM            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3541,EN_MAT_DOMCMPT             MEO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3542,EN_MAT_DOMCMPT             GBO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3543,EN_MAT_DOMCMPT             CPR            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3544,EN_MAT_DOMCMPT             CRO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3545,EN_MAT_DOMCMPT             NMA            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3546,EN_MAT_DOMCMPT             COL            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3547,EN_MAT_DOMCMPT             NMM            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3548,EN_MAT_DOMCMPT             WOD            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3549,EN_MAT_DOMCMPT             COL            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3550,EN_MAT_DOMCMPT             NMA            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3551,EN_MAT_DOMCMPT             CRO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3552,EN_MAT_DOMCMPT             CPR            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3553,EN_MAT_DOMCMPT             FEO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3554,EN_MAT_DOMCMPT             GBO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3555,EN_MAT_DOMCMPT             MEO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3556,EN_MAT_DOMCMPT             BIM            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3557,EN_MAT_DOMCMPT             NMC            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3558,EN_MAT_DOMCMPT             PET            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3559,EN_MAT_DOMCMPT             WCH            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3560,EN_MAT_DOMCMPT             ALP            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3561,EN_MAT_DOMCMPT             NFO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3562,EN_MAT_DOMCMPT             FOF            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3563,EN_MAT_DOMCMPT             FEO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3564,EN_MAT_DOMCMPT             FOF            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3565,EN_MAT_DOMCMPT             NFO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3566,EN_MAT_DOMCMPT             ALP            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3567,EN_MAT_DOMCMPT             WCH            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3568,EN_MAT_DOMCMPT             PET            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3569,EN_MAT_DOMCMPT             NMC            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3570,EN_MAT_DOMCMPT             MEO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3571,EN_MAT_DOMCMPT             GBO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3572,EN_MAT_DOMCMPT             CPR            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3573,EN_MAT_DOMCMPT             BIM            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3574,EN_MAT_DOMCMPT             CRO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3575,EN_MAT_DOMCMPT             COL            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3576,EN_MAT_DOMCMPT             NMA            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3577,EN_MAT_DOMCMPT             WOD            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3578,EN_MAT_DOMCMPT             NMM            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3579,EN_MAT_DOMCMPT             NMM            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3580,EN_MAT_DOMCMPT             WOD            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3581,EN_MAT_DOMCMPT             NMA            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3582,EN_MAT_DOMCMPT             COL            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3583,EN_MAT_DOMCMPT             CRO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3584,EN_MAT_DOMCMPT             CPR            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3585,EN_MAT_DOMCMPT             GBO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3586,EN_MAT_DOMCMPT             MEO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3587,EN_MAT_DOMCMPT             NMC            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3588,EN_MAT_DOMCMPT             BIM            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3589,EN_MAT_DOMCMPT             PET            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3590,EN_MAT_DOMCMPT             WCH            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3591,EN_MAT_DOMCMPT             ALP            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3592,EN_MAT_DOMCMPT             NFO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
3593,EN_MAT_DOMCMPT             FOF            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPT
