,UniqueID,Goal,Target,Indicator,SeriesCode
1510,SE_GPI_PTNPRE                         ,4.0,4.5,4.5.1,SE_GPI_PTNPRE
1511,SE_GPI_PTNPRE                         ,4.0,4.5,4.5.1,SE_GPI_PTNPRE
1512,SE_GPI_PTNPRE                         ,4.0,4.5,4.5.1,SE_GPI_PTNPRE
1513,SE_GPI_PTNPRE                         ,4.0,4.5,4.5.1,SE_GPI_PTNPRE
1514,SE_GPI_PTNPRE                         ,4.0,4.5,4.5.1,SE_GPI_PTNPRE
1515,SE_GPI_PTNPRE                         ,4.0,4.5,4.5.1,SE_GPI_PTNPRE
1516,SE_GPI_PTNPRE                         ,4.0,4.5,4.5.1,SE_GPI_PTNPRE
1517,SE_GPI_PTNPRE                         ,4.0,4.5,4.5.1,SE_GPI_PTNPRE
1518,SE_GPI_PART                         ,4.0,4.5,4.5.1,SE_GPI_PART
1519,SE_GPI_PART                         ,4.0,4.5,4.5.1,SE_GPI_PART
1520,SE_GPI_PART                         ,4.0,4.5,4.5.1,SE_GPI_PART
1521,SE_GPI_PART                         ,4.0,4.5,4.5.1,SE_GPI_PART
1522,SE_NAP_ACHI        SKILL_MATH LOWSEC                ,4.0,4.5,4.5.1,SE_NAP_ACHI
1523,SE_NAP_ACHI        SKILL_READ LOWSEC                ,4.0,4.5,4.5.1,SE_NAP_ACHI
1524,SE_LGP_ACHI        SKILL_READ LOWSEC                ,4.0,4.5,4.5.1,SE_LGP_ACHI
1525,SE_LGP_ACHI        SKILL_MATH LOWSEC                ,4.0,4.5,4.5.1,SE_LGP_ACHI
1526,SE_TOT_GPI        SKILL_READ PRIMAR                ,4.0,4.5,4.5.1,SE_TOT_GPI
1527,SE_TOT_GPI        SKILL_MATH PRIMAR                ,4.0,4.5,4.5.1,SE_TOT_GPI
1528,SE_TOT_GPI        SKILL_READ GRAD23                ,4.0,4.5,4.5.1,SE_TOT_GPI
1529,SE_TOT_GPI        SKILL_MATH GRAD23                ,4.0,4.5,4.5.1,SE_TOT_GPI
1530,SE_TOT_GPI        SKILL_MATH LOWSEC                ,4.0,4.5,4.5.1,SE_TOT_GPI
1531,SE_TOT_GPI        SKILL_READ LOWSEC                ,4.0,4.5,4.5.1,SE_TOT_GPI
1532,SE_TOT_SESPI        SKILL_READ LOWSEC                ,4.0,4.5,4.5.1,SE_TOT_SESPI
1533,SE_TOT_SESPI        SKILL_MATH LOWSEC                ,4.0,4.5,4.5.1,SE_TOT_SESPI
1534,SE_TOT_RUPI        SKILL_READ LOWSEC                ,4.0,4.5,4.5.1,SE_TOT_RUPI
1535,SE_TOT_RUPI        SKILL_MATH LOWSEC                ,4.0,4.5,4.5.1,SE_TOT_RUPI
1536,SE_ALP_CPLR MALE        LOWSEC              Q3  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1537,SE_ALP_CPLR FEMALE        UPPSEC              Q4  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1538,SE_ALP_CPLR BOTHSEX        UPPSEC              Q3  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1539,SE_ALP_CPLR BOTHSEX        LOWSEC              Q1  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1540,SE_ALP_CPLR MALE        PRIMAR              _T  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1541,SE_ALP_CPLR FEMALE        LOWSEC              Q3  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1542,SE_ALP_CPLR BOTHSEX        PRIMAR              _T  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1543,SE_ALP_CPLR MALE        UPPSEC              Q3  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1544,SE_ALP_CPLR MALE        UPPSEC              Q4  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1545,SE_ALP_CPLR FEMALE        PRIMAR              Q4  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1546,SE_ALP_CPLR BOTHSEX        UPPSEC              Q5  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1547,SE_ALP_CPLR MALE        UPPSEC              Q1  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1548,SE_ALP_CPLR MALE        PRIMAR              Q4  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1549,SE_ALP_CPLR BOTHSEX        UPPSEC              Q1  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1550,SE_ALP_CPLR FEMALE        LOWSEC              _T  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1551,SE_ALP_CPLR BOTHSEX        PRIMAR              Q5  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1552,SE_ALP_CPLR MALE        UPPSEC              Q2  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1553,SE_ALP_CPLR FEMALE        PRIMAR              Q2  ,4.0,4.5,4.5.1,SE_ALP_CPLR
1554,SE_ALP_CPLR FEMALE        UPPSEC              _T  ,4.0,4.5,4.5.1,SE_ALP_CPLR
