,UniqueID,Goal,Target,Indicator,SeriesCode
3472,SG_DSR_SILS                         ,11.0,11.b,11.b.2,SG_DSR_SILS
3473,SG_DSR_SILS                         ,11.0,11.b,11.b.2,SG_DSR_SILS
3474,SG_DSR_SILS                         ,11.0,11.b,11.b.2,SG_DSR_SILS
3475,SG_DSR_SILS                         ,11.0,11.b,11.b.2,SG_DSR_SILS
3476,SG_DSR_SILS                         ,11.0,11.b,11.b.2,SG_DSR_SILS
3477,SG_DSR_SILS                         ,11.0,11.b,11.b.2,SG_DSR_SILS
3478,SG_DSR_SILN                         ,11.0,11.b,11.b.2,SG_DSR_SILN
3479,SG_DSR_SILN                         ,11.0,11.b,11.b.2,SG_DSR_SILN
3480,SG_DSR_SILN                         ,11.0,11.b,11.b.2,SG_DSR_SILN
3481,SG_DSR_SILN                         ,11.0,11.b,11.b.2,SG_DSR_SILN
3482,SG_DSR_SILN                         ,11.0,11.b,11.b.2,SG_DSR_SILN
3483,SG_DSR_SILN                         ,11.0,11.b,11.b.2,SG_DSR_SILN
3484,SG_DSR_SILN                         ,11.0,11.b,11.b.2,SG_DSR_SILN
3485,SG_DSR_SILN                         ,11.0,11.b,11.b.2,SG_DSR_SILN
3486,SG_DSR_SILN                         ,11.0,11.b,11.b.2,SG_DSR_SILN
3487,SG_GOV_LOGV                         ,11.0,11.b,11.b.2,SG_GOV_LOGV
3488,SG_GOV_LOGV                         ,11.0,11.b,11.b.2,SG_GOV_LOGV
3489,SG_GOV_LOGV                         ,11.0,11.b,11.b.2,SG_GOV_LOGV
3490,SG_GOV_LOGV                         ,11.0,11.b,11.b.2,SG_GOV_LOGV
3491,SG_GOV_LOGV                         ,11.0,11.b,11.b.2,SG_GOV_LOGV
3492,SG_GOV_LOGV                         ,11.0,11.b,11.b.2,SG_GOV_LOGV
3493,SG_GOV_LOGV                         ,11.0,11.b,11.b.2,SG_GOV_LOGV
3494,SG_GOV_LOGV                         ,11.0,11.b,11.b.2,SG_GOV_LOGV
3495,SG_GOV_LOGV                         ,11.0,11.b,11.b.2,SG_GOV_LOGV
