,UniqueID,Goal,Target,Indicator,SeriesCode
1132,SE_TOT_PRFL BOTHSEX       SKILL_MATH GRAD23                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1133,SE_TOT_PRFL BOTHSEX       SKILL_READ PRIMAR                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1134,SE_TOT_PRFL FEMALE       SKILL_MATH GRAD23                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1135,SE_TOT_PRFL MALE       SKILL_READ PRIMAR                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1136,SE_TOT_PRFL BOTHSEX       SKILL_MATH PRIMAR                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1137,SE_TOT_PRFL FEMALE       SKILL_MATH PRIMAR                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1138,SE_TOT_PRFL FEMALE       SKILL_READ GRAD23                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1139,SE_TOT_PRFL MALE       SKILL_READ GRAD23                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1140,SE_TOT_PRFL FEMALE       SKILL_READ PRIMAR                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1141,SE_TOT_PRFL MALE       SKILL_MATH PRIMAR                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1142,SE_TOT_PRFL BOTHSEX       SKILL_READ GRAD23                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1143,SE_TOT_PRFL MALE       SKILL_MATH GRAD23                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1144,SE_TOT_PRFL MALE       SKILL_MATH LOWSEC                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1145,SE_TOT_PRFL FEMALE       SKILL_MATH LOWSEC                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1146,SE_TOT_PRFL FEMALE       SKILL_READ LOWSEC                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1147,SE_TOT_PRFL MALE       SKILL_READ LOWSEC                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1148,SE_TOT_PRFL BOTHSEX       SKILL_MATH LOWSEC                ,4.0,4.1,4.1.1,SE_TOT_PRFL
1149,SE_TOT_PRFL BOTHSEX       SKILL_READ LOWSEC                ,4.0,4.1,4.1.1,SE_TOT_PRFL
