UniqueID,VC_DSR_DAFF                         ,VC_DSR_IJILN                         ,VC_DSR_MISS                         ,VC_DSR_MMHN                         ,VC_DSR_MORT                         ,VC_DSR_MTMP                         ,VC_DSR_PDAN                         ,VC_DSR_PDLN                         ,VC_DSR_PDYN                         
VC_DSR_DAFF                         ,1.0,0.9876644431342241,0.9973867855264702,0.9964793586433937,0.9947313564428264,0.996625016260247,0.9451075678739193,1.0000000000000002,0.9957888065271795
VC_DSR_IJILN                         ,0.9876644431342241,1.0,0.9890934960749763,0.9946249735564289,0.9958447158686142,0.9946197228390846,0.9369105420923214,1.0,0.9835535464103096
VC_DSR_MISS                         ,0.9973867855264702,0.9890934960749763,1.0,0.9980149761950887,0.9957686651148333,0.9976381558892192,0.922873094700206,1.0,0.989529107154413
VC_DSR_MMHN                         ,0.9964793586433937,0.9946249735564289,0.9980149761950887,1.0,0.9995793410444234,0.9999616598018194,0.9329145162520924,1.0,0.9929385451707471
VC_DSR_MORT                         ,0.9947313564428264,0.9958447158686142,0.9957686651148333,0.9995793410444234,1.0,0.9996969301977359,0.9362935672596577,1.0,0.9931832886828184
VC_DSR_MTMP                         ,0.996625016260247,0.9946197228390846,0.9976381558892192,0.9999616598018194,0.9996969301977359,1.0,0.9352368459826026,1.0,0.9937410633028779
VC_DSR_PDAN                         ,0.9451075678739193,0.9369105420923214,0.922873094700206,0.9329145162520924,0.9362935672596577,0.9352368459826026,1.0,1.0,0.9583340576264631
VC_DSR_PDLN                         ,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002
VC_DSR_PDYN                         ,0.9957888065271795,0.9835535464103096,0.989529107154413,0.9929385451707471,0.9931832886828184,0.9937410633028779,0.9583340576264631,1.0000000000000002,1.0
