UniqueID,TimePeriod,SH_SAN_DEFECT          ALLAREA               ,SH_SAN_DEFECT          RURAL               ,SH_SAN_DEFECT          URBAN               ,SH_SAN_HNDWSH          ALLAREA               ,SH_SAN_HNDWSH          RURAL               ,SH_SAN_HNDWSH          URBAN               
TimePeriod,1.0,-0.996783818915303,-0.9982786166998654,-0.985900603509299,0.9914935292061409,0.9927471354781136,0.990519260120297
SH_SAN_DEFECT          ALLAREA               ,-0.996783818915303,1.0,0.9903679207462734,0.9817719423516803,-0.9903516338610441,-0.9933171698967563,-0.9928257986341017
SH_SAN_DEFECT          RURAL               ,-0.9982786166998654,0.9903679207462734,1.0,0.9849044903120581,-0.9882887140690091,-0.9882843099915735,-0.9847946269017427
SH_SAN_DEFECT          URBAN               ,-0.985900603509299,0.9817719423516803,0.9849044903120581,1.0,-0.9742456318613965,-0.9758928571428569,-0.9681729956037516
SH_SAN_HNDWSH          ALLAREA               ,0.9914935292061409,-0.9903516338610441,-0.9882887140690091,-0.9742456318613965,1.0,0.9984895323777627,0.9975079568072655
SH_SAN_HNDWSH          RURAL               ,0.9927471354781136,-0.9933171698967563,-0.9882843099915735,-0.9758928571428569,0.9984895323777627,1.0,0.9979459692726601
SH_SAN_HNDWSH          URBAN               ,0.990519260120297,-0.9928257986341017,-0.9847946269017427,-0.9681729956037516,0.9975079568072655,0.9979459692726601,1.0
