Target,1.1,1.2,1.3,1.4,1.5,1.a
1.1,1.0,,,-0.9193397975178572,-0.4966551552312988,-0.09302129297051005
1.2,,,,,,
1.3,,,,,,
1.4,-0.9193397975178572,,,1.0,0.46561731352566516,-0.19888610991463188
1.5,-0.4966551552312988,,,0.46561731352566516,1.0,0.18509796063907674
1.a,-0.09302129297051005,,,-0.19888610991463188,0.18509796063907674,1.0
