Target,8.1,8.10,8.2,8.3,8.4,8.5,8.6,8.8,8.a,8.b
8.1,1.0,0.04765109595554365,0.4225953440189236,-0.5494323061215025,0.5172616564931942,0.2900589209103248,0.22337440034253084,0.3267713106335449,0.028975392208113866,
8.10,0.04765109595554365,1.0,0.1836017361330887,-0.4593855881633445,0.8232370861603794,0.8629865825303975,0.8293024765274927,-0.5556944875749771,-0.918250226060815,
8.2,0.4225953440189236,0.1836017361330887,1.0,-0.14304190708062883,0.5057348375306949,0.6306473120647283,0.6965123202872545,0.39020995042742734,0.13194580700804007,
8.3,-0.5494323061215025,-0.4593855881633445,-0.14304190708062883,1.0,-0.7843439220675726,-0.5880154395214408,-0.48735007440327094,-0.4968005384960661,0.5677019859456769,
8.4,0.5172616564931942,0.8232370861603794,0.5057348375306949,-0.7843439220675726,1.0,0.9279055203682167,0.8839776269730936,0.9141292374875281,-0.7148889588635392,
8.5,0.2900589209103248,0.8629865825303975,0.6306473120647283,-0.5880154395214408,0.9279055203682167,1.0,0.988740674006832,-0.8322397195638227,-0.6810275733879507,
8.6,0.22337440034253084,0.8293024765274927,0.6965123202872545,-0.48735007440327094,0.8839776269730936,0.988740674006832,1.0,-0.6049173981197843,-0.6059542706432776,
8.8,0.3267713106335449,-0.5556944875749771,0.39020995042742734,-0.4968005384960661,0.9141292374875281,-0.8322397195638227,-0.6049173981197843,1.0,0.6428822029094363,
8.a,0.028975392208113866,-0.918250226060815,0.13194580700804007,0.5677019859456769,-0.7148889588635392,-0.6810275733879507,-0.6059542706432776,0.6428822029094363,1.0,
8.b,,,,,,,,,,
