Target,6.2,6.4,6.5,6.6,6.a,6.b
6.2,,,,,,
6.4,,1.0,,-0.9999999999999999,0.3895516092259371,
6.5,,,1.0,,,
6.6,,-0.9999999999999999,,1.0,-0.5453205654160534,
6.a,,0.3895516092259371,,-0.5453205654160534,1.0,
6.b,,,,,,
