,UniqueID,Goal,Target,Indicator,SeriesCode,TimePeriod,Value
411,SH_STA_ANEM FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM,2017.0,29.6
412,SH_STA_ANEM FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM,2018.0,30.4
413,SH_STA_ANEM FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM,2019.0,31.2
414,SH_STA_ANEM_PREG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_PREG,2012.0,40.6
415,SH_STA_ANEM_PREG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_PREG,2013.0,41.0
416,SH_STA_ANEM_PREG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_PREG,2014.0,41.5
417,SH_STA_ANEM_PREG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_PREG,2015.0,42.1
418,SH_STA_ANEM_PREG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_PREG,2016.0,42.7
419,SH_STA_ANEM_PREG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_PREG,2017.0,43.2
420,SH_STA_ANEM_PREG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_PREG,2018.0,43.7
421,SH_STA_ANEM_PREG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_PREG,2019.0,44.2
422,SH_STA_ANEM_NPRG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_NPRG,2012.0,26.3
423,SH_STA_ANEM_NPRG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_NPRG,2013.0,26.6
424,SH_STA_ANEM_NPRG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_NPRG,2014.0,27.0
425,SH_STA_ANEM_NPRG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_NPRG,2015.0,27.6
426,SH_STA_ANEM_NPRG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_NPRG,2016.0,28.3
427,SH_STA_ANEM_NPRG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_NPRG,2017.0,29.0
428,SH_STA_ANEM_NPRG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_NPRG,2018.0,29.8
429,SH_STA_ANEM_NPRG FEMALE                 15-49       ,2.0,2.2,2.2.3,SH_STA_ANEM_NPRG,2019.0,30.6
430,PD_AGR_SSFP BOTHSEX                        ,2.0,2.3,2.3.1,PD_AGR_SSFP,2012.0,
431,PD_AGR_SSFP MALE                        ,2.0,2.3,2.3.1,PD_AGR_SSFP,2012.0,
432,PD_AGR_SSFP FEMALE                        ,2.0,2.3,2.3.1,PD_AGR_SSFP,2012.0,
433,PD_AGR_SSFP FEMALE                        ,2.0,2.3,2.3.1,PD_AGR_SSFP,2013.0,
434,PD_AGR_SSFP MALE                        ,2.0,2.3,2.3.1,PD_AGR_SSFP,2013.0,
435,PD_AGR_SSFP BOTHSEX                        ,2.0,2.3,2.3.1,PD_AGR_SSFP,2013.0,
436,PD_AGR_SSFP MALE                        ,2.0,2.3,2.3.1,PD_AGR_SSFP,2014.0,
437,PD_AGR_SSFP BOTHSEX                        ,2.0,2.3,2.3.1,PD_AGR_SSFP,2014.0,
438,PD_AGR_SSFP FEMALE                        ,2.0,2.3,2.3.1,PD_AGR_SSFP,2014.0,
439,PD_AGR_SSFP FEMALE                        ,2.0,2.3,2.3.1,PD_AGR_SSFP,2015.0,
440,PD_AGR_SSFP MALE                        ,2.0,2.3,2.3.1,PD_AGR_SSFP,2015.0,
441,PD_AGR_SSFP BOTHSEX                        ,2.0,2.3,2.3.1,PD_AGR_SSFP,2015.0,
442,PD_AGR_SSFP BOTHSEX                        ,2.0,2.3,2.3.1,PD_AGR_SSFP,2016.0,
443,PD_AGR_SSFP MALE                        ,2.0,2.3,2.3.1,PD_AGR_SSFP,2016.0,
444,PD_AGR_SSFP FEMALE                        ,2.0,2.3,2.3.1,PD_AGR_SSFP,2016.0,
445,SI_AGR_SSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP,2012.0,
446,SI_AGR_SSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_SSFP,2012.0,
447,SI_AGR_SSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP,2012.0,
448,SI_AGR_SSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP,2013.0,
449,SI_AGR_SSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_SSFP,2013.0,
450,SI_AGR_SSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP,2013.0,
451,SI_AGR_SSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP,2014.0,
452,SI_AGR_SSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_SSFP,2014.0,
453,SI_AGR_SSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP,2014.0,
454,SI_AGR_SSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP,2015.0,
455,SI_AGR_SSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_SSFP,2015.0,
456,SI_AGR_SSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP,2015.0,
457,SI_AGR_SSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_SSFP,2016.0,
458,SI_AGR_SSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP,2016.0,
459,SI_AGR_SSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_SSFP,2016.0,
460,PD_AGR_LSFP FEMALE                        ,2.0,2.3,2.3.1,PD_AGR_LSFP,2012.0,
461,PD_AGR_LSFP BOTHSEX                        ,2.0,2.3,2.3.1,PD_AGR_LSFP,2012.0,
462,PD_AGR_LSFP MALE                        ,2.0,2.3,2.3.1,PD_AGR_LSFP,2012.0,
463,PD_AGR_LSFP FEMALE                        ,2.0,2.3,2.3.1,PD_AGR_LSFP,2013.0,
464,PD_AGR_LSFP BOTHSEX                        ,2.0,2.3,2.3.1,PD_AGR_LSFP,2013.0,
465,PD_AGR_LSFP MALE                        ,2.0,2.3,2.3.1,PD_AGR_LSFP,2013.0,
466,PD_AGR_LSFP MALE                        ,2.0,2.3,2.3.1,PD_AGR_LSFP,2014.0,
467,PD_AGR_LSFP BOTHSEX                        ,2.0,2.3,2.3.1,PD_AGR_LSFP,2014.0,
468,PD_AGR_LSFP FEMALE                        ,2.0,2.3,2.3.1,PD_AGR_LSFP,2014.0,
469,PD_AGR_LSFP FEMALE                        ,2.0,2.3,2.3.1,PD_AGR_LSFP,2015.0,
470,PD_AGR_LSFP BOTHSEX                        ,2.0,2.3,2.3.1,PD_AGR_LSFP,2015.0,
471,PD_AGR_LSFP MALE                        ,2.0,2.3,2.3.1,PD_AGR_LSFP,2015.0,
472,PD_AGR_LSFP FEMALE                        ,2.0,2.3,2.3.1,PD_AGR_LSFP,2016.0,
473,PD_AGR_LSFP BOTHSEX                        ,2.0,2.3,2.3.1,PD_AGR_LSFP,2016.0,
474,PD_AGR_LSFP MALE                        ,2.0,2.3,2.3.1,PD_AGR_LSFP,2016.0,
475,SI_AGR_LSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_LSFP,2012.0,
476,SI_AGR_LSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP,2012.0,
477,SI_AGR_LSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP,2012.0,
478,SI_AGR_LSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP,2013.0,
479,SI_AGR_LSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_LSFP,2013.0,
480,SI_AGR_LSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP,2013.0,
481,SI_AGR_LSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP,2014.0,
482,SI_AGR_LSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_LSFP,2014.0,
483,SI_AGR_LSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP,2014.0,
484,SI_AGR_LSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP,2015.0,
485,SI_AGR_LSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_LSFP,2015.0,
486,SI_AGR_LSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP,2015.0,
487,SI_AGR_LSFP FEMALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP,2016.0,
488,SI_AGR_LSFP BOTHSEX                        ,2.0,2.3,2.3.2,SI_AGR_LSFP,2016.0,
489,SI_AGR_LSFP MALE                        ,2.0,2.3,2.3.2,SI_AGR_LSFP,2016.0,
490,ER_GRF_ANIMRCNTN                         ,2.0,2.5,2.5.1,ER_GRF_ANIMRCNTN,2012.0,
491,ER_GRF_ANIMRCNTN                         ,2.0,2.5,2.5.1,ER_GRF_ANIMRCNTN,2013.0,
492,ER_GRF_ANIMRCNTN                         ,2.0,2.5,2.5.1,ER_GRF_ANIMRCNTN,2014.0,
493,ER_GRF_ANIMRCNTN                         ,2.0,2.5,2.5.1,ER_GRF_ANIMRCNTN,2015.0,
494,ER_GRF_ANIMRCNTN                         ,2.0,2.5,2.5.1,ER_GRF_ANIMRCNTN,2016.0,
495,ER_GRF_ANIMRCNTN                         ,2.0,2.5,2.5.1,ER_GRF_ANIMRCNTN,2017.0,
496,ER_GRF_ANIMRCNTN                         ,2.0,2.5,2.5.1,ER_GRF_ANIMRCNTN,2018.0,
497,ER_GRF_ANIMRCNTN                         ,2.0,2.5,2.5.1,ER_GRF_ANIMRCNTN,2019.0,9.0
498,ER_GRF_ANIMRCNTN                         ,2.0,2.5,2.5.1,ER_GRF_ANIMRCNTN,2020.0,9.0
499,ER_GRF_ANIMRCNTN                         ,2.0,2.5,2.5.1,ER_GRF_ANIMRCNTN,2021.0,9.0
500,ER_GRF_PLNTSTOR                         ,2.0,2.5,2.5.1,ER_GRF_PLNTSTOR,2012.0,4900.0
501,ER_GRF_PLNTSTOR                         ,2.0,2.5,2.5.1,ER_GRF_PLNTSTOR,2014.0,4901.0
502,ER_GRF_PLNTSTOR                         ,2.0,2.5,2.5.1,ER_GRF_PLNTSTOR,2016.0,4902.0
503,ER_GRF_PLNTSTOR                         ,2.0,2.5,2.5.1,ER_GRF_PLNTSTOR,2017.0,4902.0
504,ER_GRF_PLNTSTOR                         ,2.0,2.5,2.5.1,ER_GRF_PLNTSTOR,2018.0,4902.0
505,ER_GRF_PLNTSTOR                         ,2.0,2.5,2.5.1,ER_GRF_PLNTSTOR,2019.0,4902.0
506,ER_GRF_PLNTSTOR                         ,2.0,2.5,2.5.1,ER_GRF_PLNTSTOR,2020.0,4902.0
507,ER_RSK_LBREDS                         ,2.0,2.5,2.5.2,ER_RSK_LBREDS,2012.0,9.0
508,ER_RSK_LBREDS                         ,2.0,2.5,2.5.2,ER_RSK_LBREDS,2013.0,13.0
509,ER_RSK_LBREDS                         ,2.0,2.5,2.5.2,ER_RSK_LBREDS,2014.0,14.0
510,ER_RSK_LBREDS                         ,2.0,2.5,2.5.2,ER_RSK_LBREDS,2015.0,12.0
511,ER_RSK_LBREDS                         ,2.0,2.5,2.5.2,ER_RSK_LBREDS,2016.0,14.0
512,ER_RSK_LBREDS                         ,2.0,2.5,2.5.2,ER_RSK_LBREDS,2017.0,14.0
513,ER_RSK_LBREDS                         ,2.0,2.5,2.5.2,ER_RSK_LBREDS,2018.0,20.0
514,ER_RSK_LBREDS                         ,2.0,2.5,2.5.2,ER_RSK_LBREDS,2019.0,21.0
515,ER_RSK_LBREDS                         ,2.0,2.5,2.5.2,ER_RSK_LBREDS,2020.0,22.0
516,ER_RSK_LBREDS                         ,2.0,2.5,2.5.2,ER_RSK_LBREDS,2021.0,31.0
517,AG_PRD_ORTIND              A           ,2.0,2.a,2.a.1,AG_PRD_ORTIND,2012.0,0.1008
518,AG_PRD_ORTIND              A           ,2.0,2.a,2.a.1,AG_PRD_ORTIND,2013.0,0.0785
519,AG_PRD_ORTIND              A           ,2.0,2.a,2.a.1,AG_PRD_ORTIND,2014.0,0.0618
520,AG_PRD_ORTIND              A           ,2.0,2.a,2.a.1,AG_PRD_ORTIND,2015.0,0.23
521,AG_PRD_ORTIND              A           ,2.0,2.a,2.a.1,AG_PRD_ORTIND,2016.0,0.1164
522,AG_PRD_ORTIND              A           ,2.0,2.a,2.a.1,AG_PRD_ORTIND,2017.0,0.3267
523,AG_PRD_ORTIND              A           ,2.0,2.a,2.a.1,AG_PRD_ORTIND,2018.0,0.33
524,AG_PRD_ORTIND              A           ,2.0,2.a,2.a.1,AG_PRD_ORTIND,2019.0,0.31
533,AG_PRD_AGVAS              A           ,2.0,2.a,2.a.1,AG_PRD_AGVAS,2012.0,13.37
534,AG_PRD_AGVAS              A           ,2.0,2.a,2.a.1,AG_PRD_AGVAS,2013.0,13.36
535,AG_PRD_AGVAS              A           ,2.0,2.a,2.a.1,AG_PRD_AGVAS,2014.0,13.34
536,AG_PRD_AGVAS              A           ,2.0,2.a,2.a.1,AG_PRD_AGVAS,2015.0,13.49
537,AG_PRD_AGVAS              A           ,2.0,2.a,2.a.1,AG_PRD_AGVAS,2016.0,13.48
538,AG_PRD_AGVAS              A           ,2.0,2.a,2.a.1,AG_PRD_AGVAS,2017.0,13.16
539,AG_PRD_AGVAS              A           ,2.0,2.a,2.a.1,AG_PRD_AGVAS,2018.0,12.81
540,AG_PRD_AGVAS              A           ,2.0,2.a,2.a.1,AG_PRD_AGVAS,2019.0,12.72
541,AG_XPD_AGSGB              A           ,2.0,2.a,2.a.1,AG_XPD_AGSGB,2012.0,1.35
542,AG_XPD_AGSGB              A           ,2.0,2.a,2.a.1,AG_XPD_AGSGB,2013.0,1.05
543,AG_XPD_AGSGB              A           ,2.0,2.a,2.a.1,AG_XPD_AGSGB,2014.0,0.82
544,AG_XPD_AGSGB              A           ,2.0,2.a,2.a.1,AG_XPD_AGSGB,2015.0,3.09
545,AG_XPD_AGSGB              A           ,2.0,2.a,2.a.1,AG_XPD_AGSGB,2016.0,1.57
546,AG_XPD_AGSGB              A           ,2.0,2.a,2.a.1,AG_XPD_AGSGB,2017.0,4.3
547,AG_XPD_AGSGB              A           ,2.0,2.a,2.a.1,AG_XPD_AGSGB,2018.0,4.19
548,AG_XPD_AGSGB              A           ,2.0,2.a,2.a.1,AG_XPD_AGSGB,2019.0,3.94
549,AG_PRD_XSUBDY                         ,2.0,2.b,2.b.1,AG_PRD_XSUBDY,2012.0,0.0
550,AG_PRD_XSUBDY                         ,2.0,2.b,2.b.1,AG_PRD_XSUBDY,2013.0,0.0
551,AG_PRD_XSUBDY                         ,2.0,2.b,2.b.1,AG_PRD_XSUBDY,2014.0,0.0
552,AG_PRD_XSUBDY                         ,2.0,2.b,2.b.1,AG_PRD_XSUBDY,2015.0,0.0
553,AG_PRD_XSUBDY                         ,2.0,2.b,2.b.1,AG_PRD_XSUBDY,2016.0,0.0
554,AG_PRD_XSUBDY                         ,2.0,2.b,2.b.1,AG_PRD_XSUBDY,2017.0,0.0
555,AG_PRD_XSUBDY                         ,2.0,2.b,2.b.1,AG_PRD_XSUBDY,2018.0,0.0
586,AG_FPA_CFPI                         ,2.0,2.c,2.c.1,AG_FPA_CFPI,2012.0,-0.4
587,AG_FPA_CFPI                         ,2.0,2.c,2.c.1,AG_FPA_CFPI,2013.0,0.6
588,AG_FPA_CFPI                         ,2.0,2.c,2.c.1,AG_FPA_CFPI,2014.0,-0.7
589,AG_FPA_CFPI                         ,2.0,2.c,2.c.1,AG_FPA_CFPI,2015.0,-0.5
590,AG_FPA_CFPI                         ,2.0,2.c,2.c.1,AG_FPA_CFPI,2016.0,0.4
591,AG_FPA_CFPI                         ,2.0,2.c,2.c.1,AG_FPA_CFPI,2017.0,-1.4
592,AG_FPA_CFPI                         ,2.0,2.c,2.c.1,AG_FPA_CFPI,2018.0,-0.3
593,AG_FPA_CFPI                         ,2.0,2.c,2.c.1,AG_FPA_CFPI,2019.0,-0.9
594,AG_FPA_CFPI                         ,2.0,2.c,2.c.1,AG_FPA_CFPI,2020.0,
601,SH_STA_MORT FEMALE                        ,3.0,3.1,3.1.1,SH_STA_MORT,2012.0,214.0
602,SH_STA_MORT FEMALE                        ,3.0,3.1,3.1.1,SH_STA_MORT,2013.0,207.0
603,SH_STA_MORT FEMALE                        ,3.0,3.1,3.1.1,SH_STA_MORT,2014.0,199.0
604,SH_STA_MORT FEMALE                        ,3.0,3.1,3.1.1,SH_STA_MORT,2015.0,192.0
605,SH_STA_MORT FEMALE                        ,3.0,3.1,3.1.1,SH_STA_MORT,2016.0,184.0
606,SH_STA_MORT FEMALE                        ,3.0,3.1,3.1.1,SH_STA_MORT,2017.0,177.0
607,SH_DYN_IMRTN BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2012.0,130247.0
608,SH_DYN_IMRTN FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2012.0,56508.0
609,SH_DYN_IMRTN MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2012.0,73739.0
610,SH_DYN_IMRTN MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2013.0,70978.0
611,SH_DYN_IMRTN FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2013.0,54278.0
612,SH_DYN_IMRTN BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2013.0,125256.0
613,SH_DYN_IMRTN FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2014.0,52032.0
614,SH_DYN_IMRTN MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2014.0,68181.0
615,SH_DYN_IMRTN BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2014.0,120213.0
616,SH_DYN_IMRTN MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2015.0,65344.0
617,SH_DYN_IMRTN BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2015.0,115140.0
618,SH_DYN_IMRTN FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2015.0,49796.0
619,SH_DYN_IMRTN FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2016.0,47692.0
620,SH_DYN_IMRTN BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2016.0,110330.0
621,SH_DYN_IMRTN MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2016.0,62638.0
622,SH_DYN_IMRTN MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2017.0,59982.0
623,SH_DYN_IMRTN BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2017.0,105617.0
624,SH_DYN_IMRTN FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2017.0,45635.0
625,SH_DYN_IMRTN FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2018.0,43737.0
626,SH_DYN_IMRTN BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2018.0,101219.0
627,SH_DYN_IMRTN MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2018.0,57482.0
628,SH_DYN_IMRTN MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2019.0,55243.0
629,SH_DYN_IMRTN BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2019.0,97168.0
630,SH_DYN_IMRTN FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRTN,2019.0,41925.0
655,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN,2012.0,81867.0
656,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN,2013.0,78781.0
657,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN,2014.0,75553.0
658,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN,2015.0,71869.0
659,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN,2016.0,68412.0
660,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN,2017.0,65254.0
661,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN,2018.0,62270.0
662,SH_DYN_NMRTN BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRTN,2019.0,59591.0
663,SH_DYN_IMRT FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2012.0,23.1
664,SH_DYN_IMRT MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2012.0,28.7
665,SH_DYN_IMRT BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2012.0,26.0
666,SH_DYN_IMRT BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2013.0,25.1
667,SH_DYN_IMRT MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2013.0,27.7
668,SH_DYN_IMRT FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2013.0,22.3
669,SH_DYN_IMRT FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2014.0,21.4
670,SH_DYN_IMRT MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2014.0,26.8
671,SH_DYN_IMRT BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2014.0,24.2
672,SH_DYN_IMRT BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2015.0,23.3
673,SH_DYN_IMRT MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2015.0,25.8
674,SH_DYN_IMRT FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2015.0,20.6
675,SH_DYN_IMRT FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2016.0,19.9
676,SH_DYN_IMRT MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2016.0,24.9
677,SH_DYN_IMRT BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2016.0,22.5
678,SH_DYN_IMRT MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2017.0,24.1
679,SH_DYN_IMRT FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2017.0,19.2
680,SH_DYN_IMRT BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2017.0,21.7
681,SH_DYN_IMRT BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2018.0,20.9
682,SH_DYN_IMRT MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2018.0,23.2
683,SH_DYN_IMRT FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2018.0,18.5
684,SH_DYN_IMRT FEMALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2019.0,17.9
685,SH_DYN_IMRT MALE                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2019.0,22.5
686,SH_DYN_IMRT BOTHSEX                 <1Y       ,3.0,3.2,3.2.1,SH_DYN_IMRT,2019.0,20.2
687,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT,2012.0,16.3
688,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT,2013.0,15.7
689,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT,2014.0,15.2
690,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT,2015.0,14.5
691,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT,2016.0,13.9
692,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT,2017.0,13.4
693,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT,2018.0,12.9
694,SH_DYN_NMRT BOTHSEX                 <1M       ,3.0,3.2,3.2.2,SH_DYN_NMRT,2019.0,12.4
695,SH_DYN_MORTN FEMALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2012.0,68417.0
696,SH_DYN_MORTN BOTHSEX                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2012.0,156767.0
697,SH_DYN_MORTN MALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2012.0,88350.0
698,SH_DYN_MORTN MALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2013.0,84794.0
699,SH_DYN_MORTN FEMALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2013.0,65537.0
700,SH_DYN_MORTN BOTHSEX                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2013.0,150331.0
701,SH_DYN_MORTN FEMALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2014.0,62673.0
702,SH_DYN_MORTN MALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2014.0,81295.0
703,SH_DYN_MORTN BOTHSEX                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2014.0,143968.0
704,SH_DYN_MORTN BOTHSEX                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2015.0,137566.0
705,SH_DYN_MORTN FEMALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2015.0,59826.0
706,SH_DYN_MORTN MALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2015.0,77740.0
707,SH_DYN_MORTN MALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2016.0,74348.0
708,SH_DYN_MORTN FEMALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2016.0,57144.0
709,SH_DYN_MORTN BOTHSEX                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2016.0,131492.0
710,SH_DYN_MORTN FEMALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2017.0,54550.0
711,SH_DYN_MORTN BOTHSEX                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2017.0,125557.0
712,SH_DYN_MORTN MALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2017.0,71007.0
713,SH_DYN_MORTN MALE                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2018.0,67906.0
714,SH_DYN_MORTN BOTHSEX                 <5Y       ,3.0,3.2,3.2.1,SH_DYN_MORTN,2018.0,120070.0
