,UniqueID,Goal,Target,Indicator,SeriesCode,TimePeriod,Value
1188,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,38.78
1189,SE_TOT_CPLR FEMALE        PRIMAR ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,71.65
1190,SE_TOT_CPLR MALE        UPPSEC URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,49.79
1191,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,73.81
1192,SE_TOT_CPLR BOTHSEX        PRIMAR RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,64.51
1193,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,25.82
1194,SE_TOT_CPLR BOTHSEX        LOWSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,48.75
1195,SE_TOT_CPLR MALE        LOWSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,49.49
1196,SE_TOT_CPLR BOTHSEX        LOWSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,21.92
1197,SE_TOT_CPLR MALE        LOWSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,78.65
1198,SE_TOT_CPLR FEMALE        PRIMAR URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,75.19
1199,SE_TOT_CPLR MALE        PRIMAR RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,78.86
1200,SE_TOT_CPLR MALE        LOWSEC URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,63.72
1201,SE_TOT_CPLR FEMALE        LOWSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,16.92
1202,SE_TOT_CPLR BOTHSEX        LOWSEC RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,55.99
1203,SE_TOT_CPLR MALE        LOWSEC URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,46.96
1204,SE_TOT_CPLR FEMALE        PRIMAR RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,58.68
1205,SE_TOT_CPLR FEMALE        LOWSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,35.19
1206,SE_TOT_CPLR MALE        LOWSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,36.5
1207,SE_TOT_CPLR BOTHSEX        PRIMAR URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,72.56
1208,SE_TOT_CPLR BOTHSEX        UPPSEC ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,35.55
1209,SE_TOT_CPLR BOTHSEX        PRIMAR URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,84.32
1210,SE_TOT_CPLR MALE        UPPSEC ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,22.32
1211,SE_TOT_CPLR MALE        LOWSEC RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,31.95
1212,SE_TOT_CPLR FEMALE        PRIMAR URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,75.19
1213,SE_TOT_CPLR BOTHSEX        PRIMAR URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,92.68
1214,SE_TOT_CPLR FEMALE        PRIMAR RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,61.65
1215,SE_TOT_CPLR BOTHSEX        LOWSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,35.92
1216,SE_TOT_CPLR MALE        PRIMAR RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,62.64
1217,SE_TOT_CPLR BOTHSEX        PRIMAR RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,72.88
1218,SE_TOT_CPLR MALE        LOWSEC URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,90.45
1219,SE_TOT_CPLR BOTHSEX        LOWSEC URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,62.3
1220,SE_TOT_CPLR BOTHSEX        LOWSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,79.83
1221,SE_TOT_CPLR MALE        PRIMAR RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,58.99
1222,SE_TOT_CPLR FEMALE        UPPSEC RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,8.1
1223,SE_TOT_CPLR MALE        LOWSEC ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,37.63
1224,SE_TOT_CPLR FEMALE        PRIMAR RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,62.44
1225,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,36.05
1226,SE_TOT_CPLR MALE        UPPSEC ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,35.08
1227,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,13.2
1228,SE_TOT_CPLR BOTHSEX        PRIMAR ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,83.22
1229,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,11.75
1230,SE_TOT_CPLR MALE        UPPSEC RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,22.02
1231,SE_TOT_CPLR FEMALE        UPPSEC RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,11.81
1232,SE_TOT_CPLR MALE        PRIMAR ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,85.15
1233,SE_TOT_CPLR MALE        UPPSEC RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,7.68
1234,SE_TOT_CPLR FEMALE        LOWSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,47.99
1235,SE_TOT_CPLR FEMALE        UPPSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,17.55
1236,SE_TOT_CPLR BOTHSEX        PRIMAR ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,72.4
1237,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,20.49
1238,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,7.92
1239,SE_TOT_CPLR MALE        PRIMAR ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,71.9
1240,SE_TOT_CPLR FEMALE        UPPSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,7.1
1241,SE_TOT_CPLR FEMALE        PRIMAR URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,97.95
1242,SE_TOT_CPLR FEMALE        PRIMAR ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,86.31
1243,SE_TOT_CPLR BOTHSEX        PRIMAR ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,73.26
1244,SE_TOT_CPLR MALE        LOWSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,28.15
1245,SE_TOT_CPLR BOTHSEX        LOWSEC URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,48.27
1246,SE_TOT_CPLR FEMALE        PRIMAR ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,74.54
1247,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,39.83
1248,SE_TOT_CPLR FEMALE        PRIMAR ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,67.74
1249,SE_TOT_CPLR BOTHSEX        LOWSEC RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,29.28
1250,SE_TOT_CPLR FEMALE        LOWSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,81.13
1251,SE_TOT_CPLR FEMALE        LOWSEC URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,49.96
1252,SE_TOT_CPLR FEMALE        PRIMAR URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,83.25
1253,SE_TOT_CPLR FEMALE        LOWSEC ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,24.29
1254,SE_TOT_CPLR BOTHSEX        PRIMAR ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,65.9
1255,SE_TOT_CPLR FEMALE        UPPSEC URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,19.06
1256,SE_TOT_CPLR FEMALE        LOWSEC RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,26.81
1257,SE_TOT_CPLR MALE        UPPSEC URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,28.44
1258,SE_TOT_CPLR BOTHSEX        PRIMAR RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,58.43
1259,SE_TOT_CPLR BOTHSEX        LOWSEC ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,56.37
1260,SE_TOT_CPLR MALE        LOWSEC URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,46.39
1261,SE_TOT_CPLR MALE        PRIMAR URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,71.91
1262,SE_TOT_CPLR BOTHSEX        LOWSEC RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,23.18
1263,SE_TOT_CPLR BOTHSEX        LOWSEC URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,63.33
1264,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,46.58
1265,SE_TOT_CPLR BOTHSEX        LOWSEC ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,24.81
1266,SE_TOT_CPLR FEMALE        LOWSEC RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,55.26
1267,SE_TOT_CPLR MALE        LOWSEC ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,25.44
1268,SE_TOT_CPLR FEMALE        UPPSEC URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,26.7
1269,SE_TOT_CPLR MALE        UPPSEC URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,24.92
1270,SE_TOT_CPLR MALE        PRIMAR ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,73.17
1271,SE_TOT_CPLR MALE        UPPSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,62.15
1272,SE_TOT_CPLR FEMALE        UPPSEC URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,78.01
1273,SE_TOT_CPLR FEMALE        UPPSEC URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,61.33
1274,SE_TOT_CPLR MALE        UPPSEC URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,78.93
1275,SE_TOT_CPLR BOTHSEX        PRIMAR ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,57.42
1276,SE_TOT_CPLR MALE        UPPSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,33.82
1277,SE_TOT_CPLR MALE        PRIMAR RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,58.2
1278,SE_TOT_CPLR MALE        LOWSEC RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,56.72
1279,SE_TOT_CPLR BOTHSEX        LOWSEC RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,34.94
1280,SE_TOT_CPLR MALE        PRIMAR URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,81.53
1281,SE_TOT_CPLR BOTHSEX        UPPSEC ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,18.08
1282,SE_TOT_CPLR BOTHSEX        LOWSEC URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,44.61
1283,SE_TOT_CPLR MALE        LOWSEC RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,19.28
1284,SE_TOT_CPLR BOTHSEX        UPPSEC ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,10.66
1285,SE_TOT_CPLR MALE        LOWSEC RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,36.39
1286,SE_TOT_CPLR FEMALE        LOWSEC URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,75.31
1287,SE_TOT_CPLR FEMALE        PRIMAR URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,88.34
1288,SE_TOT_CPLR BOTHSEX        LOWSEC URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,70.38
1289,SE_TOT_CPLR BOTHSEX        PRIMAR RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,55.36
1290,SE_TOT_CPLR FEMALE        PRIMAR RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,72.39
1291,SE_TOT_CPLR MALE        LOWSEC ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,40.83
1292,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,20.14
1293,SE_TOT_CPLR MALE        PRIMAR URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,96.41
1294,SE_TOT_CPLR FEMALE        LOWSEC RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,25.95
1295,SE_TOT_CPLR BOTHSEX        LOWSEC URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,88.06
1296,SE_TOT_CPLR MALE        PRIMAR URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,69.36
1297,SE_TOT_CPLR MALE        LOWSEC ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,56.34
1298,SE_TOT_CPLR MALE        UPPSEC ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,19.85
1299,SE_TOT_CPLR MALE        LOWSEC URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,64.73
1300,SE_TOT_CPLR BOTHSEX        UPPSEC ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,21.24
1301,SE_TOT_CPLR MALE        PRIMAR RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,73.38
1302,SE_TOT_CPLR FEMALE        PRIMAR RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,49.56
1303,SE_TOT_CPLR FEMALE        LOWSEC URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,61.74
1304,SE_TOT_CPLR FEMALE        LOWSEC RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,33.42
1305,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,16.68
1306,SE_TOT_CPLR MALE        LOWSEC URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,62.87
1307,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,34.08
1308,SE_TOT_CPLR BOTHSEX        PRIMAR RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,60.29
1309,SE_TOT_CPLR BOTHSEX        UPPSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,33.96
1310,SE_TOT_CPLR FEMALE        LOWSEC ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,56.39
1311,SE_TOT_CPLR FEMALE        LOWSEC URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2014.0,84.92
1312,SE_TOT_CPLR MALE        PRIMAR RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,81.2745
1313,SE_TOT_CPLR FEMALE        LOWSEC URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,83.76955
1314,SE_TOT_CPLR FEMALE        LOWSEC ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,63.449490000000004
1315,SE_TOT_CPLR BOTHSEX        UPPSEC ALLAREA             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,34.506809999999994
1316,SE_TOT_CPLR BOTHSEX        PRIMAR RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,90.98055
1317,SE_TOT_CPLR FEMALE        LOWSEC RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,31.050829999999998
1318,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,11.3957
1319,SE_TOT_CPLR MALE        PRIMAR RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,58.02948000000001
1320,SE_TOT_CPLR FEMALE        LOWSEC URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,39.20385
1321,SE_TOT_CPLR BOTHSEX        LOWSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,65.55559000000001
1322,SE_TOT_CPLR FEMALE        PRIMAR URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,62.1457
1323,SE_TOT_CPLR MALE        LOWSEC RURAL             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,46.474509999999995
1324,SE_TOT_CPLR MALE        LOWSEC URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,68.68807
1325,SE_TOT_CPLR MALE        UPPSEC ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,14.30763
1326,SE_TOT_CPLR BOTHSEX        UPPSEC ALLAREA             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,46.73961
1327,SE_TOT_CPLR BOTHSEX        PRIMAR URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,61.237480000000005
1328,SE_TOT_CPLR MALE        LOWSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,67.99911
1329,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,24.24943
1330,SE_TOT_CPLR MALE        PRIMAR URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,89.82876999999999
1331,SE_TOT_CPLR BOTHSEX        LOWSEC RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,86.35031
1332,SE_TOT_CPLR FEMALE        PRIMAR RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,67.7065
1333,SE_TOT_CPLR FEMALE        LOWSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,19.710729999999998
1334,SE_TOT_CPLR FEMALE        LOWSEC URBAN             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,63.33941
1335,SE_TOT_CPLR MALE        LOWSEC RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,40.28419
1336,SE_TOT_CPLR FEMALE        PRIMAR URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,68.39808000000001
1337,SE_TOT_CPLR MALE        LOWSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,86.3903
1338,SE_TOT_CPLR BOTHSEX        LOWSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,24.7865
1339,SE_TOT_CPLR BOTHSEX        UPPSEC ALLAREA             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,12.69898
1340,SE_TOT_CPLR MALE        PRIMAR URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,87.85374
1341,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,18.16816
1342,SE_TOT_CPLR BOTHSEX        PRIMAR RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,72.19305
1343,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,74.31639
1344,SE_TOT_CPLR BOTHSEX        PRIMAR ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,56.0137
1345,SE_TOT_CPLR MALE        UPPSEC URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,75.70955
1346,SE_TOT_CPLR BOTHSEX        UPPSEC URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,28.16665
1347,SE_TOT_CPLR FEMALE        PRIMAR ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,53.769769999999994
1348,SE_TOT_CPLR BOTHSEX        PRIMAR URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,96.08010999999999
1349,SE_TOT_CPLR MALE        UPPSEC URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,15.00685
1350,SE_TOT_CPLR FEMALE        UPPSEC URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,20.49035
1351,SE_TOT_CPLR FEMALE        PRIMAR URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,85.39945
1352,SE_TOT_CPLR MALE        PRIMAR ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,58.32343
1353,SE_TOT_CPLR MALE        UPPSEC URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,50.84769
1354,SE_TOT_CPLR BOTHSEX        LOWSEC URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,64.34647
1355,SE_TOT_CPLR BOTHSEX        LOWSEC RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,13.50375
1356,SE_TOT_CPLR FEMALE        UPPSEC ALLAREA             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,3.0293799999999997
1357,SE_TOT_CPLR FEMALE        LOWSEC URBAN             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,62.61988
1358,SE_TOT_CPLR MALE        UPPSEC URBAN             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,6.96841
1359,SE_TOT_CPLR BOTHSEX        PRIMAR RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,95.92608
1360,SE_TOT_CPLR FEMALE        LOWSEC RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,7.125610000000001
1361,SE_TOT_CPLR FEMALE        UPPSEC URBAN             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,27.447570000000002
1362,SE_TOT_CPLR MALE        PRIMAR URBAN             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,98.02625
1363,SE_TOT_CPLR FEMALE        LOWSEC URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,32.767990000000005
1364,SE_TOT_CPLR FEMALE        UPPSEC RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,75.06068
1365,SE_TOT_CPLR FEMALE        LOWSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,84.38264000000001
1366,SE_TOT_CPLR MALE        UPPSEC RURAL             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,64.78556999999999
1367,SE_TOT_CPLR BOTHSEX        PRIMAR URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,70.21514
1368,SE_TOT_CPLR BOTHSEX        LOWSEC URBAN             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,34.43395
1369,SE_TOT_CPLR BOTHSEX        PRIMAR ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,78.20766
1370,SE_TOT_CPLR MALE        LOWSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,30.068209999999997
1371,SE_TOT_CPLR BOTHSEX        LOWSEC ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,42.1636
1372,SE_TOT_CPLR MALE        PRIMAR ALLAREA             Q3  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,80.65983
1373,SE_TOT_CPLR BOTHSEX        UPPSEC ALLAREA             Q5  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,74.16196
1374,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             Q1  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,4.03543
1375,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             _T  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,21.79324
1376,SE_TOT_CPLR BOTHSEX        UPPSEC RURAL             Q4  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,47.271879999999996
1377,SE_TOT_CPLR MALE        UPPSEC RURAL             Q2  ,4.0,4.1,4.1.2,SE_TOT_CPLR,2015.0,14.13858
